,BA_HR,HR_BA,BA_ME,ME_BA,BA_RS,RS_BA,BA_HR_net_export,BA_ME_net_export,BA_RS_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-08 08:00:00+00:00,492.0,0.0,37.093,349.52085,93.0024,0.0,492.0,-312.42785,93.0024,272.57455000000004,None,BA,2026-04-23
2026-01-08 09:00:00+00:00,617.0,0.0,33.154,458.03405,81.9549,0.0,617.0,-424.88005,81.9549,274.07485,None,BA,2026-04-23
2026-01-08 10:00:00+00:00,672.0,0.0,37.136,481.36145,66.8305,0.0,672.0,-444.22544999999997,66.8305,294.60505,None,BA,2026-04-23
2026-01-08 11:00:00+00:00,743.0,0.0,40.161,451.06885,55.1662,0.0,743.0,-410.90785,55.1662,387.25835,None,BA,2026-04-23
2026-01-08 12:00:00+00:00,670.0,0.0,40.304,436.8815,54.4507,0.0,670.0,-396.5775,54.4507,327.8732,None,BA,2026-04-23
2026-01-08 13:00:00+00:00,653.0,0.0,37.444,437.21515,35.9694,0.0,653.0,-399.77115,35.9694,289.19825000000003,None,BA,2026-04-23
2026-01-08 14:00:00+00:00,661.0,0.0,32.098,465.45475,30.2627,0.0,661.0,-433.35675,30.2627,257.90595,None,BA,2026-04-23
2026-01-08 15:00:00+00:00,651.0,0.0,28.072,503.2486,22.4729,0.0,651.0,-475.1766,22.4729,198.2963,None,BA,2026-04-23
2026-01-08 16:00:00+00:00,673.0,0.0,29.128,501.776025,0.0,2.1892,673.0,-472.648025,-2.1892,198.16277499999998,None,BA,2026-04-23
2026-01-08 17:00:00+00:00,598.0,0.0,30.822,447.39655,35.2165,0.0,598.0,-416.57455,35.2165,216.64195,None,BA,2026-04-23
2026-01-08 18:00:00+00:00,443.0,0.0,32.846,387.153675,74.7881,0.0,443.0,-354.307675,74.7881,163.48042499999997,None,BA,2026-04-23
2026-01-08 19:00:00+00:00,306.0,0.0,34.397,325.3027,104.8048,0.0,306.0,-290.9057,104.8048,119.89909999999998,None,BA,2026-04-23
2026-01-08 20:00:00+00:00,293.0,0.0,34.298,259.15095,45.4787,0.0,293.0,-224.85295000000002,45.4787,113.62574999999998,None,BA,2026-04-23
2026-01-08 21:00:00+00:00,233.0,0.0,45.602,221.98155,83.8616,0.0,233.0,-176.37955,83.8616,140.48205000000002,None,BA,2026-04-23
2026-01-08 22:00:00+00:00,209.0,0.0,100.157,200.233675,61.445,0.0,209.0,-100.07667500000001,61.445,170.368325,None,BA,2026-04-23
2026-01-08 23:00:00+00:00,675.0,0.0,31.944,326.52465,27.1109,0.0,675.0,-294.58065,27.1109,407.53025,None,BA,2026-04-23
2026-01-09 00:00:00+00:00,624.0,0.0,32.793,256.4947,54.4827,0.0,624.0,-223.70170000000002,54.4827,454.781,None,BA,2026-04-23
2026-01-09 01:00:00+00:00,559.0,0.0,41.283,215.28035,92.3302,0.0,559.0,-173.99734999999998,92.3302,477.33285,None,BA,2026-04-23
2026-01-09 02:00:00+00:00,537.0,0.0,51.098,195.42435,99.2595,0.0,537.0,-144.32635,99.2595,491.93315,None,BA,2026-04-23
2026-01-09 03:00:00+00:00,591.0,0.0,37.111,225.767,85.9558,0.0,591.0,-188.656,85.9558,488.2998,None,BA,2026-04-23
2026-01-09 04:00:00+00:00,485.0,0.0,52.813,208.65275,118.9037,0.0,485.0,-155.83974999999998,118.9037,448.06395000000003,None,BA,2026-04-23
2026-01-09 05:00:00+00:00,360.0,0.0,27.555,259.12475,198.826,0.0,360.0,-231.56975,198.826,327.25625,None,BA,2026-04-23
2026-01-09 06:00:00+00:00,470.0,0.0,24.486,417.367575,154.0583,0.0,470.0,-392.881575,154.0583,231.176725,None,BA,2026-04-23
2026-01-09 07:00:00+00:00,682.0,0.0,26.29,535.22365,38.6836,0.0,682.0,-508.93365,38.6836,211.74995,None,BA,2026-04-23
2026-01-09 08:00:00+00:00,865.0,0.0,28.094,595.103125,0.0,55.9726,865.0,-567.0091249999999,-55.9726,242.01827500000007,None,BA,2026-04-23
2026-01-09 09:00:00+00:00,917.0,0.0,28.93,609.298025,0.0,92.7252,917.0,-580.3680250000001,-92.7252,243.9067749999999,None,BA,2026-04-23
2026-01-09 10:00:00+00:00,860.0,0.0,29.282,580.661875,0.0,56.2459,860.0,-551.379875,-56.2459,252.37422500000002,None,BA,2026-04-23
2026-01-09 11:00:00+00:00,1083.0,0.0,22.638,770.3711,0.0,127.0464,1083.0,-747.7330999999999,-127.0464,208.22050000000007,None,BA,2026-04-23
2026-01-09 12:00:00+00:00,792.0,0.0,27.005,619.54415,0.0,74.1647,792.0,-592.53915,-74.1647,125.29615000000005,None,BA,2026-04-23
2026-01-09 13:00:00+00:00,378.0,0.0,34.771,359.2308,104.7796,0.0,378.0,-324.4598,104.7796,158.31980000000004,None,BA,2026-04-23
2026-01-09 14:00:00+00:00,234.0,0.0,37.95,264.827225,160.9286,0.0,234.0,-226.877225,160.9286,168.05137499999998,None,BA,2026-04-23
2026-01-09 15:00:00+00:00,226.0,0.0,34.562,304.3146,174.532,0.0,226.0,-269.7526,174.532,130.77940000000004,None,BA,2026-04-23
2026-01-09 16:00:00+00:00,272.0,0.0,32.538,329.6305,149.1803,0.0,272.0,-297.0925,149.1803,124.08780000000002,None,BA,2026-04-23
2026-01-09 17:00:00+00:00,226.0,0.0,33.913,274.14475,149.8092,0.0,226.0,-240.23174999999998,149.8092,135.57745000000003,None,BA,2026-04-23
2026-01-09 18:00:00+00:00,283.0,0.0,33.979,307.36815,121.2342,0.0,283.0,-273.38915000000003,121.2342,130.84504999999996,None,BA,2026-04-23
2026-01-09 19:00:00+00:00,189.0,0.0,34.991,241.27985,158.0627,0.0,189.0,-206.28885000000002,158.0627,140.77384999999998,None,BA,2026-04-23
2026-01-09 20:00:00+00:00,253.0,0.0,31.13,281.22615,120.3118,0.0,253.0,-250.09615000000002,120.3118,123.21564999999998,None,BA,2026-04-23
2026-01-09 21:00:00+00:00,42.0,0.0,85.38,158.559975,151.99,0.0,42.0,-73.17997500000001,151.99,120.810025,None,BA,2026-04-23
2026-01-09 22:00:00+00:00,34.0,0.0,125.334,123.0584,174.0949,0.0,34.0,2.275599999999997,174.0949,210.3705,None,BA,2026-04-23
2026-01-09 23:00:00+00:00,299.0,0.0,88.823,176.268175,219.1449,0.0,299.0,-87.44517500000002,219.1449,430.699725,None,BA,2026-04-23
2026-01-10 00:00:00+00:00,304.0,0.0,56.399,220.04535,286.711,0.0,304.0,-163.64635,286.711,427.06465000000003,None,BA,2026-04-23
2026-01-10 01:00:00+00:00,267.0,0.0,98.884,224.89055,293.207,0.0,267.0,-126.00654999999999,293.207,434.20045,None,BA,2026-04-23
2026-01-10 02:00:00+00:00,325.0,0.0,62.838,232.617675,271.1495,0.0,325.0,-169.779675,271.1495,426.369825,None,BA,2026-04-23
2026-01-10 03:00:00+00:00,345.0,0.0,61.351,248.3489,266.1699,0.0,345.0,-186.9979,266.1699,424.172,None,BA,2026-04-23
2026-01-10 04:00:00+00:00,422.0,0.0,31.583,277.778625,234.4637,0.0,422.0,-246.19562499999998,234.4637,410.268075,None,BA,2026-04-23
2026-01-10 05:00:00+00:00,397.0,0.0,24.673,349.368,237.6835,0.0,397.0,-324.695,237.6835,309.98850000000004,None,BA,2026-04-23
2026-01-10 06:00:00+00:00,308.0,0.0,25.608,336.717375,252.8342,0.0,308.0,-311.109375,252.8342,249.724825,None,BA,2026-04-23
2026-01-10 07:00:00+00:00,280.0,0.0,29.92,299.418075,202.3938,0.0,280.0,-269.498075,202.3938,212.89572500000003,None,BA,2026-04-23
2026-01-10 08:00:00+00:00,172.0,0.0,54.404,222.892325,226.764,0.0,172.0,-168.488325,226.764,230.275675,None,BA,2026-04-23
2026-01-10 09:00:00+00:00,26.0,0.0,115.866,184.883925,274.6984,0.0,26.0,-69.017925,274.6984,231.680475,None,BA,2026-04-23
2026-01-10 10:00:00+00:00,18.0,0.0,117.193,160.554975,331.653,0.0,18.0,-43.361975000000015,331.653,306.291025,None,BA,2026-04-23
2026-01-10 11:00:00+00:00,0.0,53.0,132.615,169.718525,386.7119,0.0,-53.0,-37.10352499999999,386.7119,296.608375,None,BA,2026-04-23
2026-01-10 12:00:00+00:00,0.0,172.0,197.4565,128.1571,426.4893,0.0,-172.0,69.29939999999999,426.4893,323.7887,None,BA,2026-04-23
2026-01-10 13:00:00+00:00,0.0,206.0,202.015,107.457125,442.8233,0.0,-206.0,94.55787499999998,442.8233,331.381175,None,BA,2026-04-23
2026-01-10 14:00:00+00:00,0.0,239.0,238.748,94.207325,441.7341,0.0,-239.0,144.540675,441.7341,347.274775,None,BA,2026-04-23
2026-01-10 15:00:00+00:00,0.0,68.0,169.735,151.273075,375.5443,0.0,-68.0,18.461925000000008,375.5443,326.00622500000003,None,BA,2026-04-23
2026-01-10 16:00:00+00:00,133.0,0.0,97.736,176.2896,279.2457,0.0,133.0,-78.5536,279.2457,333.6921,None,BA,2026-04-23
2026-01-10 17:00:00+00:00,117.0,0.0,105.074,162.83375,263.6806,0.0,117.0,-57.75975000000001,263.6806,322.92085000000003,None,BA,2026-04-23
2026-01-10 18:00:00+00:00,148.0,0.0,112.186,174.601325,249.7384,0.0,148.0,-62.415324999999996,249.7384,335.323075,None,BA,2026-04-23
2026-01-10 19:00:00+00:00,190.0,0.0,159.293,189.1691,206.9814,0.0,190.0,-29.87609999999998,206.9814,367.10530000000006,None,BA,2026-04-23
2026-01-10 20:00:00+00:00,517.0,0.0,40.911,267.4894,105.9865,0.0,517.0,-226.5784,105.9865,396.4081,None,BA,2026-04-23
2026-01-10 21:00:00+00:00,504.0,0.0,46.639,258.99725,137.6351,0.0,504.0,-212.35825,137.6351,429.27684999999997,None,BA,2026-04-23
2026-01-10 22:00:00+00:00,624.0,0.0,35.184,296.10865,111.9535,0.0,624.0,-260.92465000000004,111.9535,475.02885,None,BA,2026-04-23
2026-01-10 23:00:00+00:00,679.0,0.0,39.604,263.1001,105.186,0.0,679.0,-223.4961,105.186,560.6899,None,BA,2026-04-23
2026-01-11 00:00:00+00:00,882.0,0.0,28.017,388.876875,43.1213,0.0,882.0,-360.859875,43.1213,564.261425,None,BA,2026-04-23
2026-01-11 01:00:00+00:00,759.0,0.0,40.314,295.537775,80.343,0.0,759.0,-255.22377500000002,80.343,584.1192249999999,None,BA,2026-04-23
2026-01-11 02:00:00+00:00,732.0,0.0,38.372,289.9484,76.5832,0.0,732.0,-251.57639999999998,76.5832,557.0068,None,BA,2026-04-23
2026-01-11 03:00:00+00:00,625.0,0.0,33.462,310.472875,86.2009,0.0,625.0,-277.010875,86.2009,434.190025,None,BA,2026-04-23
2026-01-11 04:00:00+00:00,629.0,0.0,29.392,345.394325,87.707,0.0,629.0,-316.002325,87.707,400.704675,None,BA,2026-04-23
2026-01-11 05:00:00+00:00,500.0,0.0,30.412,292.7447,112.2835,0.0,500.0,-262.33270000000005,112.2835,349.95079999999996,None,BA,2026-04-23
2026-01-11 06:00:00+00:00,387.0,0.0,48.094,269.6791,141.0167,0.0,387.0,-221.5851,141.0167,306.4316,None,BA,2026-04-23
2026-01-11 07:00:00+00:00,239.0,0.0,127.008,215.0145,196.9562,0.0,239.0,-88.0065,196.9562,347.9497,None,BA,2026-04-23
2026-01-11 08:00:00+00:00,250.0,0.0,111.545,171.903375,215.0561,0.0,250.0,-60.35837500000001,215.0561,404.697725,None,BA,2026-04-23
2026-01-11 09:00:00+00:00,175.0,0.0,154.14,148.428425,255.1191,0.0,175.0,5.711574999999982,255.1191,435.830675,None,BA,2026-04-23
2026-01-11 10:00:00+00:00,115.0,0.0,162.698,107.8217,290.2439,0.0,115.0,54.8763,290.2439,460.1202,None,BA,2026-04-23
2026-01-11 11:00:00+00:00,0.0,36.0,207.898,48.0906,351.5365,0.0,-36.0,159.8074,351.5365,475.34389999999996,None,BA,2026-04-23
2026-01-11 12:00:00+00:00,0.0,53.0,223.824,51.861075,360.5146,0.0,-53.0,171.962925,360.5146,479.477525,None,BA,2026-04-23
2026-01-11 13:00:00+00:00,0.0,119.0,247.274,44.191925,347.7237,0.0,-119.0,203.082075,347.7237,431.80577500000004,None,BA,2026-04-23
2026-01-11 14:00:00+00:00,0.0,248.0,283.751,31.32175,344.227,0.0,-248.0,252.42924999999997,344.227,348.65624999999994,None,BA,2026-04-23
2026-01-11 15:00:00+00:00,0.0,268.0,322.827,40.161925,339.9491,0.0,-268.0,282.665075,339.9491,354.614175,None,BA,2026-04-23
2026-01-11 16:00:00+00:00,0.0,129.0,247.807,90.43445,279.5461,0.0,-129.0,157.37255,279.5461,307.91865,None,BA,2026-04-23
2026-01-11 17:00:00+00:00,0.0,141.0,268.257,88.694975,276.6356,0.0,-141.0,179.562025,276.6356,315.197625,None,BA,2026-04-23
2026-01-11 18:00:00+00:00,0.0,151.0,267.111,88.817275,289.7846,0.0,-151.0,178.293725,289.7846,317.078325,None,BA,2026-04-23
2026-01-11 19:00:00+00:00,0.0,76.0,237.202,105.399225,264.342,0.0,-76.0,131.802775,264.342,320.144775,None,BA,2026-04-23
2026-01-11 20:00:00+00:00,47.0,0.0,191.6,145.02915,212.2482,0.0,47.0,46.57085000000001,212.2482,305.81905,None,BA,2026-04-23
2026-01-11 21:00:00+00:00,98.0,0.0,195.76,162.579525,204.1688,0.0,98.0,33.180475,204.1688,335.34927500000003,None,BA,2026-04-23
2026-01-11 22:00:00+00:00,252.0,0.0,167.227,175.7341,191.2398,0.0,252.0,-8.507100000000008,191.2398,434.7327,None,BA,2026-04-23
2026-01-11 23:00:00+00:00,312.0,0.0,195.004,126.994875,219.9477,0.0,312.0,68.009125,219.9477,599.956825,None,BA,2026-04-23
2026-01-12 00:00:00+00:00,321.0,0.0,221.244,141.8591,230.0789,0.0,321.0,79.38489999999999,230.0789,630.4638,None,BA,2026-04-23
2026-01-12 01:00:00+00:00,309.0,0.0,190.793,172.964525,241.2225,0.0,309.0,17.828474999999997,241.2225,568.050975,None,BA,2026-04-23
2026-01-12 02:00:00+00:00,309.0,0.0,190.241,166.142975,244.2233,0.0,309.0,24.098025000000007,244.2233,577.321325,None,BA,2026-04-23
2026-01-12 03:00:00+00:00,375.0,0.0,158.543,193.670275,226.6571,0.0,375.0,-35.127275,226.6571,566.5298250000001,None,BA,2026-04-23
2026-01-12 04:00:00+00:00,263.0,0.0,170.14,184.932525,266.829,0.0,263.0,-14.792525000000012,266.829,515.036475,None,BA,2026-04-23
2026-01-12 05:00:00+00:00,298.0,0.0,29.343,238.77125,252.6561,0.0,298.0,-209.42825000000002,252.6561,341.22785,None,BA,2026-04-23
2026-01-12 06:00:00+00:00,419.0,0.0,24.091,278.4027,184.4602,0.0,419.0,-254.31169999999997,184.4602,349.1485,None,BA,2026-04-23
2026-01-12 07:00:00+00:00,707.0,0.0,26.136,390.76365,90.9296,0.0,707.0,-364.62764999999996,90.9296,433.30195000000003,None,BA,2026-04-23
2026-01-12 08:00:00+00:00,797.0,0.0,34.1,387.758325,55.3692,0.0,797.0,-353.658325,55.3692,498.710875,None,BA,2026-04-23
2026-01-12 09:00:00+00:00,805.0,0.0,37.378,408.774275,62.6508,0.0,805.0,-371.396275,62.6508,496.254525,None,BA,2026-04-23
2026-01-12 10:00:00+00:00,773.0,0.0,36.872,377.897825,82.9925,0.0,773.0,-341.025825,82.9925,514.966675,None,BA,2026-04-23
2026-01-12 11:00:00+00:00,763.0,0.0,37.708,387.468375,81.6835,0.0,763.0,-349.76037499999995,81.6835,494.923125,None,BA,2026-04-23
2026-01-12 12:00:00+00:00,738.0,0.0,35.002,400.55335,83.626,0.0,738.0,-365.55135,83.626,456.07465,None,BA,2026-04-23
2026-01-12 13:00:00+00:00,476.0,0.0,35.519,248.098675,160.5463,0.0,476.0,-212.57967499999998,160.5463,423.966625,None,BA,2026-04-23
2026-01-12 14:00:00+00:00,245.0,0.0,92.402,117.02205,242.8613,0.0,245.0,-24.620049999999992,242.8613,463.24125000000004,None,BA,2026-04-23
2026-01-12 15:00:00+00:00,234.0,0.0,45.323,97.711325,238.881,0.0,234.0,-52.388325,238.881,420.49267499999996,None,BA,2026-04-23
2026-01-12 16:00:00+00:00,150.0,0.0,135.175,96.52485,204.1476,0.0,150.0,38.65015000000001,204.1476,392.79775,None,BA,2026-04-23
2026-01-12 17:00:00+00:00,14.0,0.0,187.592,85.832975,245.8446,0.0,14.0,101.75902500000001,245.8446,361.603625,None,BA,2026-04-23
2026-01-12 18:00:00+00:00,65.0,0.0,81.767,88.867875,254.9274,0.0,65.0,-7.100875000000002,254.9274,312.826525,None,BA,2026-04-23
2026-01-12 19:00:00+00:00,144.0,0.0,45.294,95.128475,244.645,0.0,144.0,-49.834475,244.645,338.810525,None,BA,2026-04-23
2026-01-12 20:00:00+00:00,151.0,0.0,39.082,133.03985,241.2661,0.0,151.0,-93.95785000000001,241.2661,298.30825,None,BA,2026-04-23
2026-01-12 21:00:00+00:00,89.0,0.0,38.438,127.8957,209.0133,0.0,89.0,-89.4577,209.0133,208.55559999999997,None,BA,2026-04-23
2026-01-12 22:00:00+00:00,110.0,0.0,88.167,139.365525,244.1553,0.0,110.0,-51.19852499999999,244.1553,302.956775,None,BA,2026-04-23
2026-01-12 23:00:00+00:00,0.0,58.0,220.29,105.095475,296.7892,0.0,-58.0,115.194525,296.7892,353.983725,None,BA,2026-04-23
2026-01-13 00:00:00+00:00,0.0,28.0,246.982,105.22605,287.3549,0.0,-28.0,141.75594999999998,287.3549,401.11084999999997,None,BA,2026-04-23
2026-01-13 01:00:00+00:00,0.0,1.0,253.808,109.79895,275.3198,0.0,-1.0,144.00905,275.3198,418.32885,None,BA,2026-04-23
2026-01-13 02:00:00+00:00,0.0,10.0,263.393,115.1544,293.4137,0.0,-10.0,148.23859999999996,293.4137,431.65229999999997,None,BA,2026-04-23
2026-01-13 03:00:00+00:00,64.0,0.0,201.052,130.069325,272.341,0.0,64.0,70.982675,272.341,407.323675,None,BA,2026-04-23
2026-01-13 04:00:00+00:00,94.0,0.0,92.256,117.27475,275.3474,0.0,94.0,-25.018749999999997,275.3474,344.32865,None,BA,2026-04-23
2026-01-13 05:00:00+00:00,26.0,0.0,113.783,134.13555,354.0028,0.0,26.0,-20.352549999999994,354.0028,359.65024999999997,None,BA,2026-04-23
2026-01-13 06:00:00+00:00,18.0,0.0,78.685,97.3852,343.2616,0.0,18.0,-18.700199999999995,343.2616,342.5614,None,BA,2026-04-23
2026-01-13 07:00:00+00:00,312.0,0.0,29.118,185.411825,246.0317,0.0,312.0,-156.293825,246.0317,401.73787500000003,None,BA,2026-04-23
2026-01-13 08:00:00+00:00,250.0,0.0,47.961,129.029325,304.446,0.0,250.0,-81.068325,304.446,473.377675,None,BA,2026-04-23
2026-01-13 09:00:00+00:00,225.0,0.0,38.648,178.6484,307.6082,0.0,225.0,-140.0004,307.6082,392.6078,None,BA,2026-04-23
2026-01-13 10:00:00+00:00,408.0,0.0,29.942,281.790575,248.5564,0.0,408.0,-251.84857499999998,248.5564,404.707825,None,BA,2026-04-23
2026-01-13 11:00:00+00:00,346.0,0.0,29.524,241.8868,274.8352,0.0,346.0,-212.3628,274.8352,408.4724,None,BA,2026-04-23
2026-01-13 12:00:00+00:00,147.0,0.0,48.831,114.541225,363.492,0.0,147.0,-65.710225,363.492,444.78177500000004,None,BA,2026-04-23
2026-01-13 13:00:00+00:00,0.0,56.0,137.182,48.572725,443.6497,0.0,-56.0,88.609275,443.6497,476.25897499999996,None,BA,2026-04-23
2026-01-13 14:00:00+00:00,42.0,0.0,107.949,62.98555,401.3326,0.0,42.0,44.963449999999995,401.3326,488.29605000000004,None,BA,2026-04-23
2026-01-13 15:00:00+00:00,153.0,0.0,49.663,93.8168,363.1823,0.0,153.0,-44.153800000000004,363.1823,472.0285,None,BA,2026-04-23
2026-01-13 16:00:00+00:00,149.0,0.0,54.335,92.970925,339.0752,0.0,149.0,-38.63592499999999,339.0752,449.439275,None,BA,2026-04-23
2026-01-13 17:00:00+00:00,154.0,0.0,41.573,114.763575,318.8517,0.0,154.0,-73.190575,318.8517,399.66112499999997,None,BA,2026-04-23
2026-01-13 18:00:00+00:00,125.0,0.0,40.137,114.583825,320.8276,0.0,125.0,-74.446825,320.8276,371.380775,None,BA,2026-04-23
2026-01-13 19:00:00+00:00,72.0,0.0,42.887,102.165575,314.289,0.0,72.0,-59.278575000000004,314.289,327.010425,None,BA,2026-04-23
2026-01-13 20:00:00+00:00,331.0,0.0,25.806,210.6592,217.9791,0.0,331.0,-184.8532,217.9791,364.1259,None,BA,2026-04-23
2026-01-13 21:00:00+00:00,212.0,0.0,61.448,134.982975,236.9472,0.0,212.0,-73.534975,236.9472,375.41222500000003,None,BA,2026-04-23
2026-01-13 22:00:00+00:00,176.0,0.0,121.81,165.646275,287.2629,0.0,176.0,-43.836275,287.2629,419.426625,None,BA,2026-04-23
2026-01-13 23:00:00+00:00,160.0,0.0,141.361,202.904425,252.0951,0.0,160.0,-61.54342500000001,252.0951,350.551675,None,BA,2026-04-23
2026-01-14 00:00:00+00:00,175.0,0.0,149.005,177.378225,225.7466,0.0,175.0,-28.37322499999999,225.7466,372.373375,None,BA,2026-04-23
2026-01-14 01:00:00+00:00,232.0,0.0,146.572,192.649975,226.5615,0.0,232.0,-46.07797500000001,226.5615,412.483525,None,BA,2026-04-23
2026-01-14 02:00:00+00:00,236.0,0.0,145.27,187.285675,234.3221,0.0,236.0,-42.01567499999999,234.3221,428.306425,None,BA,2026-04-23
2026-01-14 03:00:00+00:00,278.0,0.0,111.537,208.300375,220.0814,0.0,278.0,-96.763375,220.0814,401.31802500000003,None,BA,2026-04-23
2026-01-14 04:00:00+00:00,219.0,0.0,87.326,196.53455,231.3981,0.0,219.0,-109.20855,231.3981,341.18955,None,BA,2026-04-23
2026-01-14 05:00:00+00:00,139.0,0.0,37.876,221.491725,351.8763,0.0,139.0,-183.615725,351.8763,307.260575,None,BA,2026-04-23
2026-01-14 06:00:00+00:00,288.0,0.0,25.773,213.277825,278.4538,0.0,288.0,-187.504825,278.4538,378.948975,None,BA,2026-04-23
2026-01-14 07:00:00+00:00,407.0,0.0,27.731,232.39425,216.1452,0.0,407.0,-204.66325,216.1452,418.48195,None,BA,2026-04-23
2026-01-14 08:00:00+00:00,437.0,0.0,31.768,220.795475,210.4903,0.0,437.0,-189.027475,210.4903,458.46282499999995,None,BA,2026-04-23
2026-01-14 09:00:00+00:00,392.0,0.0,33.932,226.990225,227.3311,0.0,392.0,-193.058225,227.3311,426.272875,None,BA,2026-04-23
2026-01-14 10:00:00+00:00,575.0,0.0,27.489,344.461875,176.6097,0.0,575.0,-316.97287500000004,176.6097,434.63682499999993,None,BA,2026-04-23
2026-01-14 11:00:00+00:00,439.0,0.0,28.688,311.387825,204.6748,0.0,439.0,-282.69982500000003,204.6748,360.974975,None,BA,2026-04-23
2026-01-14 12:00:00+00:00,375.0,0.0,28.435,266.498375,213.6183,0.0,375.0,-238.063375,213.6183,350.554925,None,BA,2026-04-23
2026-01-14 13:00:00+00:00,263.0,0.0,91.812,127.647675,312.3566,0.0,263.0,-35.83567500000001,312.3566,539.520925,None,BA,2026-04-23
2026-01-14 14:00:00+00:00,94.0,0.0,129.634,59.903875,374.4596,0.0,94.0,69.73012499999999,374.4596,538.189725,None,BA,2026-04-23
2026-01-14 15:00:00+00:00,59.0,0.0,107.263,46.05945,390.2769,0.0,59.0,61.20355000000001,390.2769,510.48045,None,BA,2026-04-23
2026-01-14 16:00:00+00:00,85.0,0.0,120.4,68.505225,365.7738,0.0,85.0,51.89477500000001,365.7738,502.66857500000003,None,BA,2026-04-23
2026-01-14 17:00:00+00:00,50.0,0.0,144.821,62.608175,367.4086,0.0,50.0,82.212825,367.4086,499.621425,None,BA,2026-04-23
2026-01-14 18:00:00+00:00,118.0,0.0,104.503,74.926475,343.1761,0.0,118.0,29.576525000000004,343.1761,490.752625,None,BA,2026-04-23
2026-01-14 19:00:00+00:00,237.0,0.0,47.199,108.928075,307.5502,0.0,237.0,-61.72907500000001,307.5502,482.821125,None,BA,2026-04-23
2026-01-14 20:00:00+00:00,403.0,0.0,21.571,262.4106,182.2979,0.0,403.0,-240.8396,182.2979,344.4583,None,BA,2026-04-23
2026-01-14 21:00:00+00:00,396.0,0.0,45.299,211.8717,111.4131,0.0,396.0,-166.5727,111.4131,340.8404,None,BA,2026-04-23
2026-01-14 22:00:00+00:00,472.0,0.0,39.875,276.626875,113.5729,0.0,472.0,-236.75187499999998,113.5729,348.821025,None,BA,2026-04-23
2026-01-14 23:00:00+00:00,427.0,0.0,95.714,289.920375,138.8361,0.0,427.0,-194.20637499999998,138.8361,371.629725,None,BA,2026-04-23
2026-01-15 00:00:00+00:00,342.0,0.0,123.807,218.158025,171.8754,0.0,342.0,-94.351025,171.8754,419.524375,None,BA,2026-04-23
2026-01-15 01:00:00+00:00,378.0,0.0,123.853,230.3927,176.7186,0.0,378.0,-106.5397,176.7186,448.1789,None,BA,2026-04-23
2026-01-15 02:00:00+00:00,334.0,0.0,142.886,215.758,196.52,0.0,334.0,-72.87200000000001,196.52,457.648,None,BA,2026-04-23
2026-01-15 03:00:00+00:00,343.0,0.0,127.833,225.4836,194.6142,0.0,343.0,-97.6506,194.6142,439.96360000000004,None,BA,2026-04-23
2026-01-15 04:00:00+00:00,335.0,0.0,71.035,245.718675,194.9124,0.0,335.0,-174.683675,194.9124,355.228725,None,BA,2026-04-23
2026-01-15 05:00:00+00:00,349.0,0.0,22.522,333.77495,298.3141,0.0,349.0,-311.25295,298.3141,336.06115,None,BA,2026-04-23
2026-01-15 06:00:00+00:00,537.0,0.0,22.198,345.244575,251.4241,0.0,537.0,-323.046575,251.4241,465.377525,None,BA,2026-04-23
2026-01-15 07:00:00+00:00,706.0,0.0,23.562,388.9533,153.0079,0.0,706.0,-365.3913,153.0079,493.6166,None,BA,2026-04-23
2026-01-15 08:00:00+00:00,711.0,0.0,27.643,327.636,127.4051,0.0,711.0,-299.99300000000005,127.4051,538.4121,None,BA,2026-04-23
2026-01-15 09:00:00+00:00,843.0,0.0,21.109,510.422775,39.2568,0.0,843.0,-489.313775,39.2568,392.943025,None,BA,2026-04-23
2026-01-15 10:00:00+00:00,891.0,0.0,19.008,543.461125,24.1267,0.0,891.0,-524.453125,24.1267,390.673575,None,BA,2026-04-23
2026-01-15 11:00:00+00:00,875.0,0.0,21.582,535.78165,45.441,0.0,875.0,-514.19965,45.441,406.24135,None,BA,2026-04-23
2026-01-15 12:00:00+00:00,742.0,0.0,27.269,442.375075,85.9371,0.0,742.0,-415.106075,85.9371,412.831025,None,BA,2026-04-23
2026-01-15 13:00:00+00:00,441.0,0.0,33.526,260.663525,184.8925,0.0,441.0,-227.13752499999998,184.8925,398.75497500000006,None,BA,2026-04-23
2026-01-15 14:00:00+00:00,295.0,0.0,77.016,124.375825,288.6185,0.0,295.0,-47.359825,288.6185,536.258675,None,BA,2026-04-23
2026-01-15 15:00:00+00:00,210.0,0.0,49.553,91.549025,330.2003,0.0,210.0,-41.996025,330.2003,498.20427500000005,None,BA,2026-04-23
