,RS_BA,BA_RS,RS_BG,BG_RS,RS_HR,HR_RS,RS_HU,HU_RS,RS_ME,ME_RS,RS_MK,MK_RS,RS_RO,RO_RS,RS_BA_net_export,RS_BG_net_export,RS_HR_net_export,RS_HU_net_export,RS_ME_net_export,RS_MK_net_export,RS_RO_net_export,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-16 09:00:00+00:00,556.1112,0.0,0.0,781.4686,401.0,0.0,0.0,75.33775,0.0,398.6065,132.948,0.0,0.0,373.2278,556.1112,-781.4686,401.0,-75.33775,-398.6065,132.948,-373.2278,-538.58145,None,RS,2026-04-23
2026-03-16 10:00:00+00:00,456.3432,0.0,0.0,697.0426,320.0,0.0,0.0015,107.01375,0.0,359.6076,119.0395,0.0,0.0,331.832,456.3432,-697.0426,320.0,-107.01225000000001,-359.6076,119.0395,-331.832,-600.1117499999999,None,RS,2026-04-23
2026-03-16 11:00:00+00:00,387.9841,0.0,0.0,621.3808,240.0,0.0,0.0,151.553,0.0,277.3367,97.2468,0.0,0.0,284.3875,387.9841,-621.3808,240.0,-151.553,-277.3367,97.2468,-284.3875,-609.4271,None,RS,2026-04-23
2026-03-16 12:00:00+00:00,411.1375,0.0,0.0,565.8748,274.0,0.0,0.0,123.808,0.0,163.1413,38.9425,0.0,0.0,235.6818,411.1375,-565.8748,274.0,-123.808,-163.1413,38.9425,-235.6818,-364.42590000000007,None,RS,2026-04-23
2026-03-16 13:00:00+00:00,358.6653,0.0,0.0,540.713,282.0,0.0,0.53425,44.003,0.0,186.8583,50.9023,0.0,0.0,73.6412,358.6653,-540.713,282.0,-43.46875,-186.8583,50.9023,-73.6412,-153.11364999999998,None,RS,2026-04-23
2026-03-16 14:00:00+00:00,90.643,0.0,0.0,264.1304,163.0,0.0,59.5975,0.90075,0.0,103.0165,0.0,12.2623,145.3401,0.0,90.643,-264.1304,163.0,58.696749999999994,-103.0165,-12.2623,145.3401,78.27065,None,RS,2026-04-23
2026-03-16 15:00:00+00:00,0.0,112.3056,0.0,85.6513,105.0,0.0,179.858,0.0,0.0,13.8493,0.0,52.7134,238.7223,0.0,-112.3056,-85.6513,105.0,179.858,-13.8493,-52.7134,238.7223,259.0607,None,RS,2026-04-23
2026-03-16 16:00:00+00:00,0.0,155.0777,0.0,64.9886,194.0,0.0,367.01475,0.0,0.5093,0.0,0.0,69.0973,369.52,0.0,-155.0777,-64.9886,194.0,367.01475,0.5093,-69.0973,369.52,641.8804499999999,None,RS,2026-04-23
2026-03-16 17:00:00+00:00,0.0,134.3151,0.0,148.4338,258.0,0.0,413.804,0.0,0.0,83.7752,0.0,59.5082,387.4573,0.0,-134.3151,-148.4338,258.0,413.804,-83.7752,-59.5082,387.4573,633.229,None,RS,2026-04-23
2026-03-16 18:00:00+00:00,0.0,156.7394,0.0,123.4921,206.0,0.0,345.5585,0.0,0.0,15.7976,0.0,77.2849,353.471,0.0,-156.7394,-123.4921,206.0,345.5585,-15.7976,-77.2849,353.471,531.7155,None,RS,2026-04-23
2026-03-16 19:00:00+00:00,0.0,111.4482,0.0,62.9172,196.0,0.0,325.79775,0.0,0.0,37.0464,0.0,61.1485,329.5605,0.0,-111.4482,-62.9172,196.0,325.79775,-37.0464,-61.1485,329.5605,578.79795,None,RS,2026-04-23
2026-03-16 20:00:00+00:00,0.0,35.0636,0.0,119.6246,185.0,0.0,248.4215,0.0,0.0,66.6269,0.0,38.1669,239.745,0.0,-35.0636,-119.6246,185.0,248.4215,-66.6269,-38.1669,239.745,413.68449999999996,None,RS,2026-04-23
2026-03-16 21:00:00+00:00,68.9376,0.0,0.0,159.1198,120.0,0.0,127.6385,0.0,0.0,95.8328,40.9725,0.0,153.1145,0.0,68.9376,-159.1198,120.0,127.6385,-95.8328,40.9725,153.1145,255.71049999999997,None,RS,2026-04-23
2026-03-16 22:00:00+00:00,32.9966,0.0,0.0,70.3759,76.0,0.0,81.3795,0.0,0.0,3.3343,0.0,24.0242,36.7917,0.0,32.9966,-70.3759,76.0,81.3795,-3.3343,-24.0242,36.7917,129.43339999999998,None,RS,2026-04-23
2026-03-16 23:00:00+00:00,35.1923,0.0,0.0,176.3678,178.0,0.0,178.29725,0.0,0.0,108.1255,0.0,5.9875,47.6019,0.0,35.1923,-176.3678,178.0,178.29725,-108.1255,-5.9875,47.6019,148.61065,None,RS,2026-04-23
2026-03-17 00:00:00+00:00,21.2991,0.0,0.0,132.4689,183.0,0.0,192.86025,0.0,0.0,199.4674,0.0,19.3213,57.0811,0.0,21.2991,-132.4689,183.0,192.86025,-199.4674,-19.3213,57.0811,102.98285,None,RS,2026-04-23
2026-03-17 01:00:00+00:00,0.0,17.1929,0.0,68.2584,172.0,0.0,196.60625,0.0,0.0,211.7052,0.0,40.0259,83.2125,0.0,-17.1929,-68.2584,172.0,196.60625,-211.7052,-40.0259,83.2125,114.63635,None,RS,2026-04-23
2026-03-17 02:00:00+00:00,0.0,33.8944,0.0,54.5823,149.0,0.0,184.8335,0.0,0.0,171.9054,0.0,36.3612,51.6944,0.0,-33.8944,-54.5823,149.0,184.8335,-171.9054,-36.3612,51.6944,88.78460000000001,None,RS,2026-04-23
2026-03-17 03:00:00+00:00,0.0,34.0074,0.0,76.5422,164.0,0.0,217.87925,0.0,0.0,188.0218,0.0,37.8307,83.2099,0.0,-34.0074,-76.5422,164.0,217.87925,-188.0218,-37.8307,83.2099,128.68705,None,RS,2026-04-23
2026-03-17 04:00:00+00:00,0.0,119.5008,0.0,52.4636,144.0,0.0,298.92475,0.0,0.0,227.9052,0.0,91.126,247.8187,0.0,-119.5008,-52.4636,144.0,298.92475,-227.9052,-91.126,247.8187,199.74785,None,RS,2026-04-23
2026-03-17 05:00:00+00:00,0.0,146.0682,0.0,132.7926,239.0,0.0,440.73125,0.0,0.0,215.0419,0.0,93.1426,407.0902,0.0,-146.0682,-132.7926,239.0,440.73125,-215.0419,-93.1426,407.0902,499.77615,None,RS,2026-04-23
2026-03-17 06:00:00+00:00,60.1831,0.0,0.0,335.011,437.0,0.0,484.6615,0.0,0.0,327.116,0.0,23.0905,378.7295,0.0,60.1831,-335.011,437.0,484.6615,-327.116,-23.0905,378.7295,675.3565999999998,None,RS,2026-04-23
2026-03-17 07:00:00+00:00,268.9119,0.0,0.0,513.8157,492.0,0.0,261.6825,0.0,0.0,253.3677,23.6375,0.0,225.1038,0.0,268.9119,-513.8157,492.0,261.6825,-253.3677,23.6375,225.1038,504.15229999999997,None,RS,2026-04-23
2026-03-17 08:00:00+00:00,365.3534,0.0,0.0,647.379,526.0,0.0,164.2395,0.0,0.0,350.831,107.3932,0.0,124.133,0.0,365.3534,-647.379,526.0,164.2395,-350.831,107.3932,124.133,288.9090999999999,None,RS,2026-04-23
2026-03-17 09:00:00+00:00,418.1302,0.0,0.0,698.1885,524.0,0.0,105.75975,0.0,0.0,389.7047,137.294,0.0,25.8466,0.0,418.1302,-698.1885,524.0,105.75975,-389.7047,137.294,25.8466,123.13735000000003,None,RS,2026-04-23
2026-03-17 10:00:00+00:00,388.1149,0.0,0.0,653.2758,460.0,0.0,28.04425,3.70975,0.0,311.4244,112.098,0.0,0.0,93.5198,388.1149,-653.2758,460.0,24.334500000000002,-311.4244,112.098,-93.5198,-73.67260000000003,None,RS,2026-04-23
2026-03-17 11:00:00+00:00,299.8287,0.0,0.0,593.2716,365.0,0.0,1.361,31.0055,0.0,280.7939,88.4102,0.0,0.0,27.0579,299.8287,-593.2716,365.0,-29.6445,-280.7939,88.4102,-27.0579,-177.529,None,RS,2026-04-23
2026-03-17 12:00:00+00:00,256.2085,0.0,0.0,590.6127,325.0,0.0,3.36375,22.1715,0.0,281.5735,80.0605,0.0,94.0149,0.0,256.2085,-590.6127,325.0,-18.807750000000002,-281.5735,80.0605,94.0149,-135.71005000000002,None,RS,2026-04-23
2026-03-17 13:00:00+00:00,293.8634,0.0,0.0,548.325,396.0,0.0,109.944,0.00075,0.0,254.1147,84.9298,0.0,207.9235,0.0,293.8634,-548.325,396.0,109.94325,-254.1147,84.9298,207.9235,290.22024999999996,None,RS,2026-04-23
2026-03-17 14:00:00+00:00,158.2989,0.0,0.0,331.0889,333.0,0.0,199.34875,0.0,0.0,217.5218,55.6925,0.0,381.4012,0.0,158.2989,-331.0889,333.0,199.34875,-217.5218,55.6925,381.4012,579.13065,None,RS,2026-04-23
2026-03-17 15:00:00+00:00,0.0,59.6459,0.0,109.3516,231.0,0.0,388.95575,0.0,0.0,169.191,29.3662,0.0,470.2578,0.0,-59.6459,-109.3516,231.0,388.95575,-169.191,29.3662,470.2578,781.3912499999999,None,RS,2026-04-23
2026-03-17 16:00:00+00:00,0.0,144.6814,0.0,103.9163,243.0,0.0,500.069,0.0,0.0,75.3217,0.0,8.4895,500.2603,0.0,-144.6814,-103.9163,243.0,500.069,-75.3217,-8.4895,500.2603,910.9204,None,RS,2026-04-23
2026-03-17 17:00:00+00:00,0.0,116.268,0.0,173.0135,291.0,0.0,583.58275,0.0,0.0,114.0341,0.0,27.4038,571.8153,0.0,-116.268,-173.0135,291.0,583.58275,-114.0341,-27.4038,571.8153,1015.6786500000001,None,RS,2026-04-23
2026-03-17 18:00:00+00:00,0.0,61.817,0.0,212.8646,321.0,0.0,572.69825,0.0,0.0,141.4626,0.0,11.5352,531.608,0.0,-61.817,-212.8646,321.0,572.69825,-141.4626,-11.5352,531.608,997.62685,None,RS,2026-04-23
2026-03-17 19:00:00+00:00,0.0,66.699,0.0,148.2964,279.0,0.0,494.2525,0.0,0.0,122.7015,0.0,8.041,435.5,0.0,-66.699,-148.2964,279.0,494.2525,-122.7015,-8.041,435.5,863.0146,None,RS,2026-04-23
2026-03-17 20:00:00+00:00,8.0943,0.0,0.0,160.3022,312.0,0.0,441.411,0.0,0.0,190.7139,37.4135,0.0,281.657,0.0,8.0943,-160.3022,312.0,441.411,-190.7139,37.4135,281.657,729.5597,None,RS,2026-04-23
2026-03-17 21:00:00+00:00,75.7369,0.0,0.0,240.2781,288.0,0.0,275.15975,0.0,0.0,179.7834,86.805,0.0,0.0,46.7725,75.7369,-240.2781,288.0,275.15975,-179.7834,86.805,-46.7725,258.86764999999997,None,RS,2026-04-23
2026-03-17 22:00:00+00:00,57.8567,0.0,0.0,183.4745,246.0,0.0,206.9455,0.0,0.0,102.4638,16.6382,0.0,0.0,139.0735,57.8567,-183.4745,246.0,206.9455,-102.4638,16.6382,-139.0735,102.42860000000002,None,RS,2026-04-23
2026-03-17 23:00:00+00:00,56.9701,0.0,0.0,218.2092,249.0,0.0,228.4885,0.0,0.0,143.8674,17.4565,0.0,0.0,49.1834,56.9701,-218.2092,249.0,228.4885,-143.8674,17.4565,-49.1834,140.65509999999998,None,RS,2026-04-23
2026-03-18 00:00:00+00:00,49.8977,0.0,0.0,192.821,228.0,0.0,213.613,0.0,0.0,186.5902,0.0,2.1477,0.0,66.6481,49.8977,-192.821,228.0,213.613,-186.5902,-2.1477,-66.6481,43.303700000000006,None,RS,2026-04-23
2026-03-18 01:00:00+00:00,36.6304,0.0,0.0,182.6965,220.0,0.0,225.79975,0.0,0.0,269.3712,1.1571,0.0,0.0,45.8305,36.6304,-182.6965,220.0,225.79975,-269.3712,1.1571,-45.8305,-14.310949999999977,None,RS,2026-04-23
2026-03-18 02:00:00+00:00,61.321,0.0,0.0,226.0079,267.0,0.0,252.4585,0.0,0.0,328.0228,37.433,0.0,0.0,28.8489,61.321,-226.0079,267.0,252.4585,-328.0228,37.433,-28.8489,35.33289999999995,None,RS,2026-04-23
2026-03-18 03:00:00+00:00,67.3628,0.0,0.0,246.8911,298.0,0.0,287.67875,0.0,0.0,379.5764,43.7113,0.0,0.0,16.1383,67.3628,-246.8911,298.0,287.67875,-379.5764,43.7113,-16.1383,54.14704999999999,None,RS,2026-04-23
2026-03-18 04:00:00+00:00,40.6119,0.0,0.0,236.4317,361.0,0.0,439.83975,0.0,0.0,416.0837,0.0,39.7335,211.9359,0.0,40.6119,-236.4317,361.0,439.83975,-416.0837,-39.7335,211.9359,361.13865,None,RS,2026-04-23
2026-03-18 05:00:00+00:00,27.4636,0.0,0.0,393.9734,440.0,0.0,488.55525,0.0,0.0,359.7827,0.0,80.0522,417.1405,0.0,27.4636,-393.9734,440.0,488.55525,-359.7827,-80.0522,417.1405,539.35105,None,RS,2026-04-23
