,Fossil Brown coal/Lignite,Fossil Gas,Fossil Oil,Hydro Water Reservoir,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-01 00:00:00+00:00,324.21,233.13,0.0,178.608,27.44,763.3879999999999,0.0,0.0,1090.278,763.3879999999999,1090.278,-326.8900000000001,None,MK,2026-04-23
2026-01-01 01:00:00+00:00,326.49,233.34,0.0,120.666,30.15,710.6460000000001,0.0,0.0,1034.736,710.6460000000001,1034.736,-324.09000000000003,None,MK,2026-04-23
2026-01-01 02:00:00+00:00,329.03,213.25,0.0,79.306,28.37,649.956,0.0,0.0,979.876,649.956,979.876,-329.91999999999996,None,MK,2026-04-23
2026-01-01 03:00:00+00:00,325.12,212.07,0.0,78.954,24.49,640.634,0.0,0.0,945.134,640.634,945.134,-304.5,None,MK,2026-04-23
2026-01-01 04:00:00+00:00,321.92,212.09,0.0,82.74,18.47,635.22,0.0,0.0,938.39,635.22,938.39,-303.16999999999996,None,MK,2026-04-23
2026-01-01 05:00:00+00:00,318.03,212.1,0.0,102.764,14.3,647.194,0.0,0.0,966.244,647.194,966.244,-319.05000000000007,None,MK,2026-04-23
2026-01-01 06:00:00+00:00,319.92,211.08,0.0,118.932,13.17,663.102,0.0,0.0,898.872,663.102,898.872,-235.76999999999998,None,MK,2026-04-23
2026-01-01 07:00:00+00:00,324.47,208.08,0.0,115.924,13.18,661.654,0.0,0.0,739.224,661.654,739.224,-77.57000000000005,None,MK,2026-04-23
2026-01-01 08:00:00+00:00,333.93,179.88,0.0,77.126,15.7,606.636,0.0,0.0,593.936,606.636,593.936,12.699999999999932,None,MK,2026-04-23
2026-01-01 09:00:00+00:00,333.04,179.94,0.0,77.568,5.7,596.248,0.0,0.0,561.528,596.248,561.528,34.72000000000003,None,MK,2026-04-23
2026-01-01 10:00:00+00:00,327.66,179.87,0.0,126.978,0.41,634.918,0.0,0.0,562.808,634.918,562.808,72.11000000000001,None,MK,2026-04-23
2026-01-01 11:00:00+00:00,328.67,179.89,0.0,134.666,0.03,643.256,0.0,0.0,595.116,643.256,595.116,48.139999999999986,None,MK,2026-04-23
2026-01-01 12:00:00+00:00,325.91,166.74,0.0,154.362,0.21,647.2220000000001,0.0,0.0,738.732,647.2220000000001,738.732,-91.50999999999988,None,MK,2026-04-23
2026-01-01 13:00:00+00:00,328.71,217.21,0.0,184.892,0.09,730.9019999999999,0.0,0.0,907.792,730.9019999999999,907.792,-176.8900000000001,None,MK,2026-04-23
2026-01-01 14:00:00+00:00,331.72,217.67,0.0,257.384,0.0,806.774,0.0,0.0,1043.014,806.774,1043.014,-236.2399999999999,None,MK,2026-04-23
2026-01-01 15:00:00+00:00,329.79,219.45,0.0,378.9515,0.0,928.1915,0.0,0.0,1168.1015,928.1915,1168.1015,-239.90999999999997,None,MK,2026-04-23
2026-01-01 16:00:00+00:00,332.99,220.71,0.0,402.32,0.22,956.24,0.0,0.0,1196.62,956.24,1196.62,-240.37999999999988,None,MK,2026-04-23
2026-01-01 17:00:00+00:00,327.64,221.67,0.0,402.3965,0.68,952.3865,0.0,0.0,1185.8465,952.3865,1185.8465,-233.46000000000015,None,MK,2026-04-23
2026-01-01 18:00:00+00:00,332.6,221.69,0.0,399.7805,2.07,956.1405000000001,0.0,0.0,1175.4305,956.1405000000001,1175.4305,-219.28999999999985,None,MK,2026-04-23
2026-01-01 19:00:00+00:00,333.68,214.31,0.0,379.4065,1.72,929.1165000000001,0.0,0.0,1155.7365,929.1165000000001,1155.7365,-226.6199999999999,None,MK,2026-04-23
2026-01-01 20:00:00+00:00,333.22,232.23,0.0,314.0985,3.03,882.5785000000001,0.0,0.0,1143.5885,882.5785000000001,1143.5885,-261.01,None,MK,2026-04-23
2026-01-01 21:00:00+00:00,331.97,232.3,0.0,345.5105,4.71,914.4905,0.0,0.0,1228.1805,914.4905,1228.1805,-313.68999999999994,None,MK,2026-04-23
2026-01-01 22:00:00+00:00,330.48,232.23,0.0,310.5175,2.41,875.6374999999999,0.0,0.0,1188.6575,875.6374999999999,1188.6575,-313.0200000000001,None,MK,2026-04-23
2026-01-01 23:00:00+00:00,320.51,230.01,0.0,220.988,1.67,773.178,0.0,0.0,1110.288,773.178,1110.288,-337.11,None,MK,2026-04-23
2026-01-02 00:00:00+00:00,328.67,229.97,0.0,137.26,1.53,697.43,0.0,0.0,1018.93,697.43,1018.93,-321.5,None,MK,2026-04-23
2026-01-02 01:00:00+00:00,321.61,191.87,0.0,79.036,1.41,593.926,0.0,0.0,965.386,593.926,965.386,-371.4599999999999,None,MK,2026-04-23
2026-01-02 02:00:00+00:00,325.82,179.88,0.0,79.28,0.23,585.21,0.0,0.0,936.69,585.21,936.69,-351.48,None,MK,2026-04-23
2026-01-02 03:00:00+00:00,325.62,200.56,0.0,79.278,0.29,605.748,0.0,0.0,919.878,605.748,919.878,-314.13,None,MK,2026-04-23
2026-01-02 04:00:00+00:00,324.25,212.14,0.0,68.314,0.02,604.7239999999999,0.0,0.0,935.724,604.7239999999999,935.724,-331.0000000000001,None,MK,2026-04-23
2026-01-02 05:00:00+00:00,321.28,212.15,0.0,216.046,0.07,749.5459999999999,0.0,0.0,994.686,749.5459999999999,994.686,-245.1400000000001,None,MK,2026-04-23
2026-01-02 06:00:00+00:00,329.22,211.78,0.0,209.864,0.64,751.504,0.0,0.0,1001.284,751.504,1001.284,-249.77999999999997,None,MK,2026-04-23
2026-01-02 07:00:00+00:00,327.6,209.59,0.0,245.086,0.41,782.686,0.0,0.0,1003.126,782.686,1003.126,-220.43999999999994,None,MK,2026-04-23
2026-01-02 08:00:00+00:00,328.69,219.8,0.0,324.636,0.04,873.1659999999999,0.0,0.0,1018.256,873.1659999999999,1018.256,-145.09000000000003,None,MK,2026-04-23
2026-01-02 09:00:00+00:00,329.16,220.18,0.0,273.74,0.25,823.33,0.0,0.0,1010.14,823.33,1010.14,-186.80999999999995,None,MK,2026-04-23
2026-01-02 10:00:00+00:00,330.72,219.29,0.0,286.54,1.05,837.5999999999999,0.0,0.0,998.88,837.5999999999999,998.88,-161.2800000000001,None,MK,2026-04-23
2026-01-02 11:00:00+00:00,329.64,219.25,0.0,289.044,3.14,841.074,0.0,0.0,1006.884,841.074,1006.884,-165.81000000000006,None,MK,2026-04-23
2026-01-02 12:00:00+00:00,324.76,219.3,0.0,258.72,8.56,811.3399999999999,0.0,0.0,1080.32,811.3399999999999,1080.32,-268.98,None,MK,2026-04-23
2026-01-02 13:00:00+00:00,316.86,219.33,0.0,267.652,11.0,814.8420000000001,0.0,0.0,1137.862,814.8420000000001,1137.862,-323.02,None,MK,2026-04-23
2026-01-02 14:00:00+00:00,286.81,219.61,0.0,356.328,11.48,874.2280000000001,0.0,0.0,1129.968,874.2280000000001,1129.968,-255.74,None,MK,2026-04-23
2026-01-02 15:00:00+00:00,268.61,219.2,0.0,401.3125,8.09,897.2125,0.0,0.0,1177.1325,897.2125,1177.1325,-279.91999999999996,None,MK,2026-04-23
2026-01-02 16:00:00+00:00,270.03,219.75,0.0,403.1175,8.92,901.8175,0.0,0.0,1175.8175,901.8175,1175.8175,-274.0000000000001,None,MK,2026-04-23
2026-01-02 17:00:00+00:00,264.7,219.65,0.0,402.4085,9.61,896.3685,0.0,0.0,1150.9085,896.3685,1150.9085,-254.53999999999996,None,MK,2026-04-23
2026-01-02 18:00:00+00:00,267.61,220.41,0.0,402.2005,6.15,896.3704999999999,0.0,0.0,1132.9505,896.3704999999999,1132.9505,-236.58000000000004,None,MK,2026-04-23
2026-01-02 19:00:00+00:00,266.42,222.86,0.0,372.21,7.13,868.62,0.0,0.0,1107.03,868.62,1107.03,-238.40999999999997,None,MK,2026-04-23
2026-01-02 20:00:00+00:00,268.74,239.4,0.0,339.625,6.47,854.235,0.0,0.0,1084.695,854.235,1084.695,-230.45999999999992,None,MK,2026-04-23
2026-01-02 21:00:00+00:00,268.22,224.98,0.0,312.402,5.52,811.1220000000001,0.0,0.0,1159.772,811.1220000000001,1159.772,-348.64999999999986,None,MK,2026-04-23
2026-01-02 22:00:00+00:00,268.01,225.12,0.0,325.378,9.11,827.618,0.0,0.0,1141.228,827.618,1141.228,-313.61,None,MK,2026-04-23
2026-01-02 23:00:00+00:00,265.75,225.33,0.0,84.842,12.02,587.942,0.0,0.0,1063.552,587.942,1063.552,-475.6099999999999,None,MK,2026-04-23
2026-01-03 00:00:00+00:00,266.72,225.17,0.0,82.026,8.4,582.3159999999999,0.0,0.0,957.016,582.3159999999999,957.016,-374.70000000000005,None,MK,2026-04-23
2026-01-03 01:00:00+00:00,265.57,223.98,0.0,60.494,8.75,558.794,0.0,0.0,871.914,558.794,871.914,-313.12,None,MK,2026-04-23
2026-01-03 02:00:00+00:00,265.67,209.92,0.0,54.788,12.6,542.9780000000001,0.0,0.0,822.438,542.9780000000001,822.438,-279.4599999999999,None,MK,2026-04-23
2026-01-03 03:00:00+00:00,266.4,201.91,0.0,60.61,7.65,536.5699999999999,0.0,0.0,809.43,536.5699999999999,809.43,-272.86,None,MK,2026-04-23
2026-01-03 04:00:00+00:00,265.97,202.0,0.0,55.318,6.92,530.208,0.0,0.0,805.958,530.208,805.958,-275.75,None,MK,2026-04-23
2026-01-03 05:00:00+00:00,266.79,179.07,0.0,54.538,5.11,505.50800000000004,0.0,0.0,829.338,505.50800000000004,829.338,-323.8299999999999,None,MK,2026-04-23
2026-01-03 06:00:00+00:00,266.42,166.85,0.0,111.494,4.3,549.064,0.0,0.0,813.944,549.064,813.944,-264.88,None,MK,2026-04-23
2026-01-03 07:00:00+00:00,264.81,168.99,0.0,167.526,8.25,609.576,0.0,0.0,857.826,609.576,857.826,-248.25,None,MK,2026-04-23
2026-01-03 08:00:00+00:00,268.22,199.91,0.0,243.752,6.95,718.8320000000001,0.0,0.0,889.042,718.8320000000001,889.042,-170.20999999999992,None,MK,2026-04-23
2026-01-03 09:00:00+00:00,269.03,185.06,0.0,193.364,4.56,652.0139999999999,0.0,0.0,835.364,652.0139999999999,835.364,-183.35000000000014,None,MK,2026-04-23
2026-01-03 10:00:00+00:00,267.8,177.94,0.0,100.936,6.6,553.2760000000001,0.0,0.0,839.416,553.2760000000001,839.416,-286.14,None,MK,2026-04-23
2026-01-03 11:00:00+00:00,266.46,177.89,0.0,77.684,7.94,529.974,0.0,0.0,875.284,529.974,875.284,-345.30999999999995,None,MK,2026-04-23
2026-01-03 12:00:00+00:00,265.08,181.68,0.0,186.416,7.23,640.406,0.0,0.0,1017.966,640.406,1017.966,-377.56000000000006,None,MK,2026-04-23
2026-01-03 13:00:00+00:00,266.14,213.21,0.0,230.816,6.77,716.936,0.0,0.0,1075.576,716.936,1075.576,-358.64,None,MK,2026-04-23
2026-01-03 14:00:00+00:00,268.85,199.95,0.0,258.819,6.94,734.5590000000001,0.0,0.0,1060.189,734.5590000000001,1060.189,-325.63,None,MK,2026-04-23
2026-01-03 15:00:00+00:00,265.75,200.91,0.0,365.581,2.48,834.721,0.0,0.0,1072.931,834.721,1072.931,-238.21000000000004,None,MK,2026-04-23
2026-01-03 16:00:00+00:00,263.24,201.06,0.0,366.1505,1.61,832.0605,0.0,0.0,1059.7805,832.0605,1059.7805,-227.72000000000003,None,MK,2026-04-23
2026-01-03 17:00:00+00:00,265.09,197.11,0.0,350.3915,2.73,815.3215,0.0,0.0,1031.7815,815.3215,1031.7815,-216.46000000000004,None,MK,2026-04-23
2026-01-03 18:00:00+00:00,266.55,166.01,0.0,351.2825,5.74,789.5825,0.0,0.0,1010.3125,789.5825,1010.3125,-220.73000000000002,None,MK,2026-04-23
2026-01-03 19:00:00+00:00,267.22,168.24,0.0,352.54,7.03,795.03,0.0,0.0,978.85,795.03,978.85,-183.82000000000005,None,MK,2026-04-23
2026-01-03 20:00:00+00:00,265.49,196.29,0.0,268.7385,12.23,742.7484999999999,0.0,0.0,946.7185,742.7484999999999,946.7185,-203.97000000000003,None,MK,2026-04-23
2026-01-03 21:00:00+00:00,268.61,188.1,0.0,246.0545,20.62,723.3845,0.0,0.0,1011.6545,723.3845,1011.6545,-288.27,None,MK,2026-04-23
2026-01-03 22:00:00+00:00,266.29,188.18,0.0,230.108,12.01,696.588,0.0,0.0,987.228,696.588,987.228,-290.64,None,MK,2026-04-23
2026-01-03 23:00:00+00:00,267.68,199.53,0.0,108.81,7.12,583.14,0.0,0.0,905.6,583.14,905.6,-322.46000000000004,None,MK,2026-04-23
2026-01-04 00:00:00+00:00,266.95,201.62,0.0,43.124,6.9,518.594,0.0,0.0,816.304,518.594,816.304,-297.7099999999999,None,MK,2026-04-23
2026-01-04 01:00:00+00:00,269.78,186.9,0.0,0.0,8.13,464.80999999999995,0.0,0.0,738.37,464.80999999999995,738.37,-273.56000000000006,None,MK,2026-04-23
2026-01-04 02:00:00+00:00,272.16,170.02,0.0,0.0,17.91,460.0900000000001,0.0,0.0,685.02,460.0900000000001,685.02,-224.9299999999999,None,MK,2026-04-23
2026-01-04 03:00:00+00:00,271.14,167.07,0.0,0.0,24.72,462.92999999999995,0.0,0.0,672.9,462.92999999999995,672.9,-209.97000000000003,None,MK,2026-04-23
2026-01-04 04:00:00+00:00,268.38,167.02,0.0,0.0,23.14,458.53999999999996,0.0,0.0,679.11,458.53999999999996,679.11,-220.57000000000005,None,MK,2026-04-23
2026-01-04 05:00:00+00:00,271.43,167.01,0.0,0.34,14.86,453.64,0.0,0.0,700.16,453.64,700.16,-246.51999999999998,None,MK,2026-04-23
2026-01-04 06:00:00+00:00,269.94,165.98,0.0,44.432,15.79,496.142,0.0,0.0,701.872,496.142,701.872,-205.72999999999996,None,MK,2026-04-23
2026-01-04 07:00:00+00:00,271.87,166.08,0.0,90.4,11.72,540.07,0.0,0.0,727.46,540.07,727.46,-187.39,None,MK,2026-04-23
2026-01-04 08:00:00+00:00,273.5,164.81,0.0,166.91,12.58,617.8000000000001,0.0,0.0,752.2,617.8000000000001,752.2,-134.39999999999998,None,MK,2026-04-23
2026-01-04 09:00:00+00:00,271.57,176.92,0.0,210.432,22.14,681.062,0.0,0.0,809.392,681.062,809.392,-128.33000000000004,None,MK,2026-04-23
2026-01-04 10:00:00+00:00,266.91,198.11,0.0,215.126,23.76,703.9060000000001,0.0,0.0,797.026,703.9060000000001,797.026,-93.11999999999989,None,MK,2026-04-23
2026-01-04 11:00:00+00:00,268.64,183.6,0.0,174.488,27.37,654.0980000000001,0.0,0.0,778.178,654.0980000000001,778.178,-124.07999999999993,None,MK,2026-04-23
2026-01-04 12:00:00+00:00,269.19,176.12,0.0,217.014,15.26,677.5840000000001,0.0,0.0,839.254,677.5840000000001,839.254,-161.66999999999996,None,MK,2026-04-23
2026-01-04 13:00:00+00:00,271.91,176.13,0.0,205.598,16.76,670.398,0.0,0.0,883.528,670.398,883.528,-213.13,None,MK,2026-04-23
2026-01-04 14:00:00+00:00,267.55,176.91,0.0,227.742,20.01,692.212,0.0,0.0,942.862,692.212,942.862,-250.64999999999998,None,MK,2026-04-23
2026-01-04 15:00:00+00:00,267.31,176.95,0.0,335.4895,24.04,803.7895,0.0,0.0,1002.8795,803.7895,1002.8795,-199.09000000000003,None,MK,2026-04-23
2026-01-04 16:00:00+00:00,265.52,177.93,0.0,348.082,23.05,814.5819999999999,0.0,0.0,1022.412,814.5819999999999,1022.412,-207.83000000000015,None,MK,2026-04-23
2026-01-04 17:00:00+00:00,265.32,177.88,0.0,336.591,18.15,797.9409999999999,0.0,0.0,999.981,797.9409999999999,999.981,-202.04000000000008,None,MK,2026-04-23
2026-01-04 18:00:00+00:00,265.82,177.88,0.0,336.1815,16.53,796.4114999999999,0.0,0.0,978.5415,796.4114999999999,978.5415,-182.1300000000001,None,MK,2026-04-23
2026-01-04 19:00:00+00:00,265.04,169.91,0.0,328.662,16.25,779.8620000000001,0.0,0.0,951.512,779.8620000000001,951.512,-171.64999999999986,None,MK,2026-04-23
2026-01-04 20:00:00+00:00,264.43,187.16,0.0,321.8185,12.38,785.7885,0.0,0.0,944.5485,785.7885,944.5485,-158.76,None,MK,2026-04-23
2026-01-04 21:00:00+00:00,265.3,187.14,0.0,295.996,7.07,755.506,0.0,0.0,925.586,755.506,925.586,-170.08000000000004,None,MK,2026-04-23
2026-01-04 22:00:00+00:00,265.97,187.08,0.0,269.391,6.42,728.861,0.0,0.0,873.231,728.861,873.231,-144.37,None,MK,2026-04-23
2026-01-04 23:00:00+00:00,265.47,187.16,0.0,48.086,8.15,508.866,0.0,0.0,795.806,508.866,795.806,-286.94000000000005,None,MK,2026-04-23
2026-01-05 00:00:00+00:00,265.89,187.0,0.0,0.0,10.32,463.21,0.0,0.0,704.65,463.21,704.65,-241.44,None,MK,2026-04-23
2026-01-05 01:00:00+00:00,263.73,187.04,0.0,0.0,9.86,460.63,0.0,0.0,643.29,460.63,643.29,-182.65999999999997,None,MK,2026-04-23
2026-01-05 02:00:00+00:00,266.9,184.74,0.0,0.0,11.67,463.31,0.0,0.0,600.84,463.31,600.84,-137.53000000000003,None,MK,2026-04-23
2026-01-05 03:00:00+00:00,266.15,166.75,0.0,0.0,6.6,439.5,0.0,0.0,586.46,439.5,586.46,-146.96000000000004,None,MK,2026-04-23
2026-01-05 04:00:00+00:00,264.8,167.05,0.0,0.98,8.63,441.46000000000004,0.0,0.0,598.68,441.46000000000004,598.68,-157.2199999999999,None,MK,2026-04-23
2026-01-05 05:00:00+00:00,263.99,167.04,0.0,44.44,12.05,487.52,0.0,0.0,646.92,487.52,646.92,-159.39999999999998,None,MK,2026-04-23
2026-01-05 06:00:00+00:00,266.4,165.92,0.0,49.118,6.87,488.30799999999994,0.0,0.0,678.778,488.30799999999994,678.778,-190.47000000000008,None,MK,2026-04-23
2026-01-05 07:00:00+00:00,264.87,165.93,0.0,104.182,10.09,545.072,0.0,0.0,739.972,545.072,739.972,-194.89999999999998,None,MK,2026-04-23
2026-01-05 08:00:00+00:00,264.87,164.88,0.0,138.884,14.19,582.8240000000001,0.0,0.0,773.004,582.8240000000001,773.004,-190.17999999999995,None,MK,2026-04-23
2026-01-05 09:00:00+00:00,265.41,178.9,0.0,74.896,6.7,525.9060000000001,0.0,0.0,781.696,525.9060000000001,781.696,-255.78999999999996,None,MK,2026-04-23
2026-01-05 10:00:00+00:00,267.31,178.94,0.0,95.478,5.58,547.308,0.0,0.0,773.408,547.308,773.408,-226.10000000000002,None,MK,2026-04-23
2026-01-05 11:00:00+00:00,271.0,179.94,0.0,95.158,10.5,556.598,0.0,0.0,776.028,556.598,776.028,-219.43000000000006,None,MK,2026-04-23
2026-01-05 12:00:00+00:00,268.68,181.21,0.0,191.838,7.02,648.7479999999999,0.0,0.0,868.748,648.7479999999999,868.748,-220.0000000000001,None,MK,2026-04-23
2026-01-05 13:00:00+00:00,272.79,214.4,0.0,212.256,4.69,704.1360000000001,0.0,0.0,892.566,704.1360000000001,892.566,-188.42999999999995,None,MK,2026-04-23
2026-01-05 14:00:00+00:00,270.67,214.77,0.0,195.404,4.36,685.2040000000001,0.0,0.0,883.374,685.2040000000001,883.374,-198.16999999999996,None,MK,2026-04-23
2026-01-05 15:00:00+00:00,271.84,214.02,0.0,226.604,3.47,715.9340000000001,0.0,0.0,917.764,715.9340000000001,917.764,-201.82999999999993,None,MK,2026-04-23
2026-01-05 16:00:00+00:00,273.9,213.02,0.0,240.672,4.02,731.612,0.0,0.0,923.192,731.612,923.192,-191.58000000000004,None,MK,2026-04-23
2026-01-05 17:00:00+00:00,274.32,211.01,0.0,218.542,7.8,711.6719999999999,0.0,0.0,902.162,711.6719999999999,902.162,-190.49000000000012,None,MK,2026-04-23
2026-01-05 18:00:00+00:00,275.11,210.75,0.0,204.984,12.66,703.504,0.0,0.0,878.764,703.504,878.764,-175.26,None,MK,2026-04-23
2026-01-05 19:00:00+00:00,275.22,179.87,0.0,209.524,8.14,672.754,0.0,0.0,842.534,672.754,842.534,-169.77999999999997,None,MK,2026-04-23
2026-01-05 20:00:00+00:00,276.16,197.96,0.0,189.154,2.07,665.344,0.0,0.0,828.844,665.344,828.844,-163.5,None,MK,2026-04-23
2026-01-05 21:00:00+00:00,274.83,197.94,0.0,225.87,3.37,702.01,0.0,0.0,896.77,702.01,896.77,-194.76,None,MK,2026-04-23
2026-01-05 22:00:00+00:00,273.48,197.93,0.0,158.79,5.16,635.36,0.0,0.0,887.06,635.36,887.06,-251.69999999999993,None,MK,2026-04-23
2026-01-05 23:00:00+00:00,280.31,175.9,0.0,0.02,15.0,471.23,0.0,0.0,805.53,471.23,805.53,-334.29999999999995,None,MK,2026-04-23
2026-01-06 00:00:00+00:00,278.41,160.07,0.0,0.0,9.17,447.65000000000003,0.0,0.0,698.28,447.65000000000003,698.28,-250.62999999999994,None,MK,2026-04-23
2026-01-06 01:00:00+00:00,279.83,159.99,0.0,0.0,10.16,449.98,0.0,0.0,621.16,449.98,621.16,-171.17999999999995,None,MK,2026-04-23
2026-01-06 02:00:00+00:00,282.64,160.05,0.0,0.0,6.95,449.64,0.0,0.0,569.32,449.64,569.32,-119.68000000000006,None,MK,2026-04-23
2026-01-06 03:00:00+00:00,298.01,159.91,0.0,0.0,6.1,464.02,0.0,0.0,548.66,464.02,548.66,-84.63999999999999,None,MK,2026-04-23
2026-01-06 04:00:00+00:00,331.64,160.04,0.0,0.0,9.75,501.42999999999995,0.0,0.0,552.85,501.42999999999995,552.85,-51.42000000000007,None,MK,2026-04-23
2026-01-06 05:00:00+00:00,322.5,160.2,0.0,0.0,7.03,489.72999999999996,0.0,0.0,580.6,489.72999999999996,580.6,-90.87000000000006,None,MK,2026-04-23
2026-01-06 06:00:00+00:00,322.19,179.92,0.0,0.122,7.46,509.692,0.0,0.0,582.942,509.692,582.942,-73.25,None,MK,2026-04-23
2026-01-06 07:00:00+00:00,334.86,179.95,0.0,19.46,9.39,543.66,0.0,0.0,616.47,543.66,616.47,-72.81000000000006,None,MK,2026-04-23
2026-01-06 08:00:00+00:00,329.53,190.94,0.0,0.232,5.68,526.382,0.0,0.0,624.552,526.382,624.552,-98.17000000000007,None,MK,2026-04-23
2026-01-06 09:00:00+00:00,321.37,179.88,0.0,18.54,2.55,522.3399999999999,0.0,0.0,728.25,522.3399999999999,728.25,-205.91000000000008,None,MK,2026-04-23
2026-01-06 10:00:00+00:00,325.79,185.74,0.0,55.602,4.24,571.3720000000001,0.0,0.0,791.022,571.3720000000001,791.022,-219.64999999999998,None,MK,2026-04-23
2026-01-06 11:00:00+00:00,329.28,212.1,0.0,70.856,3.25,615.486,0.0,0.0,858.016,615.486,858.016,-242.52999999999997,None,MK,2026-04-23
2026-01-06 12:00:00+00:00,328.27,211.21,0.0,179.4355,5.76,724.6755,0.0,0.0,1027.4155,724.6755,1027.4155,-302.74,None,MK,2026-04-23
2026-01-06 13:00:00+00:00,322.0,211.12,0.0,215.142,4.7,752.962,0.0,0.0,1056.572,752.962,1056.572,-303.6099999999999,None,MK,2026-04-23
2026-01-06 14:00:00+00:00,319.5,211.17,0.0,331.495,2.6,864.765,0.0,0.0,1016.165,864.765,1016.165,-151.39999999999998,None,MK,2026-04-23
2026-01-06 15:00:00+00:00,305.36,209.19,0.0,330.931,3.68,849.161,0.0,0.0,1016.101,849.161,1016.101,-166.94000000000005,None,MK,2026-04-23
2026-01-06 16:00:00+00:00,287.81,209.15,0.0,316.864,1.43,815.254,0.0,0.0,969.044,815.254,969.044,-153.78999999999996,None,MK,2026-04-23
2026-01-06 17:00:00+00:00,294.19,193.05,0.0,243.2115,0.15,730.6015,0.0,0.0,880.6615,730.6015,880.6615,-150.06000000000006,None,MK,2026-04-23
2026-01-06 18:00:00+00:00,276.34,179.92,0.0,204.156,0.05,660.4659999999999,0.0,0.0,820.636,660.4659999999999,820.636,-160.17000000000007,None,MK,2026-04-23
2026-01-06 19:00:00+00:00,264.29,170.58,0.0,174.024,1.28,610.174,0.0,0.0,785.874,610.174,785.874,-175.70000000000005,None,MK,2026-04-23
2026-01-06 20:00:00+00:00,266.31,159.88,0.0,142.646,0.78,569.616,0.0,0.0,772.896,569.616,772.896,-203.27999999999997,None,MK,2026-04-23
2026-01-06 21:00:00+00:00,266.02,189.92,0.0,39.364,0.83,496.1339999999999,0.0,0.0,854.124,496.1339999999999,854.124,-357.9900000000001,None,MK,2026-04-23
2026-01-06 22:00:00+00:00,263.69,197.59,0.0,39.37,0.02,500.66999999999996,0.0,0.0,844.85,500.66999999999996,844.85,-344.18000000000006,None,MK,2026-04-23
2026-01-06 23:00:00+00:00,266.36,232.28,0.0,39.38,0.33,538.35,0.0,0.0,761.71,538.35,761.71,-223.36,None,MK,2026-04-23
2026-01-07 00:00:00+00:00,266.3,232.72,0.0,39.37,3.34,541.73,0.0,0.0,654.93,541.73,654.93,-113.19999999999993,None,MK,2026-04-23
2026-01-07 01:00:00+00:00,265.64,179.88,0.0,39.38,4.98,489.88,0.0,0.0,581.74,489.88,581.74,-91.86000000000001,None,MK,2026-04-23
2026-01-07 02:00:00+00:00,264.63,179.9,0.0,39.38,3.67,487.58,0.0,0.0,528.97,487.58,528.97,-41.39000000000004,None,MK,2026-04-23
2026-01-07 03:00:00+00:00,264.07,179.96,0.0,39.38,4.45,487.85999999999996,0.0,0.0,529.55,487.85999999999996,529.55,-41.69,None,MK,2026-04-23
2026-01-07 04:00:00+00:00,263.78,179.9,0.0,39.37,5.63,488.67999999999995,0.0,0.0,520.42,488.67999999999995,520.42,-31.74000000000001,None,MK,2026-04-23
2026-01-07 05:00:00+00:00,265.83,179.94,0.0,39.37,4.39,489.53,0.0,0.0,554.15,489.53,554.15,-64.62,None,MK,2026-04-23
2026-01-07 06:00:00+00:00,265.35,179.78,0.0,39.89,3.23,488.25,0.0,0.0,549.79,488.25,549.79,-61.539999999999964,None,MK,2026-04-23
2026-01-07 07:00:00+00:00,264.83,214.01,0.0,70.37,3.86,553.07,0.0,0.0,577.6,553.07,577.6,-24.529999999999973,None,MK,2026-04-23
2026-01-07 08:00:00+00:00,266.36,214.22,0.0,68.75,2.64,551.97,0.0,0.0,621.78,551.97,621.78,-69.80999999999995,None,MK,2026-04-23
2026-01-07 09:00:00+00:00,264.79,201.25,0.0,154.826,5.23,626.096,0.0,0.0,689.776,626.096,689.776,-63.67999999999995,None,MK,2026-04-23
2026-01-07 10:00:00+00:00,263.27,211.08,0.0,233.804,7.74,715.894,0.0,0.0,716.314,715.894,716.314,-0.4199999999999591,None,MK,2026-04-23
