,Biomass,Fossil Coal-derived gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-03-11 03:00:00+00:00,54.75,300.25,161.75,9.0,0.0,22.0,46.0,15.5,0.0,55.25,664.5,0.0,14.75,672.25,664.5,687.0,-22.5,None,IT_SARD,2026-04-23
2026-03-11 04:00:00+00:00,54.5,301.25,197.5,9.0,0.0,22.0,46.0,15.25,0.0,46.5,692.0,0.0,2.75,711.25,692.0,714.0,-22.0,None,IT_SARD,2026-04-23
2026-03-11 05:00:00+00:00,54.5,301.0,267.5,9.0,0.0,22.0,46.0,15.5,1.5,49.25,766.25,62.5,0.0,817.25,828.75,817.25,11.5,None,IT_SARD,2026-04-23
2026-03-11 06:00:00+00:00,55.0,301.0,263.75,9.5,0.0,22.0,46.0,15.0,81.25,47.5,841.0,636.5,0.0,939.25,1477.5,939.25,538.25,None,IT_SARD,2026-04-23
2026-03-11 07:00:00+00:00,55.0,301.25,265.0,9.0,0.0,20.0,24.25,15.0,285.0,29.5,1004.0,393.5,0.0,955.5,1397.5,955.5,442.0,None,IT_SARD,2026-04-23
2026-03-11 08:00:00+00:00,54.75,300.0,260.5,9.0,0.0,20.0,24.0,15.0,481.0,36.0,1200.25,8.0,0.0,899.0,1208.25,899.0,309.25,None,IT_SARD,2026-04-23
2026-03-11 09:00:00+00:00,55.0,301.25,221.75,9.25,0.0,20.0,24.0,15.25,658.75,66.75,1372.0,0.0,136.5,848.75,1372.0,985.25,386.75,None,IT_SARD,2026-04-23
2026-03-11 10:00:00+00:00,55.0,299.5,264.25,9.25,0.0,20.0,24.0,15.0,758.75,85.25,1531.0,0.0,483.0,805.5,1531.0,1288.5,242.5,None,IT_SARD,2026-04-23
2026-03-11 11:00:00+00:00,54.75,300.75,265.25,9.0,0.0,20.0,24.0,15.0,804.0,73.25,1566.0,0.0,548.25,770.5,1566.0,1318.75,247.25,None,IT_SARD,2026-04-23
2026-03-11 12:00:00+00:00,55.0,301.0,265.75,9.25,0.0,20.25,26.5,15.25,782.0,79.75,1554.75,0.0,557.75,734.0,1554.75,1291.75,263.0,None,IT_SARD,2026-04-23
2026-03-11 13:00:00+00:00,55.0,301.0,243.5,9.0,0.0,22.0,43.0,15.5,729.25,95.75,1514.0,0.0,438.25,744.25,1514.0,1182.5,331.5,None,IT_SARD,2026-04-23
2026-03-11 14:00:00+00:00,54.75,301.0,178.5,9.0,0.0,22.0,43.0,15.0,572.75,114.5,1310.5,0.0,32.0,773.75,1310.5,805.75,504.75,None,IT_SARD,2026-04-23
2026-03-11 15:00:00+00:00,54.5,300.5,249.5,9.0,0.0,22.0,43.0,15.0,358.75,96.75,1149.0,23.75,0.0,826.75,1172.75,826.75,346.0,None,IT_SARD,2026-04-23
2026-03-11 16:00:00+00:00,54.25,301.0,267.0,9.0,0.0,22.0,43.0,15.0,123.0,80.25,914.5,196.25,0.0,895.0,1110.75,895.0,215.75,None,IT_SARD,2026-04-23
2026-03-11 17:00:00+00:00,54.5,301.0,266.0,9.5,0.0,22.0,43.0,15.5,4.75,50.75,767.0,702.5,0.0,995.0,1469.5,995.0,474.5,None,IT_SARD,2026-04-23
2026-03-11 18:00:00+00:00,54.75,300.75,206.5,9.25,0.0,22.0,43.0,15.75,0.0,29.25,681.25,774.75,0.0,1082.5,1456.0,1082.5,373.5,None,IT_SARD,2026-04-23
2026-03-11 19:00:00+00:00,54.5,301.0,181.25,9.5,0.0,22.0,43.0,15.0,0.0,25.25,651.5,652.5,0.0,1067.5,1304.0,1067.5,236.5,None,IT_SARD,2026-04-23
2026-03-11 20:00:00+00:00,54.75,300.25,182.25,9.0,0.0,22.0,43.0,15.0,0.0,33.75,660.0,55.75,0.0,986.0,715.75,986.0,-270.25,None,IT_SARD,2026-04-23
2026-03-11 21:00:00+00:00,54.75,291.0,197.0,9.25,0.0,21.0,43.5,15.0,0.0,50.25,681.75,116.25,0.0,889.5,798.0,889.5,-91.5,None,IT_SARD,2026-04-23
2026-03-11 22:00:00+00:00,54.5,301.25,178.75,9.0,0.0,21.75,55.25,15.75,0.0,74.75,711.0,37.0,0.0,798.5,748.0,798.5,-50.5,None,IT_SARD,2026-04-23
2026-03-11 23:00:00+00:00,54.5,301.0,178.0,9.0,0.0,23.75,72.25,15.0,0.0,103.5,757.0,0.0,86.5,727.25,757.0,813.75,-56.75,None,IT_SARD,2026-04-23
2026-03-12 00:00:00+00:00,54.75,300.5,180.0,9.0,0.0,25.0,84.25,15.0,0.0,122.25,790.75,0.0,173.5,697.25,790.75,870.75,-80.0,None,IT_SARD,2026-04-23
2026-03-12 01:00:00+00:00,54.75,300.75,178.5,9.0,0.0,25.0,83.0,15.0,0.0,174.25,840.25,0.0,254.5,679.25,840.25,933.75,-93.5,None,IT_SARD,2026-04-23
2026-03-12 02:00:00+00:00,55.0,300.75,167.25,9.25,0.0,25.0,83.0,15.0,0.0,189.0,844.25,0.0,276.75,683.0,844.25,959.75,-115.5,None,IT_SARD,2026-04-23
2026-03-12 03:00:00+00:00,55.0,301.0,227.5,9.0,0.0,22.25,49.5,15.0,0.0,168.25,847.5,0.0,265.5,683.75,847.5,949.25,-101.75,None,IT_SARD,2026-04-23
2026-03-12 04:00:00+00:00,55.0,300.75,342.5,9.25,0.0,22.0,43.0,15.0,0.0,137.75,925.25,0.0,264.5,719.25,925.25,983.75,-58.5,None,IT_SARD,2026-04-23
2026-03-12 05:00:00+00:00,55.0,300.75,332.0,9.0,0.0,22.0,43.0,15.0,0.75,115.5,893.0,0.0,135.0,821.75,893.0,956.75,-63.75,None,IT_SARD,2026-04-23
2026-03-12 06:00:00+00:00,55.0,300.75,166.5,9.0,0.0,22.0,43.0,15.0,28.5,108.75,748.5,199.25,0.0,957.0,947.75,957.0,-9.25,None,IT_SARD,2026-04-23
2026-03-12 07:00:00+00:00,55.0,300.5,156.25,9.0,0.0,22.0,45.75,15.0,100.0,67.0,770.5,212.25,0.0,963.5,982.75,963.5,19.25,None,IT_SARD,2026-04-23
2026-03-12 08:00:00+00:00,55.0,300.25,155.0,9.0,0.0,22.0,45.5,14.5,165.5,26.5,793.25,121.75,0.0,898.0,915.0,898.0,17.0,None,IT_SARD,2026-04-23
2026-03-12 09:00:00+00:00,55.0,300.25,153.75,9.0,0.0,22.0,45.5,15.0,253.5,13.25,867.25,0.0,33.25,811.75,867.25,845.0,22.25,None,IT_SARD,2026-04-23
2026-03-12 10:00:00+00:00,54.5,301.5,159.75,9.25,0.0,22.0,46.0,14.0,505.75,7.25,1120.0,0.0,62.0,796.75,1120.0,858.75,261.25,None,IT_SARD,2026-04-23
2026-03-12 11:00:00+00:00,54.5,300.5,202.0,9.5,0.0,22.0,46.0,14.5,597.5,331.5,1578.0,0.0,429.5,813.75,1578.0,1243.25,334.75,None,IT_SARD,2026-04-23
2026-03-12 12:00:00+00:00,54.75,300.0,200.0,9.25,0.0,22.0,45.75,15.0,719.25,427.5,1793.5,0.0,496.75,800.25,1793.5,1297.0,496.5,None,IT_SARD,2026-04-23
2026-03-12 13:00:00+00:00,54.75,297.75,159.75,9.25,0.0,22.0,45.75,16.0,738.0,567.25,1910.5,0.0,573.0,783.75,1910.5,1356.75,553.75,None,IT_SARD,2026-04-23
2026-03-12 14:00:00+00:00,54.75,300.75,157.25,9.0,0.0,22.0,45.75,16.0,606.25,577.0,1788.75,0.0,443.25,745.0,1788.75,1188.25,600.5,None,IT_SARD,2026-04-23
2026-03-12 15:00:00+00:00,55.0,301.0,159.25,9.0,0.0,22.0,46.0,16.0,374.0,482.75,1465.0,0.0,161.5,811.0,1465.0,972.5,492.5,None,IT_SARD,2026-04-23
2026-03-12 16:00:00+00:00,54.75,301.25,165.25,9.25,0.0,22.0,46.0,16.0,104.75,486.0,1205.25,120.25,0.0,913.0,1325.5,913.0,412.5,None,IT_SARD,2026-04-23
2026-03-12 17:00:00+00:00,54.75,300.75,202.25,9.5,0.0,22.5,51.75,16.0,4.25,405.5,1067.25,389.0,0.0,1010.25,1456.25,1010.25,446.0,None,IT_SARD,2026-04-23
2026-03-12 18:00:00+00:00,55.0,301.0,203.0,9.25,0.0,22.75,52.75,16.0,0.0,359.5,1019.25,626.25,0.0,1089.25,1645.5,1089.25,556.25,None,IT_SARD,2026-04-23
2026-03-12 19:00:00+00:00,54.5,300.5,203.0,9.0,0.0,21.25,36.75,16.0,0.0,313.75,954.75,555.75,0.0,1073.0,1510.5,1073.0,437.5,None,IT_SARD,2026-04-23
2026-03-12 20:00:00+00:00,47.5,301.0,227.25,9.5,0.0,22.25,49.5,16.0,0.0,308.0,981.0,455.0,0.0,1000.0,1436.0,1000.0,436.0,None,IT_SARD,2026-04-23
2026-03-12 21:00:00+00:00,50.25,301.0,265.75,9.0,0.0,20.0,29.0,16.0,0.0,238.5,929.5,162.75,0.0,900.25,1092.25,900.25,192.0,None,IT_SARD,2026-04-23
2026-03-12 22:00:00+00:00,54.75,300.5,222.0,9.25,0.0,20.0,28.75,16.0,0.0,220.5,871.75,54.0,0.0,814.25,925.75,814.25,111.5,None,IT_SARD,2026-04-23
2026-03-12 23:00:00+00:00,54.75,300.75,252.0,9.0,0.0,20.0,24.0,22.0,0.0,150.0,832.5,33.5,0.0,755.5,866.0,755.5,110.5,None,IT_SARD,2026-04-23
2026-03-13 00:00:00+00:00,54.75,300.5,265.25,9.0,0.0,20.0,24.0,22.0,0.0,112.25,807.75,0.0,159.25,703.75,807.75,863.0,-55.25,None,IT_SARD,2026-04-23
2026-03-13 01:00:00+00:00,54.5,301.75,265.0,9.0,0.0,20.0,24.0,22.0,0.0,101.75,798.0,0.0,98.0,678.25,798.0,776.25,21.75,None,IT_SARD,2026-04-23
2026-03-13 02:00:00+00:00,55.0,300.25,265.0,9.0,0.0,20.0,24.0,22.0,0.0,99.0,794.25,0.0,119.0,669.75,794.25,788.75,5.5,None,IT_SARD,2026-04-23
2026-03-13 03:00:00+00:00,55.0,301.5,265.5,9.0,0.0,20.0,24.0,22.0,0.0,92.75,789.75,0.0,116.75,680.25,789.75,797.0,-7.25,None,IT_SARD,2026-04-23
2026-03-13 04:00:00+00:00,55.0,301.0,267.0,9.0,0.0,20.0,24.25,22.0,0.0,87.75,786.0,0.0,262.5,721.25,786.0,983.75,-197.75,None,IT_SARD,2026-04-23
2026-03-13 05:00:00+00:00,55.0,300.25,263.5,9.25,0.0,20.0,24.0,21.75,1.75,57.0,752.5,38.25,0.0,826.0,790.75,826.0,-35.25,None,IT_SARD,2026-04-23
2026-03-13 06:00:00+00:00,55.0,301.0,264.5,9.25,0.0,20.0,24.0,21.25,79.0,33.0,807.0,501.5,0.0,938.75,1308.5,938.75,369.75,None,IT_SARD,2026-04-23
2026-03-13 07:00:00+00:00,55.0,300.75,262.25,9.5,0.0,20.0,24.0,22.0,255.5,18.75,967.75,490.25,0.0,972.5,1458.0,972.5,485.5,None,IT_SARD,2026-04-23
2026-03-13 08:00:00+00:00,55.0,300.75,266.75,9.0,0.0,20.0,24.0,22.0,472.5,26.75,1196.75,232.0,0.0,921.75,1428.75,921.75,507.0,None,IT_SARD,2026-04-23
2026-03-13 09:00:00+00:00,55.0,301.25,244.0,9.0,0.0,20.0,21.0,22.0,684.25,44.75,1401.25,0.0,136.25,857.25,1401.25,993.5,407.75,None,IT_SARD,2026-04-23
2026-03-13 10:00:00+00:00,54.75,301.0,256.0,9.0,0.0,20.0,21.0,22.0,677.25,54.0,1415.0,0.0,268.5,891.0,1415.0,1159.5,255.5,None,IT_SARD,2026-04-23
2026-03-13 11:00:00+00:00,54.5,300.5,266.75,9.25,0.0,20.0,21.0,22.0,750.25,64.75,1509.0,0.0,280.5,906.0,1509.0,1186.5,322.5,None,IT_SARD,2026-04-23
2026-03-13 12:00:00+00:00,55.0,300.75,265.75,9.0,0.0,20.0,21.0,22.0,734.75,94.25,1522.5,0.0,359.25,857.0,1522.5,1216.25,306.25,None,IT_SARD,2026-04-23
2026-03-13 13:00:00+00:00,54.75,301.5,266.25,9.0,0.0,20.0,21.0,22.0,676.0,120.25,1490.75,0.0,426.75,832.75,1490.75,1259.5,231.25,None,IT_SARD,2026-04-23
2026-03-13 14:00:00+00:00,54.5,300.75,265.25,9.0,0.0,20.0,23.75,22.0,388.5,140.25,1224.0,0.0,74.75,835.75,1224.0,910.5,313.5,None,IT_SARD,2026-04-23
2026-03-13 15:00:00+00:00,54.75,301.25,264.5,9.0,0.0,20.0,24.0,22.0,374.25,154.0,1223.75,30.75,0.0,853.0,1254.5,853.0,401.5,None,IT_SARD,2026-04-23
2026-03-13 16:00:00+00:00,54.25,300.75,265.5,9.0,0.0,21.5,38.75,22.0,110.5,139.75,962.0,223.75,0.0,921.75,1185.75,921.75,264.0,None,IT_SARD,2026-04-23
2026-03-13 17:00:00+00:00,54.0,301.0,266.0,9.5,0.0,22.0,42.0,22.0,7.25,88.25,812.0,668.75,0.0,1011.25,1480.75,1011.25,469.5,None,IT_SARD,2026-04-23
2026-03-13 18:00:00+00:00,55.0,301.25,265.5,9.5,0.0,22.0,42.0,22.0,0.0,54.0,771.25,729.0,0.0,1091.0,1500.25,1091.0,409.25,None,IT_SARD,2026-04-23
2026-03-13 19:00:00+00:00,54.25,301.0,265.25,9.5,0.0,22.0,42.0,22.0,0.0,33.0,749.0,270.25,0.0,1080.75,1019.25,1080.75,-61.5,None,IT_SARD,2026-04-23
2026-03-13 20:00:00+00:00,54.5,300.5,266.0,9.0,0.0,22.25,48.75,22.0,0.0,26.75,749.75,0.0,107.0,995.25,749.75,1102.25,-352.5,None,IT_SARD,2026-04-23
2026-03-13 21:00:00+00:00,54.75,301.0,267.0,9.0,0.0,23.5,61.5,22.0,0.0,21.5,760.25,0.0,26.75,911.0,760.25,937.75,-177.5,None,IT_SARD,2026-04-23
2026-03-13 22:00:00+00:00,54.75,301.0,266.0,9.0,0.0,22.0,42.0,22.0,0.0,13.25,730.0,0.0,127.0,821.0,730.0,948.0,-218.0,None,IT_SARD,2026-04-23
2026-03-13 23:00:00+00:00,55.0,301.0,251.0,9.0,0.0,22.0,42.0,22.0,0.0,4.25,706.25,46.0,0.0,747.5,752.25,747.5,4.75,None,IT_SARD,2026-04-23
2026-03-14 00:00:00+00:00,54.75,301.0,243.0,9.75,0.0,22.0,42.0,22.0,0.0,3.25,697.75,2.25,0.0,705.0,700.0,705.0,-5.0,None,IT_SARD,2026-04-23
2026-03-14 01:00:00+00:00,54.75,301.0,266.25,9.0,0.0,22.0,42.0,22.0,0.0,9.5,726.5,0.0,211.75,678.25,726.5,890.0,-163.5,None,IT_SARD,2026-04-23
2026-03-14 02:00:00+00:00,55.0,301.0,239.5,9.0,0.0,22.0,42.0,22.0,0.0,10.25,700.75,0.0,23.5,666.25,700.75,689.75,11.0,None,IT_SARD,2026-04-23
2026-03-14 03:00:00+00:00,55.0,300.75,229.0,9.0,0.0,22.0,42.0,22.0,0.0,27.75,707.5,0.0,14.75,671.5,707.5,686.25,21.25,None,IT_SARD,2026-04-23
2026-03-14 04:00:00+00:00,54.75,301.75,228.75,9.25,0.0,22.0,42.0,22.0,0.0,50.25,730.75,0.0,8.25,699.0,730.75,707.25,23.5,None,IT_SARD,2026-04-23
2026-03-14 05:00:00+00:00,54.75,300.5,229.5,9.0,0.0,22.0,42.0,22.0,4.5,76.25,760.5,0.0,80.0,755.0,760.5,835.0,-74.5,None,IT_SARD,2026-04-23
2026-03-14 06:00:00+00:00,55.0,300.75,202.75,9.25,0.0,22.0,42.0,22.0,133.0,96.75,883.5,11.75,0.0,824.0,895.25,824.0,71.25,None,IT_SARD,2026-04-23
2026-03-14 07:00:00+00:00,54.75,301.0,188.75,9.0,0.0,22.0,42.0,22.0,448.75,88.25,1176.5,0.0,8.25,858.75,1176.5,867.0,309.5,None,IT_SARD,2026-04-23
2026-03-14 08:00:00+00:00,55.5,301.5,178.0,9.0,0.0,22.0,42.0,22.0,722.0,115.0,1467.0,0.0,50.25,833.5,1467.0,883.75,583.25,None,IT_SARD,2026-04-23
2026-03-14 09:00:00+00:00,59.5,302.0,156.75,9.0,0.0,21.75,41.75,22.0,836.75,209.25,1658.75,0.0,258.25,780.25,1658.75,1038.5,620.25,None,IT_SARD,2026-04-23
2026-03-14 10:00:00+00:00,61.75,300.0,159.0,9.25,0.0,22.0,42.0,22.0,851.75,290.75,1758.5,0.0,381.75,762.0,1758.5,1143.75,614.75,None,IT_SARD,2026-04-23
2026-03-14 11:00:00+00:00,62.5,301.25,159.5,9.0,0.0,22.0,42.0,23.0,816.0,357.25,1792.5,0.0,468.75,747.5,1792.5,1216.25,576.25,None,IT_SARD,2026-04-23
2026-03-14 12:00:00+00:00,63.5,322.5,159.5,9.0,0.0,22.0,42.0,23.0,779.25,424.25,1845.0,0.0,531.0,760.0,1845.0,1291.0,554.0,None,IT_SARD,2026-04-23
2026-03-14 13:00:00+00:00,64.5,330.25,159.5,9.0,0.0,22.0,42.0,23.0,568.0,474.75,1693.0,0.0,540.0,781.25,1693.0,1321.25,371.75,None,IT_SARD,2026-04-23
2026-03-14 14:00:00+00:00,65.25,331.25,182.0,9.0,0.0,22.0,42.0,23.5,365.5,490.75,1531.25,0.0,392.5,787.0,1531.25,1179.5,351.75,None,IT_SARD,2026-04-23
2026-03-14 15:00:00+00:00,66.0,332.5,265.0,9.0,0.0,22.0,42.0,23.25,193.75,479.75,1433.25,0.0,56.0,807.5,1433.25,863.5,569.75,None,IT_SARD,2026-04-23
2026-03-14 16:00:00+00:00,66.0,333.0,266.0,9.0,0.0,22.0,42.0,23.0,59.0,493.75,1313.75,196.25,0.0,888.75,1510.0,888.75,621.25,None,IT_SARD,2026-04-23
2026-03-14 17:00:00+00:00,66.0,334.5,266.0,9.0,0.0,22.0,42.0,23.0,1.75,522.0,1286.25,401.75,0.0,984.25,1688.0,984.25,703.75,None,IT_SARD,2026-04-23
2026-03-14 18:00:00+00:00,66.75,334.0,266.0,9.0,0.0,22.0,42.0,23.0,0.0,478.25,1241.0,543.5,0.0,1060.5,1784.5,1060.5,724.0,None,IT_SARD,2026-04-23
2026-03-14 19:00:00+00:00,67.0,334.25,266.0,9.5,0.0,16.75,42.0,23.0,0.0,374.5,1133.0,416.25,0.0,1035.25,1549.25,1035.25,514.0,None,IT_SARD,2026-04-23
2026-03-14 20:00:00+00:00,66.5,335.0,266.0,9.0,0.0,5.0,42.0,23.0,0.0,217.0,963.5,355.75,0.0,962.25,1319.25,962.25,357.0,None,IT_SARD,2026-04-23
2026-03-14 21:00:00+00:00,67.0,334.75,265.5,9.0,0.0,5.0,42.0,23.0,0.0,181.25,927.5,230.0,0.0,879.0,1157.5,879.0,278.5,None,IT_SARD,2026-04-23
2026-03-14 22:00:00+00:00,67.0,336.0,265.75,9.0,0.0,5.0,42.0,23.0,0.0,198.0,945.75,98.75,0.0,802.5,1044.5,802.5,242.0,None,IT_SARD,2026-04-23
2026-03-14 23:00:00+00:00,67.0,334.25,227.75,9.0,0.0,5.0,42.0,24.0,0.0,393.0,1102.0,0.0,10.0,709.5,1102.0,719.5,382.5,None,IT_SARD,2026-04-23
2026-03-15 00:00:00+00:00,66.75,335.0,209.0,9.0,0.0,5.0,42.0,24.0,0.0,495.75,1186.5,0.0,49.75,627.5,1186.5,677.25,509.25,None,IT_SARD,2026-04-23
2026-03-15 01:00:00+00:00,66.75,335.5,209.5,9.25,0.0,5.0,42.0,24.0,0.0,576.0,1268.0,0.0,148.25,618.5,1268.0,766.75,501.25,None,IT_SARD,2026-04-23
2026-03-15 02:00:00+00:00,67.0,335.75,209.0,9.25,0.0,5.0,42.0,24.0,0.0,494.75,1186.75,0.0,370.25,551.5,1186.75,921.75,265.0,None,IT_SARD,2026-04-23
2026-03-15 03:00:00+00:00,66.75,336.0,209.0,9.0,0.0,5.0,42.0,24.0,0.0,357.5,1049.25,0.0,15.5,546.5,1049.25,562.0,487.25,None,IT_SARD,2026-04-23
2026-03-15 04:00:00+00:00,67.0,336.5,207.75,9.0,0.0,5.0,42.0,24.0,0.0,383.75,1075.0,0.5,0.0,559.25,1075.5,559.25,516.25,None,IT_SARD,2026-04-23
2026-03-15 05:00:00+00:00,67.0,336.5,267.0,9.0,0.0,5.0,42.0,24.0,2.25,328.5,1081.25,234.5,0.0,619.0,1315.75,619.0,696.75,None,IT_SARD,2026-04-23
2026-03-15 06:00:00+00:00,54.0,337.0,209.5,9.25,0.0,5.0,42.0,24.0,89.25,183.75,953.75,31.0,0.0,664.0,984.75,664.0,320.75,None,IT_SARD,2026-04-23
2026-03-15 07:00:00+00:00,54.0,336.5,208.75,9.25,0.0,5.0,42.0,23.25,294.0,151.25,1124.0,32.25,0.0,750.0,1156.25,750.0,406.25,None,IT_SARD,2026-04-23
2026-03-15 08:00:00+00:00,54.0,336.75,208.75,9.0,0.0,5.0,42.0,24.0,494.75,126.0,1300.25,0.0,32.25,793.25,1300.25,825.5,474.75,None,IT_SARD,2026-04-23
2026-03-15 09:00:00+00:00,54.0,340.25,227.75,9.0,0.0,5.0,42.0,24.75,545.0,132.5,1380.25,0.0,81.75,786.5,1380.25,868.25,512.0,None,IT_SARD,2026-04-23
2026-03-15 10:00:00+00:00,54.0,330.25,248.0,9.5,0.0,5.0,42.0,24.75,694.5,101.5,1509.5,0.0,56.5,799.25,1509.5,855.75,653.75,None,IT_SARD,2026-04-23
2026-03-15 11:00:00+00:00,54.0,330.5,249.0,9.0,0.0,5.0,42.0,24.0,734.25,94.5,1542.25,0.0,255.25,808.0,1542.25,1063.25,479.0,None,IT_SARD,2026-04-23
2026-03-15 12:00:00+00:00,54.0,331.25,257.0,9.25,0.0,5.0,42.0,24.0,561.25,88.25,1372.0,0.0,439.25,767.5,1372.0,1206.75,165.25,None,IT_SARD,2026-04-23
2026-03-15 13:00:00+00:00,54.0,328.5,240.25,9.0,0.0,5.0,42.0,24.75,653.5,78.0,1435.0,0.0,689.25,731.0,1435.0,1420.25,14.75,None,IT_SARD,2026-04-23
2026-03-15 14:00:00+00:00,54.0,330.75,238.0,9.0,0.0,5.0,42.0,24.5,631.75,50.5,1385.5,0.0,658.75,740.75,1385.5,1399.5,-14.0,None,IT_SARD,2026-04-23
2026-03-15 15:00:00+00:00,54.0,331.25,293.5,9.0,0.0,5.0,42.0,24.0,421.0,31.25,1211.0,0.0,6.5,752.25,1211.0,758.75,452.25,None,IT_SARD,2026-04-23
2026-03-15 16:00:00+00:00,54.0,331.0,316.75,9.0,0.0,5.0,42.0,24.0,170.25,26.75,978.75,117.5,0.0,809.25,1096.25,809.25,287.0,None,IT_SARD,2026-04-23
2026-03-15 17:00:00+00:00,54.0,331.25,333.75,9.5,0.0,5.0,42.0,24.0,10.5,63.25,873.25,499.75,0.0,922.75,1373.0,922.75,450.25,None,IT_SARD,2026-04-23
2026-03-15 18:00:00+00:00,54.0,330.75,334.0,9.0,0.0,5.0,42.0,24.0,0.0,88.0,886.75,540.75,0.0,1012.0,1427.5,1012.0,415.5,None,IT_SARD,2026-04-23
2026-03-15 19:00:00+00:00,54.0,331.25,335.0,9.25,0.0,5.0,42.0,24.0,0.0,111.75,912.25,574.5,0.0,1022.75,1486.75,1022.75,464.0,None,IT_SARD,2026-04-23
2026-03-15 20:00:00+00:00,51.75,331.5,335.5,9.75,0.0,5.0,42.0,24.0,0.0,172.25,971.75,343.75,0.0,938.0,1315.5,938.0,377.5,None,IT_SARD,2026-04-23
2026-03-15 21:00:00+00:00,54.0,331.25,341.25,9.0,0.0,5.0,42.0,23.0,0.0,202.5,1008.0,178.0,0.0,834.0,1186.0,834.0,352.0,None,IT_SARD,2026-04-23
2026-03-15 22:00:00+00:00,54.0,330.75,362.5,9.0,0.0,5.0,42.0,24.0,0.0,276.75,1104.0,13.0,0.0,704.5,1117.0,704.5,412.5,None,IT_SARD,2026-04-23
2026-03-15 23:00:00+00:00,67.0,331.25,372.0,9.0,0.0,5.0,42.0,24.0,0.0,266.75,1117.0,0.0,69.5,626.5,1117.0,696.0,421.0,None,IT_SARD,2026-04-23
2026-03-16 00:00:00+00:00,67.0,331.25,364.25,9.0,0.0,5.0,42.0,24.0,0.0,311.75,1154.25,0.0,110.0,562.0,1154.25,672.0,482.25,None,IT_SARD,2026-04-23
2026-03-16 01:00:00+00:00,67.0,331.25,384.75,9.25,0.0,5.0,42.0,24.0,0.0,281.25,1144.5,0.0,135.5,586.0,1144.5,721.5,423.0,None,IT_SARD,2026-04-23
2026-03-16 02:00:00+00:00,66.75,331.25,410.0,9.0,0.0,5.0,42.0,24.0,0.0,335.75,1223.75,0.0,247.25,558.25,1223.75,805.5,418.25,None,IT_SARD,2026-04-23
2026-03-16 03:00:00+00:00,67.0,331.0,383.0,9.0,0.0,5.0,42.0,23.75,0.0,351.0,1211.75,0.0,116.75,604.0,1211.75,720.75,491.0,None,IT_SARD,2026-04-23
2026-03-16 04:00:00+00:00,67.0,331.25,409.75,9.0,0.0,5.0,42.0,22.75,0.0,349.0,1235.75,0.0,39.25,631.5,1235.75,670.75,565.0,None,IT_SARD,2026-04-23
2026-03-16 05:00:00+00:00,67.0,331.25,393.25,9.5,0.0,5.0,42.0,23.0,2.5,387.5,1261.0,355.75,0.0,739.75,1616.75,739.75,877.0,None,IT_SARD,2026-04-23
2026-03-16 06:00:00+00:00,54.0,330.75,335.75,9.0,0.0,5.0,42.0,23.0,67.5,439.75,1306.75,522.25,0.0,851.75,1829.0,851.75,977.25,None,IT_SARD,2026-04-23
2026-03-16 07:00:00+00:00,54.0,331.25,309.0,9.0,0.0,5.0,42.0,23.0,321.0,406.0,1500.25,0.0,38.25,870.5,1500.25,908.75,591.5,None,IT_SARD,2026-04-23
2026-03-16 08:00:00+00:00,54.0,331.0,310.0,9.0,0.0,5.0,42.0,24.0,494.5,431.5,1701.0,0.0,327.5,830.0,1701.0,1157.5,543.5,None,IT_SARD,2026-04-23
2026-03-16 09:00:00+00:00,54.0,128.25,307.25,9.0,0.0,5.0,42.0,23.0,670.5,449.5,1688.5,0.0,448.0,772.0,1688.5,1220.0,468.5,None,IT_SARD,2026-04-23
2026-03-16 10:00:00+00:00,54.0,0.25,309.75,9.0,0.0,5.0,42.0,23.25,633.25,400.5,1477.0,0.0,379.75,720.0,1477.0,1099.75,377.25,None,IT_SARD,2026-04-23
2026-03-16 11:00:00+00:00,53.0,0.0,308.5,9.25,0.0,5.0,42.0,24.0,613.5,349.5,1404.75,0.0,334.5,708.25,1404.75,1042.75,362.0,None,IT_SARD,2026-04-23
2026-03-16 12:00:00+00:00,53.75,13.0,317.75,9.25,0.0,5.0,42.0,24.0,682.75,314.75,1462.25,0.0,368.25,720.0,1462.25,1088.25,374.0,None,IT_SARD,2026-04-23
2026-03-16 13:00:00+00:00,54.0,48.25,365.75,9.0,0.0,5.75,42.0,24.0,452.5,262.25,1263.5,0.0,366.75,706.25,1263.5,1073.0,190.5,None,IT_SARD,2026-04-23
2026-03-16 14:00:00+00:00,54.0,63.0,409.0,9.0,0.0,9.75,42.0,24.0,422.0,276.75,1309.5,0.0,322.25,761.5,1309.5,1083.75,225.75,None,IT_SARD,2026-04-23
2026-03-16 15:00:00+00:00,54.0,72.25,409.0,9.0,0.0,22.0,42.0,24.0,369.0,239.0,1240.25,0.0,235.75,783.75,1240.25,1019.5,220.75,None,IT_SARD,2026-04-23
2026-03-16 16:00:00+00:00,54.0,72.25,409.25,9.0,0.0,21.75,42.0,24.0,173.75,159.25,965.25,141.5,0.0,841.0,1106.75,841.0,265.75,None,IT_SARD,2026-04-23
