,Hydro Run-of-river and poundage,Hydro Water Reservoir,Nuclear,Solar,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-07 02:00:00+00:00,1070.599975,503.35,1963.6,0.0,0.566193,3538.116168,37.28,0.0,8225.655273,3575.396168,8225.655273,-4650.259105,None,CH,2026-04-23
2026-01-07 03:00:00+00:00,1060.5,598.45,1963.0,0.0,1.418374,3623.3683739999997,53.02,0.0,8226.12207,3676.3883739999997,8226.12207,-4549.733695999999,None,CH,2026-04-23
2026-01-07 04:00:00+00:00,1050.099975,771.98,1962.22,0.0,1.325151,3785.625126,95.3,0.0,8035.77539,3880.925126,8035.77539,-4154.850264,None,CH,2026-04-23
2026-01-07 05:00:00+00:00,1039.5,1808.42,1960.75,0.0,1.229473,4809.899473,685.15,0.0,9331.046875,5495.049473,9331.046875,-3835.997402,None,CH,2026-04-23
2026-01-07 06:00:00+00:00,1028.800048,2604.9,1961.18,0.0,4.06328,5598.943328,2143.75,0.0,9596.766601,7742.693328,9596.766601,-1854.073272999999,None,CH,2026-04-23
2026-01-07 07:00:00+00:00,1018.0,2805.48,1960.3,8.012048,3.756472,5795.548519999999,2795.42,0.0,9597.506835,8590.968519999999,9597.506835,-1006.5383150000016,None,CH,2026-04-23
2026-01-07 08:00:00+00:00,1007.099975,2975.55,1962.0,83.692054,4.93579,6033.277819000001,3041.55,0.0,9464.511718,9074.827819000002,9464.511718,-389.68389899999784,None,CH,2026-04-23
2026-01-07 09:00:00+00:00,996.099975,2574.25,1962.32,217.900695,6.981903,5757.552573,1715.65,0.0,9363.440429,7473.2025730000005,9363.440429,-1890.2378559999997,None,CH,2026-04-23
2026-01-07 10:00:00+00:00,985.099975,2322.1,1963.18,369.307769,8.797095,5648.484839,1241.05,0.0,9361.4375,6889.534839,9361.4375,-2471.902661,None,CH,2026-04-23
2026-01-07 11:00:00+00:00,974.200012,2013.45,1963.48,478.319732,9.548069,5438.997813,1047.05,0.0,9352.200195,6486.047813,9352.200195,-2866.1523819999993,None,CH,2026-04-23
2026-01-07 12:00:00+00:00,963.200012,2084.52,1963.5,468.540344,8.046589,5487.806944999999,1171.28,0.0,9461.613281,6659.086944999999,9461.613281,-2802.526336000001,None,CH,2026-04-23
2026-01-07 13:00:00+00:00,952.400024,2372.18,1963.68,322.524688,12.380827,5623.1655390000005,1400.58,0.0,9477.558593,7023.7455390000005,9477.558593,-2453.8130539999993,None,CH,2026-04-23
2026-01-07 14:00:00+00:00,941.599975,2604.4,1960.62,134.889236,32.412952,5673.922162999999,1988.95,0.0,9405.001953,7662.872162999999,9405.001953,-1742.1297900000018,None,CH,2026-04-23
2026-01-07 15:00:00+00:00,930.900024,3051.55,1961.25,17.335741,38.429367,5999.465131999999,2009.2,0.0,9717.45996,8008.665131999999,9717.45996,-1708.794828000001,None,CH,2026-04-23
2026-01-07 16:00:00+00:00,920.299987,3059.22,1962.92,0.727516,44.149597,5987.317099999999,2117.05,0.0,9717.948242,8104.3670999999995,9717.948242,-1613.581142000001,None,CH,2026-04-23
2026-01-07 17:00:00+00:00,909.900024,3121.95,1962.5,0.737645,41.167659,6036.255327999999,2051.8,0.0,9716.920898,8088.0553279999995,9716.920898,-1628.8655700000008,None,CH,2026-04-23
2026-01-07 18:00:00+00:00,899.599975,2981.45,1963.9,0.358589,38.516784,5883.825348,2085.72,0.0,9453.788085,7969.545348,9453.788085,-1484.2427370000005,None,CH,2026-04-23
2026-01-07 19:00:00+00:00,889.5,2681.92,1964.5,0.123892,30.18675,5566.2306419999995,1723.52,0.0,8515.096679,7289.750641999999,8515.096679,-1225.3460370000012,None,CH,2026-04-23
2026-01-07 20:00:00+00:00,879.5,2226.72,1964.3,0.000949,24.144876,5094.665825,1014.35,0.0,8760.429687,6109.015825,8760.429687,-2651.4138619999994,None,CH,2026-04-23
2026-01-07 21:00:00+00:00,869.799987,1395.28,1965.2,0.0,14.895326,4245.175313,829.32,0.0,8831.100585,5074.495312999999,8831.100585,-3756.6052720000007,None,CH,2026-04-23
2026-01-07 22:00:00+00:00,860.299987,822.58,1965.6,0.0,13.098963,3661.5789499999996,494.25,0.0,7758.280273,4155.828949999999,7758.280273,-3602.451323000001,None,CH,2026-04-23
2026-01-07 23:00:00+00:00,1002.599975,540.58,1963.75,0.0,15.456199,3522.386174,261.58,0.0,8269.173828,3783.966174,8269.173828,-4485.207654000001,None,CH,2026-04-23
2026-01-08 00:00:00+00:00,1003.599975,472.08,1963.58,0.0,20.977794,3460.237769,269.48,0.0,8748.568359,3729.717769,8748.568359,-5018.850590000001,None,CH,2026-04-23
2026-01-08 01:00:00+00:00,1004.400024,424.1,1964.4,0.0,23.764493,3416.664517,64.9,0.0,9162.43457,3481.5645170000003,9162.43457,-5680.870052999999,None,CH,2026-04-23
2026-01-08 02:00:00+00:00,1004.900024,362.02,1964.85,0.0,25.275302,3357.045326,50.22,0.0,9581.199218,3407.2653259999997,9581.199218,-6173.933892,None,CH,2026-04-23
2026-01-08 03:00:00+00:00,1005.099975,318.05,1964.22,0.0,31.286336,3318.656311,96.38,0.0,9476.80957,3415.0363110000003,9476.80957,-6061.773259,None,CH,2026-04-23
2026-01-08 04:00:00+00:00,1004.799987,715.4,1963.12,0.0,35.867355,3719.1873419999997,114.02,0.0,8562.599609,3833.2073419999997,8562.599609,-4729.392267000001,None,CH,2026-04-23
2026-01-08 05:00:00+00:00,1004.099975,1659.75,1961.42,0.0,36.037094,4661.307069,703.22,0.0,8894.127929,5364.527069000001,8894.127929,-3529.6008599999996,None,CH,2026-04-23
2026-01-08 06:00:00+00:00,1002.799987,2520.38,1961.5,0.0,35.720794,5520.400780999999,1788.58,0.0,9579.874023,7308.980780999999,9579.874023,-2270.893242000001,None,CH,2026-04-23
2026-01-08 07:00:00+00:00,1000.799987,2874.05,1964.05,3.20471,40.335334,5882.440031,3457.72,0.0,9706.998046,9340.160031,9706.998046,-366.8380150000012,None,CH,2026-04-23
2026-01-08 08:00:00+00:00,998.099975,2525.6,1962.48,20.092855,37.797843,5544.070673,3502.0,0.0,9285.273437,9046.070673,9285.273437,-239.20276399999966,None,CH,2026-04-23
2026-01-08 09:00:00+00:00,994.599975,3016.95,1958.9,42.428443,26.26786,6039.146277999999,3431.5,0.0,9670.311523,9470.646278,9670.311523,-199.66524500000014,None,CH,2026-04-23
2026-01-08 10:00:00+00:00,990.200012,3081.7,1959.42,62.439144,24.614049,6118.373205,3294.4,0.0,9686.95996,9412.773205,9686.95996,-274.18675500000063,None,CH,2026-04-23
2026-01-08 11:00:00+00:00,984.799987,2979.12,1959.48,76.904701,24.982418,6025.287106,3078.7,0.0,9214.782226,9103.987106,9214.782226,-110.79511999999886,None,CH,2026-04-23
2026-01-08 12:00:00+00:00,978.400024,2836.82,1955.38,93.243217,42.812995,5906.656236000001,2867.88,0.0,9763.057617,8774.536236,9763.057617,-988.5213810000005,None,CH,2026-04-23
2026-01-08 13:00:00+00:00,971.0,2461.98,1959.15,81.075599,51.562335,5524.7679339999995,1848.25,0.0,9336.336914,7373.0179339999995,9336.336914,-1963.31898,None,CH,2026-04-23
2026-01-08 14:00:00+00:00,962.700012,3172.6,1958.35,38.635852,45.917667,6178.203531,3502.62,0.0,9408.609375,9680.823531,9408.609375,272.214156,None,CH,2026-04-23
2026-01-08 15:00:00+00:00,953.599975,3157.02,1958.65,4.876257,54.683956,6128.830187999999,3668.75,0.0,9500.912109,9797.580188,9500.912109,296.6680789999991,None,CH,2026-04-23
2026-01-08 16:00:00+00:00,943.799987,3130.75,1958.98,0.0,63.872928,6097.402915,3115.58,0.0,9432.585937,9212.982915,9432.585937,-219.60302199999933,None,CH,2026-04-23
2026-01-08 17:00:00+00:00,933.299987,2890.95,1959.62,0.0,68.979736,5852.849723,2979.68,0.0,9686.802734,8832.529723,9686.802734,-854.2730110000011,None,CH,2026-04-23
2026-01-08 18:00:00+00:00,922.299987,2861.55,1958.68,0.0,69.194274,5811.724261,2384.75,0.0,8987.047851,8196.474261,8987.047851,-790.57359,None,CH,2026-04-23
2026-01-08 19:00:00+00:00,910.799987,2435.3,1958.48,0.0,63.836036,5368.416023,2276.08,0.0,9144.046875,7644.496023,9144.046875,-1499.5508520000003,None,CH,2026-04-23
2026-01-08 20:00:00+00:00,898.900024,1921.1,1959.48,0.0,62.536273,4842.016297,887.22,0.0,8229.870117,5729.236297,8229.870117,-2500.63382,None,CH,2026-04-23
2026-01-08 21:00:00+00:00,886.700012,1216.32,1960.35,0.0,65.240226,4128.610238,351.35,0.0,7614.733886,4479.960238000001,7614.733886,-3134.7736479999994,None,CH,2026-04-23
2026-01-08 22:00:00+00:00,874.200012,722.72,1961.4,0.0,66.494995,3624.815007,303.12,0.0,8408.78125,3927.935007,8408.78125,-4480.846243,None,CH,2026-04-23
2026-01-08 23:00:00+00:00,1046.300048,579.25,1959.95,0.0,71.794425,3657.294473,84.4,0.0,8819.211914,3741.694473,8819.211914,-5077.517441,None,CH,2026-04-23
2026-01-09 00:00:00+00:00,1044.300048,449.92,1958.45,0.0,72.665481,3525.335529,66.5,0.0,8511.970703,3591.835529,8511.970703,-4920.135174000001,None,CH,2026-04-23
2026-01-09 01:00:00+00:00,1041.800048,309.82,1955.9,0.0,72.858474,3380.3785220000004,60.62,0.0,8492.429687,3440.9985220000003,8492.429687,-5051.431165,None,CH,2026-04-23
2026-01-09 02:00:00+00:00,1038.800048,331.25,1953.48,0.0,71.968017,3395.498065,60.6,0.0,7677.580078,3456.098065,7677.580078,-4221.482013,None,CH,2026-04-23
2026-01-09 03:00:00+00:00,1035.099975,361.85,1952.48,0.0,66.983016,3416.412991,63.6,0.0,8073.112304,3480.012991,8073.112304,-4593.099313000001,None,CH,2026-04-23
2026-01-09 04:00:00+00:00,1031.0,813.78,1951.42,0.0,66.341476,3862.541476,116.62,0.0,8431.512695,3979.1614759999998,8431.512695,-4452.351219,None,CH,2026-04-23
2026-01-09 05:00:00+00:00,1026.099975,1573.18,1950.02,0.0,67.72866,4617.028635,648.92,0.0,9117.612304,5265.948635,9117.612304,-3851.6636690000005,None,CH,2026-04-23
2026-01-09 06:00:00+00:00,1020.700012,2440.18,1949.2,0.0,65.437652,5475.517663999999,1343.02,0.0,9451.842773,6818.5376639999995,9451.842773,-2633.305109000001,None,CH,2026-04-23
2026-01-09 07:00:00+00:00,1014.599975,2748.0,1949.2,15.30188,59.242294,5786.344149,1654.48,0.0,8939.894531,7440.824149,8939.894531,-1499.0703819999999,None,CH,2026-04-23
2026-01-09 08:00:00+00:00,1007.900024,2589.25,1954.65,98.042007,59.369045,5709.2110760000005,1467.0,0.0,9515.663085,7176.2110760000005,9515.663085,-2339.4520089999996,None,CH,2026-04-23
2026-01-09 09:00:00+00:00,1000.400024,2646.7,1959.02,169.905609,62.001235,5838.026868,1333.3,0.0,9362.469726,7171.326868,9362.469726,-2191.1428579999993,None,CH,2026-04-23
2026-01-09 10:00:00+00:00,992.200012,2533.62,1956.18,225.953048,63.396484,5771.349544000001,1297.05,0.0,9446.125976,7068.399544000001,9446.125976,-2377.7264319999986,None,CH,2026-04-23
2026-01-09 11:00:00+00:00,983.299987,2178.52,1956.52,349.653961,63.539783,5531.5337309999995,1050.32,0.0,9079.474609,6581.853730999999,9079.474609,-2497.6208780000015,None,CH,2026-04-23
2026-01-09 12:00:00+00:00,973.599975,1975.15,1956.65,412.450592,66.737373,5384.58794,955.28,0.0,8818.49707,6339.86794,8818.49707,-2478.6291299999993,None,CH,2026-04-23
2026-01-09 13:00:00+00:00,963.200012,2139.98,1956.88,325.565216,64.045562,5449.67079,1352.95,0.0,8931.779296,6802.62079,8931.779296,-2129.1585060000007,None,CH,2026-04-23
2026-01-09 14:00:00+00:00,952.200012,2129.08,1957.62,190.70787,63.207962,5292.815844000001,1335.88,0.0,9036.655273,6628.695844000001,9036.655273,-2407.9594289999995,None,CH,2026-04-23
2026-01-09 15:00:00+00:00,940.700012,2306.68,1959.2,37.502185,62.278129,5306.360326,1511.68,0.0,9383.99414,6818.040326,9383.99414,-2565.9538140000004,None,CH,2026-04-23
2026-01-09 16:00:00+00:00,928.599975,2662.38,1960.32,0.435102,57.429405,5609.164482,1991.25,0.0,9480.816406,7600.414482,9480.816406,-1880.4019239999998,None,CH,2026-04-23
2026-01-09 17:00:00+00:00,916.200012,2803.35,1960.15,0.42732,59.804248,5739.9315799999995,1821.25,0.0,9127.423828,7561.1815799999995,9127.423828,-1566.2422480000014,None,CH,2026-04-23
2026-01-09 18:00:00+00:00,903.400024,2932.18,1960.95,0.134007,61.277763,5857.941793999999,1844.8,0.0,8949.949218,7702.741794,8949.949218,-1247.2074240000002,None,CH,2026-04-23
2026-01-09 19:00:00+00:00,890.400024,2378.88,1961.05,0.0,57.480663,5287.810687,798.75,0.0,9247.943359,6086.560687,9247.943359,-3161.3826720000006,None,CH,2026-04-23
2026-01-09 20:00:00+00:00,877.099975,1887.92,1961.75,0.0,54.675754,4781.445729,658.95,0.0,8893.909179,5440.395729,8893.909179,-3453.5134500000004,None,CH,2026-04-23
2026-01-09 21:00:00+00:00,863.799987,942.38,1963.68,0.0,50.361831,3820.221818,299.5,0.0,8473.448242,4119.721818,8473.448242,-4353.726424,None,CH,2026-04-23
2026-01-09 22:00:00+00:00,850.299987,672.15,1963.75,0.0,45.211505,3531.411492,167.95,0.0,7945.296386,3699.361492,7945.296386,-4245.934894,None,CH,2026-04-23
2026-01-09 23:00:00+00:00,914.700012,843.58,1964.78,0.0,51.2551,3774.3151119999998,128.18,0.0,8875.213867,3902.4951119999996,8875.213867,-4972.718755000001,None,CH,2026-04-23
2026-01-10 00:00:00+00:00,905.799987,543.42,1965.52,0.0,53.640422,3468.380409,125.42,0.0,7986.102539,3593.800409,7986.102539,-4392.30213,None,CH,2026-04-23
2026-01-10 01:00:00+00:00,896.799987,533.58,1964.8,0.0,53.69281,3448.872797,67.4,0.0,8485.048828,3516.272797,8485.048828,-4968.776031000001,None,CH,2026-04-23
2026-01-10 02:00:00+00:00,887.900024,468.9,1964.62,0.0,58.289951,3379.709975,47.52,0.0,8264.698242,3427.229975,8264.698242,-4837.468267,None,CH,2026-04-23
2026-01-10 03:00:00+00:00,878.900024,498.85,1964.12,0.0,63.005355,3404.8753789999996,52.4,0.0,7542.80371,3457.2753789999997,7542.80371,-4085.5283310000004,None,CH,2026-04-23
2026-01-10 04:00:00+00:00,869.900024,515.72,1962.75,0.0,55.640747,3404.0107709999997,57.68,0.0,8431.047851,3461.6907709999996,8431.047851,-4969.35708,None,CH,2026-04-23
2026-01-10 05:00:00+00:00,861.0,948.45,1961.25,0.0,60.725124,3831.425124,267.7,0.0,8714.759765,4099.125124,8714.759765,-4615.634641000001,None,CH,2026-04-23
2026-01-10 06:00:00+00:00,852.099975,1575.7,1962.6,0.0,65.419357,4455.819332,424.38,0.0,7696.905761,4880.199332,7696.905761,-2816.706429,None,CH,2026-04-23
2026-01-10 07:00:00+00:00,843.400024,2156.32,1963.22,4.125526,61.71556,5028.78111,757.35,0.0,8396.0625,5786.13111,8396.0625,-2609.9313899999997,None,CH,2026-04-23
2026-01-10 08:00:00+00:00,834.700012,2423.95,1962.88,32.148387,60.327884,5314.006283000001,693.65,0.0,8232.5625,6007.656283,8232.5625,-2224.9062169999997,None,CH,2026-04-23
2026-01-10 09:00:00+00:00,826.200012,1642.25,1963.25,76.389442,60.226856,4568.31631,512.2,0.0,8729.18164,5080.51631,8729.18164,-3648.6653300000007,None,CH,2026-04-23
2026-01-10 10:00:00+00:00,817.900024,1310.1,1963.4,116.779014,55.450225,4263.629263,435.9,0.0,8671.740234,4699.529262999999,8671.740234,-3972.2109710000013,None,CH,2026-04-23
2026-01-10 11:00:00+00:00,809.799987,1103.15,1962.62,142.976791,57.806217,4076.3529949999997,383.82,0.0,8328.238281,4460.172995,8328.238281,-3868.065286,None,CH,2026-04-23
2026-01-10 12:00:00+00:00,802.0,918.95,1963.3,145.916168,57.940555,3888.1067230000003,179.5,0.0,8352.96289,4067.6067230000003,8352.96289,-4285.356167,None,CH,2026-04-23
2026-01-10 13:00:00+00:00,794.299987,1013.52,1963.3,108.255264,62.613086,3941.988337,107.68,0.0,8306.618164,4049.6683369999996,8306.618164,-4256.949827,None,CH,2026-04-23
2026-01-10 14:00:00+00:00,787.0,1501.22,1963.25,48.524291,56.047576,4356.041867,304.52,0.0,8425.490234,4660.561867,8425.490234,-3764.9283670000004,None,CH,2026-04-23
2026-01-10 15:00:00+00:00,779.799987,2284.9,1963.35,8.04414,58.85456,5094.948687,756.88,0.0,8263.995117,5851.828687,8263.995117,-2412.16643,None,CH,2026-04-23
2026-01-10 16:00:00+00:00,772.900024,2403.25,1963.25,0.0,54.31945,5193.719474,604.92,0.0,8432.483398,5798.6394740000005,8432.483398,-2633.843924,None,CH,2026-04-23
2026-01-10 17:00:00+00:00,766.299987,2581.48,1963.22,0.0,49.939155,5360.939142,540.65,0.0,8438.433593,5901.589142,8438.433593,-2536.844451,None,CH,2026-04-23
2026-01-10 18:00:00+00:00,759.900024,1867.22,1963.02,0.0,57.701835,4647.841859,230.62,0.0,8681.935546,4878.461859,8681.935546,-3803.4736870000006,None,CH,2026-04-23
2026-01-10 19:00:00+00:00,753.799987,1155.8,1964.42,0.0,50.730548,3924.750535,116.08,0.0,8451.730468,4040.830535,8451.730468,-4410.899933,None,CH,2026-04-23
2026-01-10 20:00:00+00:00,748.0,783.72,1965.38,0.0,37.16574,3534.2657400000003,145.75,0.0,8314.350585,3680.0157400000003,8314.350585,-4634.334844999999,None,CH,2026-04-23
2026-01-10 21:00:00+00:00,742.400024,435.1,1966.25,0.0,27.017875,3170.767899,82.42,0.0,8186.566406,3253.187899,8186.566406,-4933.378506999999,None,CH,2026-04-23
2026-01-10 22:00:00+00:00,737.099975,355.58,1966.42,0.0,24.652547,3083.752522,86.25,0.0,7220.192382,3170.002522,7220.192382,-4050.18986,None,CH,2026-04-23
2026-01-10 23:00:00+00:00,710.799987,275.32,1965.92,0.0,22.861051,2974.901038,36.12,0.0,7764.40332,3011.021038,7764.40332,-4753.3822820000005,None,CH,2026-04-23
2026-01-11 00:00:00+00:00,703.200012,171.98,1965.42,0.0,23.044307,2863.644319,20.98,0.0,7669.268554,2884.624319,7669.268554,-4784.644235,None,CH,2026-04-23
2026-01-11 01:00:00+00:00,696.0,171.12,1966.25,0.0,23.912672,2857.282672,23.05,0.0,8141.898437,2880.332672,8141.898437,-5261.565764999999,None,CH,2026-04-23
2026-01-11 02:00:00+00:00,689.200012,155.35,1965.85,0.0,21.58621,2831.986222,48.15,0.0,8292.552734,2880.136222,8292.552734,-5412.416512000001,None,CH,2026-04-23
2026-01-11 03:00:00+00:00,682.799987,204.8,1965.6,0.0,22.593784,2875.793771,21.68,0.0,7845.507324,2897.473771,7845.507324,-4948.033553,None,CH,2026-04-23
2026-01-11 04:00:00+00:00,676.799987,155.1,1963.68,0.0,21.747537,2817.3275240000003,21.52,0.0,7927.124023,2838.8475240000002,7927.124023,-5088.276499,None,CH,2026-04-23
2026-01-11 05:00:00+00:00,671.400024,223.25,1963.1,0.0,17.917507,2875.667531,39.2,0.0,7729.605468,2914.867531,7729.605468,-4814.737937,None,CH,2026-04-23
2026-01-11 06:00:00+00:00,666.400024,318.52,1963.45,0.0,17.425584,2965.795608,69.92,0.0,7826.385742,3035.715608,7826.385742,-4790.670134,None,CH,2026-04-23
2026-01-11 07:00:00+00:00,662.099975,431.82,1963.2,1.858229,11.519341,3070.497545,162.22,0.0,7956.507324,3232.717545,7956.507324,-4723.789779000001,None,CH,2026-04-23
2026-01-11 08:00:00+00:00,658.299987,618.22,1964.42,17.878011,6.445265,3265.263263,120.35,0.0,7825.266601,3385.6132629999997,7825.266601,-4439.653338,None,CH,2026-04-23
2026-01-11 09:00:00+00:00,655.099975,343.0,1964.78,63.868366,7.380561,3034.128902,62.95,0.0,8117.94873,3097.0789019999997,8117.94873,-5020.869828000001,None,CH,2026-04-23
2026-01-11 10:00:00+00:00,652.599975,295.08,1964.8,137.474334,6.61287,3056.567179,42.25,0.0,7855.60498,3098.817179,7855.60498,-4756.787801,None,CH,2026-04-23
2026-01-11 11:00:00+00:00,650.799987,329.42,1964.42,198.454544,8.324561,3151.419092,40.22,0.0,7729.334472,3191.639092,7729.334472,-4537.695379999999,None,CH,2026-04-23
2026-01-11 12:00:00+00:00,649.700012,287.05,1964.68,210.3087,6.265857,3118.0045689999997,39.9,0.0,8312.708007,3157.904569,8312.708007,-5154.803437999999,None,CH,2026-04-23
2026-01-11 13:00:00+00:00,649.299987,274.55,1964.02,167.183532,3.892894,3058.946413,40.82,0.0,7739.115234,3099.7664130000003,7739.115234,-4639.348821,None,CH,2026-04-23
2026-01-11 14:00:00+00:00,649.5,670.02,1963.8,86.597229,1.385476,3371.3027049999996,47.38,0.0,8358.493164,3418.6827049999997,8358.493164,-4939.810459,None,CH,2026-04-23
2026-01-11 15:00:00+00:00,650.200012,909.98,1963.08,15.1538,2.328987,3540.7427989999996,256.4,0.0,8414.908203,3797.1427989999997,8414.908203,-4617.765404000002,None,CH,2026-04-23
2026-01-11 16:00:00+00:00,651.599975,1318.72,1961.8,0.082121,3.055545,3935.2576409999997,502.28,0.0,8146.191894,4437.537641,8146.191894,-3708.6542529999997,None,CH,2026-04-23
2026-01-11 17:00:00+00:00,653.400024,1570.7,1961.68,0.13574,3.496088,4189.411852,551.58,0.0,8196.694335,4740.991852,8196.694335,-3455.702483,None,CH,2026-04-23
2026-01-11 18:00:00+00:00,655.599975,1918.02,1961.72,0.0,5.018132,4540.358107,672.18,0.0,8235.138671,5212.538107,8235.138671,-3022.6005640000003,None,CH,2026-04-23
2026-01-11 19:00:00+00:00,658.299987,1524.4,1962.02,0.0,5.763043,4150.48303,504.38,0.0,8633.33789,4654.86303,8633.33789,-3978.4748600000003,None,CH,2026-04-23
2026-01-11 20:00:00+00:00,661.400024,895.65,1962.7,0.0,7.067635,3526.817659,225.98,0.0,8107.336425,3752.797659,8107.336425,-4354.538766000001,None,CH,2026-04-23
2026-01-11 21:00:00+00:00,664.799987,611.95,1963.25,0.0,9.202594,3249.202581,148.88,0.0,7827.229492,3398.082581,7827.229492,-4429.146911,None,CH,2026-04-23
2026-01-11 22:00:00+00:00,668.400024,344.45,1964.52,0.0,11.577077,2988.9471009999997,100.6,0.0,8011.990722,3089.5471009999997,8011.990722,-4922.443621,None,CH,2026-04-23
2026-01-11 23:00:00+00:00,847.400024,429.5,1963.62,0.0,13.928088,3254.448112,21.08,0.0,8346.219726,3275.528112,8346.219726,-5070.691613999999,None,CH,2026-04-23
2026-01-12 00:00:00+00:00,865.799987,253.3,1963.65,0.0,15.2194,3097.969387,25.68,0.0,8516.412109,3123.649387,8516.412109,-5392.762722000001,None,CH,2026-04-23
2026-01-12 01:00:00+00:00,883.700012,214.45,1963.92,0.0,17.233871,3079.303883,28.08,0.0,8398.989257,3107.383883,8398.989257,-5291.605373999999,None,CH,2026-04-23
2026-01-12 02:00:00+00:00,901.099975,245.98,1963.72,0.0,20.947813,3131.747788,24.25,0.0,8205.461914,3155.997788,8205.461914,-5049.464125999999,None,CH,2026-04-23
2026-01-12 03:00:00+00:00,917.799987,304.78,1963.95,0.0,22.610548,3209.140535,20.05,0.0,8298.685546,3229.190535,8298.685546,-5069.495011000001,None,CH,2026-04-23
2026-01-12 04:00:00+00:00,933.400024,886.75,1962.25,0.0,21.564609,3803.964633,77.12,0.0,8949.943359,3881.084633,8949.943359,-5068.858726,None,CH,2026-04-23
