,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Fossil Peat,Hydro Run-of-river and poundage,Nuclear,Other,Other renewable,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-01-28 23:00:00+00:00,1489.875,1013.525,171.9775,0.4,513.9925,1425.275,4233.775,413.9675,64.1,0.1,53.67675,556.85,9937.514250000002,57.07775,0.0,12477.75,9994.592000000002,12477.75,-2483.1579999999976,None,FI,2026-04-23
2026-01-29 00:00:00+00:00,1501.6,1019.45,159.1175,0.4,494.725,1446.925,4233.875,407.7925,64.1,0.1,49.595,559.2825,9936.962499999998,16.679299999999998,0.0,12459.25,9953.641799999998,12459.25,-2505.6082000000024,None,FI,2026-04-23
2026-01-29 01:00:00+00:00,1493.95,1019.725,155.955,0.4,503.0375,1434.375,4233.325,412.83,64.1,0.1,50.8575,622.86,9991.515000000001,0.0,48.96325,12487.5,9991.515000000001,12536.46325,-2544.9482499999995,None,FI,2026-04-23
2026-01-29 02:00:00+00:00,1479.025,1021.425,153.70999999999998,0.256765,528.9749999999999,1437.925,4233.65,415.8625,64.52974999999999,0.06404675,54.92675,675.72,10066.069811749998,0.0,64.83125,12551.75,10066.069811749998,12616.58125,-2550.5114382500014,None,FI,2026-04-23
2026-01-29 03:00:00+00:00,1532.275,1024.525,206.85750000000002,0.0,552.7425,1440.275,4233.724999999999,414.49,65.3,0.0,65.901,638.715,10174.805999999999,0.0,28.707250000000002,12766.75,10174.805999999999,12795.45725,-2620.651250000001,None,FI,2026-04-23
2026-01-29 04:00:00+00:00,1634.675,1037.6,262.6475,0.0,572.455,1535.775,4233.65,411.265,76.11449999999999,0.0,74.3275,643.1075,10481.616999999998,0.0,5.430999999999999,13333.25,10481.616999999998,13338.681,-2857.064000000002,None,FI,2026-04-23
2026-01-29 05:00:00+00:00,1691.5,1064.475,274.6175,0.0,579.685,1740.325,4233.15,379.53999999999996,89.69149999999999,0.0,73.4,575.5625,10701.9465,42.977275,0.0,13652.0,10744.923775,13652.0,-2907.0762250000007,None,FI,2026-04-23
2026-01-29 06:00:00+00:00,1711.4,1065.6,305.355,0.0,588.6825,2044.575,4233.75,387.2,95.22500000000001,0.0,73.4,555.8175,11061.005,102.535125,0.0,13697.0,11163.540125,13697.0,-2533.4598750000005,None,FI,2026-04-23
2026-01-29 07:00:00+00:00,1733.35,1083.8,308.0375,0.0,603.1575,2086.95,4232.85,407.6875,95.4,24.0898,74.38,534.69,11184.3923,72.76275,0.0,13754.75,11257.15505,13754.75,-2497.5949500000006,None,FI,2026-04-23
2026-01-29 08:00:00+00:00,1711.45,1085.5500000000002,307.6725,11.76415,614.2175,2089.275,4232.625,379.53499999999997,95.4,83.33,73.7585,548.6949999999999,11233.272649999999,34.467575000000004,0.0,13811.5,11267.740225,13811.5,-2543.7597750000004,None,FI,2026-04-23
2026-01-29 09:00:00+00:00,1725.45,1083.2,305.6025,0.0,605.3075,2027.3,4233.075,352.5175,95.4,127.0625,74.80425,397.375,11027.094249999998,9.14075,0.0,13670.75,11036.234999999999,13670.75,-2634.5150000000012,None,FI,2026-04-23
2026-01-29 10:00:00+00:00,1718.275,1096.1,307.97249999999997,0.0,603.9549999999999,2057.225,4232.525,354.21,94.43025,143.9725,74.15475,258.62,10941.439999999999,7.15775,0.0,13572.0,10948.597749999999,13572.0,-2623.402250000001,None,FI,2026-04-23
2026-01-29 11:00:00+00:00,1733.975,1123.4,307.695,0.0,598.6925,1992.275,4233.275,345.695,93.8,133.72,74.3,242.2825,10879.109999999997,0.0,20.860749999999996,13453.75,10879.109999999997,13474.61075,-2595.500750000003,None,FI,2026-04-23
2026-01-29 12:00:00+00:00,1744.125,1122.25,308.75,0.0,601.135,1949.0749999999998,4233.075,334.015,93.8,90.56075,74.3,248.5575,10799.64325,0.0,47.36325,13361.75,10799.64325,13409.11325,-2609.470000000001,None,FI,2026-04-23
2026-01-29 13:00:00+00:00,1750.925,1123.1,308.37,0.0,603.3625,2034.775,4233.575000000001,362.4475,93.8,25.7927,74.3,168.2425,10778.6902,22.493075,0.0,13201.75,10801.183275,13201.75,-2400.5667250000006,None,FI,2026-04-23
2026-01-29 14:00:00+00:00,1770.575,1124.15,308.5725,0.0,614.81,2057.825,4234.275,370.5125,94.64225,0.127675,74.3,154.0075,10803.797425,21.425525,0.0,13358.25,10825.222950000001,13358.25,-2533.027049999999,None,FI,2026-04-23
2026-01-29 15:00:00+00:00,1770.775,1124.15,309.4425,0.0,618.8175,2128.925,4234.4,382.905,94.6,0.0,75.4885,143.035,10882.5385,33.36775,0.0,13717.25,10915.90625,13717.25,-2801.34375,None,FI,2026-04-23
2026-01-29 16:00:00+00:00,1765.625,1123.575,310.385,0.0,618.4575,2102.95,4234.2,383.6875,94.6,0.0,73.4325,125.185,10832.097500000002,0.0,33.455,13826.5,10832.097500000002,13859.955,-3027.8574999999983,None,FI,2026-04-23
2026-01-29 17:00:00+00:00,1767.125,1124.525,309.315,0.0,617.2075,2079.275,4234.625,387.37,94.08024999999999,0.0,73.8,97.4665,10784.789250000002,0.0,12.181750000000001,13870.5,10784.789250000002,13882.68175,-3097.892499999998,None,FI,2026-04-23
2026-01-29 18:00:00+00:00,1776.275,1120.05,309.3975,0.0,608.525,1960.175,4233.7,390.8225,93.53999999999999,0.0,73.8,74.76775,10641.05275,0.0,1.5509999999999993,13678.75,10641.05275,13680.301,-3039.2482499999987,None,FI,2026-04-23
2026-01-29 19:00:00+00:00,1776.775,1112.15,309.385,0.0,596.765,1736.15,4233.9,394.0825,94.07849999999999,0.0,74.983,59.75775,10388.02675,0.0,6.63075,13378.75,10388.02675,13385.38075,-2997.3539999999994,None,FI,2026-04-23
2026-01-29 20:00:00+00:00,1794.9,1112.7,309.35,0.0,581.65,1636.975,4233.95,408.84749999999997,90.4425,0.0,74.28525,36.35075,10279.451000000001,24.679500000000004,0.0,13436.0,10304.130500000001,13436.0,-3131.869499999999,None,FI,2026-04-23
2026-01-29 21:00:00+00:00,1774.825,1112.35,309.1025,0.0,568.7674999999999,1594.45,4234.025,410.32,91.2,0.0,73.46925,16.2425,10184.751750000001,0.0,21.37125,13304.25,10184.751750000001,13325.62125,-3140.869499999999,None,FI,2026-04-23
2026-01-29 22:00:00+00:00,1759.925,1043.05,303.56,0.0,560.45,1483.2,4234.075,416.1625,89.7985,0.0,72.50925,20.283,9983.013249999998,0.0,30.502499999999998,13097.25,9983.013249999998,13127.7525,-3144.7392500000024,None,FI,2026-04-23
2026-01-29 23:00:00+00:00,1673.975,921.875,300.9075,0.0,573.8199999999999,1492.675,4234.175,430.98,85.72,0.0,71.9225,34.22425,9820.274249999999,41.429750000000006,0.0,12874.75,9861.703999999998,12874.75,-3013.046000000002,None,FI,2026-04-23
2026-01-30 00:00:00+00:00,1698.525,908.8625,295.9325,0.0,572.14,1537.125,4234.45,445.55,84.4,0.0,73.9,30.9585,9881.843499999999,30.51875,0.0,12885.75,9912.362249999998,12885.75,-2973.3877500000017,None,FI,2026-04-23
2026-01-30 01:00:00+00:00,1713.25,909.8824999999999,291.7625,0.0,570.5025,1542.875,4233.725,447.695,84.4,0.0,73.2585,30.908250000000002,9898.25925,0.0,31.623,12925.0,9898.25925,12956.623,-3058.3637500000004,None,FI,2026-04-23
2026-01-30 02:00:00+00:00,1749.725,917.615,307.345,0.0,579.5325,1567.825,4233.45,435.1825,84.5425,0.0,73.42,35.66575,9984.30325,0.0,38.032000000000004,12995.75,9984.30325,13033.782,-3049.4787499999984,None,FI,2026-04-23
2026-01-30 03:00:00+00:00,1771.375,920.78,309.5125,0.0,593.225,1619.3,4233.45,441.1425,86.5265,0.0,73.4,83.122,10131.833499999997,0.0,15.724,13273.5,10131.833499999997,13289.224,-3157.390500000003,None,FI,2026-04-23
2026-01-30 04:00:00+00:00,1756.8,977.175,311.9675,0.0,600.445,1888.975,4233.375,454.2425,92.62,0.0,73.4,109.18950000000001,10498.1895,39.219,0.0,13765.75,10537.4085,13765.75,-3228.3415000000005,None,FI,2026-04-23
2026-01-30 05:00:00+00:00,1768.4250000000002,1078.2,313.87,0.0,613.925,2009.125,4232.4,460.5475,92.36250000000001,0.0,73.75,134.805,10777.41,65.0934,0.0,14107.5,10842.5034,14107.5,-3264.9966000000004,None,FI,2026-04-23
2026-01-30 06:00:00+00:00,1781.675,1145.05,310.68,0.0,617.5699999999999,2128.875,4231.3,463.845,91.4,0.0,76.05324999999999,157.7175,11004.16575,114.89885,0.0,14162.0,11119.0646,14162.0,-3042.9354000000003,None,FI,2026-04-23
2026-01-30 07:00:00+00:00,1791.725,1121.875,310.39750000000004,0.0,617.1925,2114.925,4232.45,457.955,92.24000000000001,39.162,75.6,162.3325,11015.8545,0.0,6.0187500000000025,14398.5,11015.8545,14404.51875,-3388.66425,None,FI,2026-04-23
2026-01-30 08:00:00+00:00,1771.625,1120.75,309.62,0.0,616.36,2118.1,4232.175,427.7575,93.5,111.2885,75.6,142.64249999999998,11019.418500000002,81.050225,0.0,14369.25,11100.468725000002,14369.25,-3268.7812749999975,None,FI,2026-04-23
2026-01-30 09:00:00+00:00,1769.15,1141.125,311.235,0.0,617.845,2134.825,4232.075,402.8825,93.5,164.125,75.6,118.41,11060.772500000001,7.774499999999999,0.0,14208.0,11068.547,14208.0,-3139.4529999999995,None,FI,2026-04-23
2026-01-30 10:00:00+00:00,1727.1,1135.375,313.3875,0.0,617.855,2037.7,4231.475,382.84749999999997,93.34425,182.76,75.6,86.24475000000001,10883.689,0.0,54.947,14208.75,10883.689,14263.697,-3380.008,None,FI,2026-04-23
2026-01-30 11:00:00+00:00,1746.275,1160.3,313.09,0.0,619.375,2100.325,4230.9,387.85,93.6,163.31,75.6,29.71875,10920.34375,0.0,51.32475,13943.0,10920.34375,13994.32475,-3073.9809999999998,None,FI,2026-04-23
2026-01-30 12:00:00+00:00,1742.375,1143.5,313.955,0.0,620.875,2081.25,4232.15,397.2625,93.6,107.18375,76.7685,0.633725,10809.553475,0.0,46.22125,13788.25,10809.553475,13834.47125,-3024.917775,None,FI,2026-04-23
2026-01-30 13:00:00+00:00,1744.25,1137.175,313.3375,0.0,621.2049999999999,2008.5,4233.975,433.78,93.6,30.13175,75.8,1.1498425,10692.904092500003,0.0,11.08375,13671.5,10692.904092500003,13682.58375,-2989.679657499997,None,FI,2026-04-23
2026-01-30 14:00:00+00:00,1751.35,1137.4,314.225,0.0,620.2125,1979.4499999999998,4234.35,444.0875,93.6,0.1621975,75.8,12.908025,10663.545222499999,15.306075,0.0,13820.25,10678.8512975,13820.25,-3141.3987025000006,None,FI,2026-04-23
2026-01-30 15:00:00+00:00,1756.775,1152.325,314.76,0.0,614.1175000000001,2072.85,4232.725,442.8775,93.6,0.0,75.8,50.1065,10805.936500000002,41.864,0.0,13968.5,10847.800500000001,13968.5,-3120.699499999999,None,FI,2026-04-23
2026-01-30 16:00:00+00:00,1744.0249999999999,1140.0,314.39,0.0,614.0,2063.4,4231.3,449.6675,93.6,0.0,75.8,97.6305,10823.812999999998,10.101275000000001,0.0,14074.75,10833.914275,14074.75,-3240.835725000001,None,FI,2026-04-23
2026-01-30 17:00:00+00:00,1742.55,1139.575,314.395,0.0,612.6,1854.225,4232.225,438.2325,94.2125,0.0,76.3775,130.9975,10635.39,0.0,11.55,14119.75,10635.39,14131.3,-3495.91,None,FI,2026-04-23
2026-01-30 18:00:00+00:00,1761.75,1140.9,315.235,0.0,611.4649999999999,1869.15,4231.25,446.515,95.7,0.0,76.5,162.155,10710.62,0.0,19.876,13994.75,10710.62,14014.626,-3304.0059999999994,None,FI,2026-04-23
2026-01-30 19:00:00+00:00,1730.075,1140.8,310.8425,0.0,605.4,1799.1750000000002,4231.15,460.43,95.17575,0.0,75.58500000000001,214.8775,10663.51075,0.0,32.084500000000006,13806.75,10663.51075,13838.8345,-3175.3237500000014,None,FI,2026-04-23
2026-01-30 20:00:00+00:00,1716.85,1139.875,304.6375,0.0,594.4175,1753.575,4232.075,463.2175,94.7,0.0,75.3,321.815,10696.462500000001,0.0,27.90925,13891.75,10696.462500000001,13919.65925,-3223.196749999999,None,FI,2026-04-23
2026-01-30 21:00:00+00:00,1715.5,1082.825,308.165,0.0,580.0375,1596.75,4232.125,464.78499999999997,94.68175,0.0,76.1615,411.12,10562.15075,7.007750000000001,0.0,13692.75,10569.158500000001,13692.75,-3123.5914999999986,None,FI,2026-04-23
2026-01-30 22:00:00+00:00,1705.65,1020.975,262.5525,0.0,558.8375000000001,1486.0,4231.175,467.5525,90.4285,0.0,74.28,568.3199999999999,10465.770999999999,0.0,44.97675,13573.5,10465.770999999999,13618.47675,-3152.705750000001,None,FI,2026-04-23
2026-01-30 23:00:00+00:00,1692.0,908.1775,249.0475,0.0,536.31,1437.3,4231.575,464.2275,86.35,0.0,73.3,721.88,10400.1675,0.0,32.772999999999996,13352.75,10400.1675,13385.523,-2985.3554999999997,None,FI,2026-04-23
2026-01-31 00:00:00+00:00,1668.9,841.04,239.4125,0.0,509.54999999999995,1405.6499999999999,4231.65,459.14250000000004,86.0,0.0,74.6825,846.5125,10362.54,0.0,41.197,13344.75,10362.54,13385.947,-3023.4069999999992,None,FI,2026-04-23
2026-01-31 01:00:00+00:00,1644.025,820.6,234.86,0.0,498.2025,1392.05,4232.125,458.64,81.241,0.0,75.4,953.47,10390.613499999998,0.0,0.7759999999999989,13298.25,10390.613499999998,13299.026,-2908.412500000002,None,FI,2026-04-23
2026-01-31 02:00:00+00:00,1620.925,825.6949999999999,217.065,0.0,483.5725,1323.25,4231.775,464.59749999999997,79.173,0.0,75.3275,1123.7,10445.0805,7.665,0.0,13294.75,10452.7455,13294.75,-2842.004499999999,None,FI,2026-04-23
2026-01-31 03:00:00+00:00,1614.35,825.0575,224.095,0.0,475.90250000000003,1347.05,4231.975,463.4075,83.745,0.0,75.2,1321.85,10662.632500000002,0.0,33.47475,13429.0,10662.632500000002,13462.47475,-2799.842249999998,None,FI,2026-04-23
2026-01-31 04:00:00+00:00,1602.275,802.995,236.89249999999998,0.0,469.1625,1362.375,4230.375,468.51750000000004,87.6165,0.0,74.8675,1645.65,10980.7265,0.0,28.15825,13696.0,10980.7265,13724.15825,-2743.4317499999997,None,FI,2026-04-23
2026-01-31 05:00:00+00:00,1614.475,783.375,240.7825,0.0,482.8225,1409.7,4231.4,456.955,87.8,0.0,74.88250000000001,2031.2749999999999,11413.467499999999,0.0,30.4805,13962.75,11413.467499999999,13993.2305,-2579.763000000001,None,FI,2026-04-23
2026-01-31 06:00:00+00:00,1595.225,769.1875,235.3275,0.0,484.1225,1454.925,4231.475,462.3825,85.40675,0.0,73.2475,2270.15,11661.44925,58.797399999999996,0.0,14366.5,11720.24665,14366.5,-2646.253350000001,None,FI,2026-04-23
2026-01-31 07:00:00+00:00,1613.2,811.265,223.975,0.0,483.385,1574.85,4232.1,456.6175,83.19325,41.094,66.15925,2422.25,12008.089,36.017425,0.0,14548.75,12044.106425,14548.75,-2504.643575,None,FI,2026-04-23
2026-01-31 08:00:00+00:00,1631.75,887.9525,222.57,0.0,482.67,1749.325,4231.4,421.4125,83.1,113.15775,65.5,2548.325,12437.16275,0.0,0.15035000000000043,14655.75,12437.16275,14655.90035,-2218.7376000000004,None,FI,2026-04-23
2026-01-31 09:00:00+00:00,1613.875,882.9925,198.005,0.0,470.3175,1748.275,4231.525,400.04,83.1,170.07999999999998,65.77975,2550.15,12414.13975,10.01825,0.0,14713.0,12424.158,14713.0,-2288.8420000000006,None,FI,2026-04-23
2026-01-31 10:00:00+00:00,1626.075,987.6424999999999,187.10500000000002,0.0,474.6225,1792.8,4232.125,388.1825,81.735,187.61249999999998,66.7775,2067.325,12092.002499999999,1.5392500000000005,0.0,14554.0,12093.541749999999,14554.0,-2460.4582500000015,None,FI,2026-04-23
2026-01-31 11:00:00+00:00,1671.275,1109.375,232.325,0.0,506.2425,1927.325,4232.45,383.605,78.125,166.9475,65.5,1558.35,11931.52,0.0,7.700499999999999,14147.75,11931.52,14155.4505,-2223.9305000000004,None,FI,2026-04-23
2026-01-31 12:00:00+00:00,1632.975,1116.2,237.14,0.0,506.24,1848.95,4232.025,394.4125,78.0,111.03200000000001,67.1445,1407.825,11631.944,76.605875,0.0,13854.5,11708.549874999999,13854.5,-2145.950125000001,None,FI,2026-04-23
2026-01-31 13:00:00+00:00,1649.5,1112.35,244.45499999999998,0.0,499.375,1784.825,4233.175,423.395,77.97749999999999,32.93,67.6,1561.35,11686.932500000003,107.29785000000001,0.0,13861.25,11794.230350000003,13861.25,-2067.0196499999965,None,FI,2026-04-23
2026-01-31 14:00:00+00:00,1672.55,1075.9250000000002,251.395,0.0,509.77500000000003,1733.475,4232.175,405.93,71.49000000000001,0.2520225,64.2445,1955.5,11972.711522500003,0.0,40.13225,14167.25,11972.711522500003,14207.38225,-2234.670727499997,None,FI,2026-04-23
2026-01-31 15:00:00+00:00,1657.45,1074.2,251.565,0.0,513.48,1886.825,4231.825,418.6225,68.3,0.1,65.4,2552.5,12720.2675,0.0,84.30625,14652.0,12720.2675,14736.30625,-2016.0387499999997,None,FI,2026-04-23
2026-01-31 16:00:00+00:00,1593.375,1071.825,245.73000000000002,0.0,494.845,1791.5,4232.55,432.1,63.45775,0.1,65.4,3213.2,13204.082750000001,68.15882500000001,0.0,14823.75,13272.241575000002,14823.75,-1551.5084249999982,None,FI,2026-04-23
2026-01-31 17:00:00+00:00,1556.725,1034.0,235.6525,0.0,481.615,1640.475,4233.2,444.4675,56.8,0.1,66.0125,3574.65,13323.6975,6.170824999999999,0.0,14934.5,13329.868325,14934.5,-1604.6316750000005,None,FI,2026-04-23
2026-01-31 18:00:00+00:00,1523.85,959.2575,201.5,0.0,456.9925,1512.75,4232.225,457.935,56.69525,0.1,65.4,3800.125,13266.83025,0.0,48.910000000000004,14862.0,13266.83025,14910.91,-1644.079749999999,None,FI,2026-04-23
2026-01-31 19:00:00+00:00,1488.6,772.125,169.905,0.0,430.46,1430.725,4231.425,454.9975,47.04925,0.1,65.08500000000001,3821.075,12911.546750000001,0.0,39.74275,14579.5,12911.546750000001,14619.24275,-1707.695999999998,None,FI,2026-04-23
2026-01-31 20:00:00+00:00,1498.75,645.0275,163.99,0.0,392.015,1372.9,4231.65,431.145,22.42825,0.1,65.5,4026.575,12850.080750000001,0.0,6.409749999999999,14737.25,12850.080750000001,14743.65975,-1893.5789999999997,None,FI,2026-04-23
2026-01-31 21:00:00+00:00,1493.4,597.98,163.4225,0.0,348.5175,1372.075,4231.8,443.395,6.695375,0.1,64.31,4295.675,13017.370374999999,0.0,4.7372499999999995,14626.25,13017.370374999999,14630.98725,-1613.6168750000015,None,FI,2026-04-23
2026-01-31 22:00:00+00:00,1449.1,474.75,158.525,0.0,342.64750000000004,1257.375,4232.275,459.375,5.852575,0.1,59.9165,4493.075,12932.991575,19.999925,0.0,14317.0,12952.9915,14317.0,-1364.0085,None,FI,2026-04-23
2026-01-31 23:00:00+00:00,1475.225,444.65999999999997,132.2725,0.0,359.85,1270.475,4232.35,439.795,1.8,0.1,54.4825,4966.175,13377.185000000001,69.405775,0.0,14345.25,13446.590775,14345.25,-898.6592249999994,None,FI,2026-04-23
2026-02-01 00:00:00+00:00,1462.9,440.6675,126.46000000000001,0.0,350.71,1271.05,4231.225,457.47,1.8,0.1,49.515,4950.6,13342.4975,0.0,15.098,14266.25,13342.4975,14281.348,-938.8505000000005,None,FI,2026-04-23
2026-02-01 01:00:00+00:00,1444.75,440.0125,127.295,0.0,346.725,1220.1499999999999,4232.7,449.6175,1.8,0.1,48.8,4908.4,13220.349999999999,0.0,35.7945,14131.5,13220.349999999999,14167.2945,-946.9445000000014,None,FI,2026-04-23
2026-02-01 02:00:00+00:00,1435.15,448.86,127.75,0.0,353.8975,1216.2,4231.875,461.955,1.152525,0.06388925000000001,49.19575,4835.35,13161.44966425,0.0,38.50975,14105.75,13161.44966425,14144.25975,-982.8100857499994,None,FI,2026-04-23
2026-02-01 03:00:00+00:00,1431.525,440.53000000000003,129.3725,0.0,354.735,1252.775,4231.25,459.56,0.0,0.0,49.9,4816.35,13165.9975,0.0,20.486,14109.0,13165.9975,14129.486,-963.4885000000013,None,FI,2026-04-23
2026-02-01 04:00:00+00:00,1458.45,439.2075,139.23250000000002,0.0,361.4875,1269.05,4232.3,463.655,0.727375,0.0,49.9,4772.175,13186.184874999999,56.855174999999996,0.0,14117.5,13243.04005,14117.5,-874.4599500000004,None,FI,2026-04-23
2026-02-01 05:00:00+00:00,1501.525,441.6775,139.2775,0.0,382.8075,1289.675,4231.225,462.40250000000003,11.5861,0.0,49.9,4908.15,13418.2261,0.0,7.139250000000002,14182.25,13418.2261,14189.38925,-771.1631500000003,None,FI,2026-04-23
2026-02-01 06:00:00+00:00,1491.925,441.5375,136.255,0.0,387.455,1203.95,4231.0,456.28499999999997,25.439,0.0,49.9,5061.3,13485.0465,0.0,43.711,14400.5,13485.0465,14444.211,-959.164499999999,None,FI,2026-04-23
2026-02-01 07:00:00+00:00,1422.95,492.26,137.98000000000002,0.0,392.18,1192.85,4231.275,453.5475,30.84225,43.0385,49.9,5091.425,13538.24825,0.0,1.0479999999999992,14498.25,13538.24825,14499.298,-961.0497500000001,None,FI,2026-04-23
2026-02-01 08:00:00+00:00,1399.225,553.325,141.1125,0.0,407.395,1244.75,4231.5,429.3325,45.1055,116.146,49.9,5091.325,13709.1165,18.139899999999997,0.0,14663.75,13727.2564,14663.75,-936.4935999999998,None,FI,2026-04-23
2026-02-01 09:00:00+00:00,1407.35,550.6800000000001,144.7575,0.0,446.8575,1338.725,4231.225,410.4175,55.64875,175.0525,49.9,4819.1,13629.71375,12.343399999999999,0.0,14703.25,13642.05715,14703.25,-1061.1928499999995,None,FI,2026-04-23
2026-02-01 10:00:00+00:00,1461.95,567.295,156.76749999999998,0.0,463.7175,1523.175,4231.0,395.34499999999997,57.6,189.32,49.9,4429.275,13525.344999999998,11.73975,0.0,14533.0,13537.084749999998,14533.0,-995.9152500000018,None,FI,2026-04-23
2026-02-01 11:00:00+00:00,1460.55,675.55,154.315,0.0,455.76,1522.15,4232.525,402.5925,57.32025,170.32750000000001,49.9,4064.8500000000004,13245.840250000001,0.0,0.8937500000000007,14382.0,13245.840250000001,14382.89375,-1137.0534999999982,None,FI,2026-04-23
2026-02-01 12:00:00+00:00,1438.425,713.4300000000001,149.815,0.0,449.7,1472.425,4231.4,411.925,57.42175,111.66075,49.9,3889.45,12975.552499999998,0.0,14.67575,14128.5,12975.552499999998,14143.17575,-1167.6232500000024,None,FI,2026-04-23
2026-02-01 13:00:00+00:00,1397.575,732.27,153.29000000000002,0.0,447.46500000000003,1500.6,4232.3,439.595,55.4,36.0205,49.515,4196.525,13240.555499999999,35.658825,0.0,14136.75,13276.214324999999,14136.75,-860.535675000001,None,FI,2026-04-23
2026-02-01 14:00:00+00:00,1450.0,734.5725,153.17249999999999,0.0,463.16499999999996,1568.7,4230.625,444.03249999999997,55.4,1.02565,49.09525,4624.0,13773.7884,0.0,26.41375,14401.25,13773.7884,14427.66375,-653.8753500000003,None,FI,2026-04-23
2026-02-01 15:00:00+00:00,1496.425,729.31,151.3075,0.0,492.79499999999996,1618.15,4230.3,444.97,55.4,0.8,46.46025,4650.225,13916.142749999997,35.974575,0.0,14812.5,13952.117324999997,14812.5,-860.3826750000026,None,FI,2026-04-23
2026-02-01 16:00:00+00:00,1499.7,723.5600000000001,164.0375,0.0,497.265,1582.825,4229.674999999999,458.705,55.4,0.8,45.8,4622.0,13879.767499999998,7.970000000000001,0.0,15042.5,13887.737499999997,15042.5,-1154.7625000000025,None,FI,2026-04-23
2026-02-01 17:00:00+00:00,1520.95,721.735,160.47,0.0,519.7125000000001,1659.4,4228.725,451.99,55.4,0.8,45.339999999999996,4708.325000000001,14072.8475,17.817,0.0,14984.5,14090.664499999999,14984.5,-893.835500000001,None,FI,2026-04-23
2026-02-01 18:00:00+00:00,1495.225,706.2075,162.33499999999998,0.0,516.125,1516.775,4228.975,459.7175,55.4,0.8,40.47675,4622.45,13804.48675,16.769275,0.0,14857.0,13821.256025,14857.0,-1035.7439749999994,None,FI,2026-04-23
2026-02-01 19:00:00+00:00,1507.1,731.285,145.41750000000002,0.0,519.95,1450.75,4228.75,441.2775,55.4,0.8,38.9,4593.125,13712.754999999997,4.582650000000001,0.0,14505.5,13717.337649999998,14505.5,-788.1623500000023,None,FI,2026-04-23
