,Biomass,Fossil Gas,Geothermal,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export,gap_filling_method,bidding_zone,source_download_date
2026-02-25 07:00:00+00:00,109.0,1197.5,0.0,69.0,39.0,183.75,2.5,159.0,1759.75,0.0,0.0,965.25,1759.75,965.25,794.5,None,IT_CALA,2026-04-23
2026-02-25 08:00:00+00:00,109.5,1180.25,0.0,52.5,38.75,288.5,2.5,160.0,1832.0,0.0,0.0,992.5,1832.0,992.5,839.5,None,IT_CALA,2026-04-23
2026-02-25 09:00:00+00:00,110.25,785.0,0.0,49.0,39.0,359.25,3.0,173.25,1518.75,0.0,0.0,816.5,1518.75,816.5,702.25,None,IT_CALA,2026-04-23
2026-02-25 10:00:00+00:00,112.0,768.5,0.0,49.0,39.75,397.5,3.0,160.5,1530.25,0.0,0.0,847.0,1530.25,847.0,683.25,None,IT_CALA,2026-04-23
2026-02-25 11:00:00+00:00,118.25,659.75,0.0,49.0,40.0,402.25,2.75,178.0,1450.0,0.0,0.0,782.25,1450.0,782.25,667.75,None,IT_CALA,2026-04-23
2026-02-25 12:00:00+00:00,118.5,633.25,0.0,49.0,40.0,332.5,3.0,185.5,1361.75,0.0,0.0,779.25,1361.75,779.25,582.5,None,IT_CALA,2026-04-23
2026-02-25 13:00:00+00:00,118.75,626.0,0.0,49.0,39.25,302.25,2.75,190.5,1328.5,0.0,0.0,862.0,1328.5,862.0,466.5,None,IT_CALA,2026-04-23
2026-02-25 14:00:00+00:00,117.25,911.0,0.0,49.0,39.75,223.25,3.0,168.75,1512.0,0.0,0.0,834.25,1512.0,834.25,677.75,None,IT_CALA,2026-04-23
2026-02-25 15:00:00+00:00,119.5,1420.0,0.0,57.75,40.0,98.75,3.0,122.25,1861.25,0.0,0.0,892.25,1861.25,892.25,969.0,None,IT_CALA,2026-04-23
2026-02-25 16:00:00+00:00,118.5,1547.5,0.0,59.0,40.0,10.75,3.5,98.75,1878.0,0.0,0.0,812.0,1878.0,812.0,1066.0,None,IT_CALA,2026-04-23
2026-02-25 17:00:00+00:00,110.25,1538.75,0.0,90.75,39.0,0.0,3.0,71.75,1853.5,0.0,0.0,828.25,1853.5,828.25,1025.25,None,IT_CALA,2026-04-23
2026-02-25 18:00:00+00:00,110.0,1554.25,0.0,82.0,39.0,0.0,3.0,45.0,1833.25,0.0,0.0,881.25,1833.25,881.25,952.0,None,IT_CALA,2026-04-23
2026-02-25 19:00:00+00:00,120.0,1572.25,0.0,55.25,39.0,0.0,3.0,38.25,1827.75,0.0,0.0,864.25,1827.75,864.25,963.5,None,IT_CALA,2026-04-23
2026-02-25 20:00:00+00:00,120.75,1573.0,0.0,55.0,39.0,0.0,3.0,31.75,1822.5,0.0,0.0,821.25,1822.5,821.25,1001.25,None,IT_CALA,2026-04-23
2026-02-25 21:00:00+00:00,120.25,1557.0,0.0,55.0,39.0,0.0,2.75,29.75,1803.75,0.0,0.0,781.75,1803.75,781.75,1022.0,None,IT_CALA,2026-04-23
2026-02-25 22:00:00+00:00,119.25,1549.0,0.0,55.0,39.0,0.0,3.0,26.25,1791.5,0.0,0.0,772.25,1791.5,772.25,1019.25,None,IT_CALA,2026-04-23
2026-02-25 23:00:00+00:00,120.75,842.5,0.0,55.0,37.5,0.0,2.25,49.5,1107.5,0.0,0.0,567.75,1107.5,567.75,539.75,None,IT_CALA,2026-04-23
2026-02-26 00:00:00+00:00,122.5,781.0,0.0,50.25,38.75,0.0,2.75,91.5,1086.75,0.0,0.0,468.75,1086.75,468.75,618.0,None,IT_CALA,2026-04-23
2026-02-26 01:00:00+00:00,122.0,781.5,0.0,50.0,39.0,0.0,3.0,111.5,1107.0,0.0,0.0,488.25,1107.0,488.25,618.75,None,IT_CALA,2026-04-23
2026-02-26 02:00:00+00:00,120.75,780.25,0.0,50.0,39.0,0.0,3.0,126.0,1119.0,0.0,0.0,504.25,1119.0,504.25,614.75,None,IT_CALA,2026-04-23
2026-02-26 03:00:00+00:00,120.5,788.5,0.0,50.0,39.0,0.0,3.0,141.25,1142.25,0.0,0.0,525.25,1142.25,525.25,617.0,None,IT_CALA,2026-04-23
2026-02-26 04:00:00+00:00,120.25,1188.5,0.0,49.25,39.0,0.0,3.0,177.75,1577.75,0.0,0.0,654.0,1577.75,654.0,923.75,None,IT_CALA,2026-04-23
2026-02-26 05:00:00+00:00,119.75,1194.5,0.0,54.0,39.0,3.25,2.5,164.5,1577.5,0.0,0.0,704.75,1577.5,704.75,872.75,None,IT_CALA,2026-04-23
2026-02-26 06:00:00+00:00,118.25,1193.0,0.0,54.0,39.5,76.75,2.75,132.75,1617.0,0.0,0.0,797.75,1617.0,797.75,819.25,None,IT_CALA,2026-04-23
2026-02-26 07:00:00+00:00,110.75,1174.5,0.0,54.0,39.75,199.75,2.5,88.25,1669.5,0.0,0.0,928.5,1669.5,928.5,741.0,None,IT_CALA,2026-04-23
2026-02-26 08:00:00+00:00,110.25,894.5,0.0,48.0,39.0,300.0,2.5,61.25,1455.5,0.0,0.0,964.25,1455.5,964.25,491.25,None,IT_CALA,2026-04-23
2026-02-26 09:00:00+00:00,109.5,331.25,0.0,46.0,39.0,366.0,3.0,94.0,988.75,0.0,0.0,853.75,988.75,853.75,135.0,None,IT_CALA,2026-04-23
2026-02-26 10:00:00+00:00,110.0,226.0,0.0,46.0,39.0,400.0,2.75,121.75,945.5,0.0,0.0,847.5,945.5,847.5,98.0,None,IT_CALA,2026-04-23
2026-02-26 11:00:00+00:00,118.0,228.0,0.0,46.5,39.75,400.25,3.0,146.75,982.25,0.0,0.0,866.5,982.25,866.5,115.75,None,IT_CALA,2026-04-23
2026-02-26 12:00:00+00:00,118.0,250.25,0.0,47.5,39.75,372.75,3.0,182.75,1014.0,0.0,0.0,855.5,1014.0,855.5,158.5,None,IT_CALA,2026-04-23
2026-02-26 13:00:00+00:00,119.5,332.25,0.0,47.0,39.0,316.0,3.0,193.75,1050.5,0.0,0.0,811.5,1050.5,811.5,239.0,None,IT_CALA,2026-04-23
2026-02-26 14:00:00+00:00,118.75,356.5,0.0,42.25,39.0,224.75,3.0,148.75,933.0,0.0,0.0,687.5,933.0,687.5,245.5,None,IT_CALA,2026-04-23
2026-02-26 15:00:00+00:00,119.5,1009.25,0.0,48.75,39.0,99.0,3.0,98.75,1417.25,0.0,0.0,747.5,1417.25,747.5,669.75,None,IT_CALA,2026-04-23
2026-02-26 16:00:00+00:00,121.0,1163.25,0.0,49.5,39.0,10.5,2.75,89.75,1475.75,0.0,0.0,710.5,1475.75,710.5,765.25,None,IT_CALA,2026-04-23
2026-02-26 17:00:00+00:00,112.75,1175.0,0.0,97.25,39.0,0.0,1.75,86.75,1512.5,0.0,0.0,813.0,1512.5,813.0,699.5,None,IT_CALA,2026-04-23
2026-02-26 18:00:00+00:00,112.25,1178.5,0.0,98.0,39.0,0.0,2.5,91.0,1521.25,0.0,0.0,861.5,1521.25,861.5,659.75,None,IT_CALA,2026-04-23
2026-02-26 19:00:00+00:00,120.0,1183.0,0.0,55.25,39.0,0.0,3.0,53.75,1454.0,0.0,0.0,821.5,1454.0,821.5,632.5,None,IT_CALA,2026-04-23
2026-02-26 20:00:00+00:00,120.5,1185.0,0.0,49.5,40.0,0.0,3.0,43.75,1441.75,0.0,0.0,770.25,1441.75,770.25,671.5,None,IT_CALA,2026-04-23
2026-02-26 21:00:00+00:00,119.25,1145.0,0.0,50.0,40.0,0.0,3.0,46.75,1404.0,0.0,0.0,733.5,1404.0,733.5,670.5,None,IT_CALA,2026-04-23
2026-02-26 22:00:00+00:00,118.75,1189.5,0.0,50.0,40.0,0.0,2.25,27.75,1428.25,0.0,0.0,653.0,1428.25,653.0,775.25,None,IT_CALA,2026-04-23
2026-02-26 23:00:00+00:00,114.75,802.0,0.0,55.0,40.0,0.0,2.75,18.75,1033.25,0.0,0.0,556.5,1033.25,556.5,476.75,None,IT_CALA,2026-04-23
2026-02-27 00:00:00+00:00,109.25,778.75,0.0,55.0,39.5,0.0,2.75,14.75,1000.0,0.0,0.0,511.0,1000.0,511.0,489.0,None,IT_CALA,2026-04-23
2026-02-27 01:00:00+00:00,110.0,778.25,0.0,49.25,39.0,0.0,3.0,12.25,991.75,0.0,0.0,442.75,991.75,442.75,549.0,None,IT_CALA,2026-04-23
2026-02-27 02:00:00+00:00,111.75,778.5,0.0,49.0,39.0,0.0,3.0,12.75,994.0,0.0,0.0,429.75,994.0,429.75,564.25,None,IT_CALA,2026-04-23
2026-02-27 03:00:00+00:00,109.75,780.75,0.0,49.5,39.0,0.0,3.0,12.5,994.5,0.0,0.0,423.25,994.5,423.25,571.25,None,IT_CALA,2026-04-23
2026-02-27 04:00:00+00:00,109.5,1018.75,0.0,50.0,39.0,0.0,3.0,14.5,1234.75,0.0,0.0,507.5,1234.75,507.5,727.25,None,IT_CALA,2026-04-23
2026-02-27 05:00:00+00:00,109.75,1579.25,0.0,49.75,40.0,4.0,2.25,13.0,1798.0,0.0,0.0,674.5,1798.0,674.5,1123.5,None,IT_CALA,2026-04-23
2026-02-27 06:00:00+00:00,112.25,1588.75,0.0,56.0,40.0,83.5,2.75,14.0,1897.25,0.0,0.0,826.25,1897.25,826.25,1071.0,None,IT_CALA,2026-04-23
2026-02-27 07:00:00+00:00,109.5,1559.75,0.0,55.25,40.0,215.0,2.25,13.25,1995.0,0.0,0.0,939.25,1995.0,939.25,1055.75,None,IT_CALA,2026-04-23
2026-02-27 08:00:00+00:00,108.0,1541.25,0.0,45.0,40.0,313.5,2.5,12.0,2062.25,0.0,0.0,949.0,2062.25,949.0,1113.25,None,IT_CALA,2026-04-23
2026-02-27 09:00:00+00:00,108.25,1194.0,0.0,43.75,39.0,376.5,2.0,19.75,1783.25,0.0,0.0,851.25,1783.25,851.25,932.0,None,IT_CALA,2026-04-23
2026-02-27 10:00:00+00:00,108.75,730.25,0.0,42.0,39.0,404.75,2.75,44.0,1371.5,0.0,0.0,792.0,1371.5,792.0,579.5,None,IT_CALA,2026-04-23
2026-02-27 11:00:00+00:00,108.5,730.25,0.0,32.25,39.0,405.75,2.75,81.75,1400.25,0.0,0.0,735.75,1400.25,735.75,664.5,None,IT_CALA,2026-04-23
2026-02-27 12:00:00+00:00,109.75,669.25,0.0,46.25,39.0,377.0,2.75,115.75,1359.75,0.0,0.0,741.5,1359.75,741.5,618.25,None,IT_CALA,2026-04-23
2026-02-27 13:00:00+00:00,114.5,764.0,0.0,47.75,39.0,317.0,3.0,118.25,1403.5,0.0,0.0,784.75,1403.5,784.75,618.75,None,IT_CALA,2026-04-23
2026-02-27 14:00:00+00:00,119.25,927.0,0.0,43.0,39.0,220.0,3.0,123.0,1474.25,0.0,0.0,751.25,1474.25,751.25,723.0,None,IT_CALA,2026-04-23
2026-02-27 15:00:00+00:00,114.0,1393.25,0.0,48.5,39.0,87.5,2.5,139.5,1824.25,0.0,0.0,783.75,1824.25,783.75,1040.5,None,IT_CALA,2026-04-23
2026-02-27 16:00:00+00:00,112.5,1505.5,0.0,49.0,39.0,9.75,3.0,163.5,1882.25,0.0,0.0,773.0,1882.25,773.0,1109.25,None,IT_CALA,2026-04-23
2026-02-27 17:00:00+00:00,111.75,1515.25,0.0,69.5,39.0,0.0,3.0,193.5,1932.0,0.0,0.0,857.0,1932.0,857.0,1075.0,None,IT_CALA,2026-04-23
2026-02-27 18:00:00+00:00,111.75,1570.0,0.0,99.0,39.25,0.0,3.0,174.0,1997.0,0.0,0.0,923.0,1997.0,923.0,1074.0,None,IT_CALA,2026-04-23
2026-02-27 19:00:00+00:00,117.25,1566.0,0.0,56.25,39.0,0.0,2.75,128.5,1909.75,0.0,0.0,919.25,1909.75,919.25,990.5,None,IT_CALA,2026-04-23
2026-02-27 20:00:00+00:00,115.75,1441.5,0.0,50.0,39.0,0.0,2.5,101.5,1750.25,0.0,0.0,831.5,1750.25,831.5,918.75,None,IT_CALA,2026-04-23
2026-02-27 21:00:00+00:00,113.75,1437.75,0.0,49.25,39.0,0.0,2.75,102.0,1744.5,0.0,0.0,740.75,1744.5,740.75,1003.75,None,IT_CALA,2026-04-23
2026-02-27 22:00:00+00:00,107.5,1491.5,0.0,47.5,39.0,0.0,2.75,99.5,1787.75,0.0,0.0,756.25,1787.75,756.25,1031.5,None,IT_CALA,2026-04-23
2026-02-27 23:00:00+00:00,117.5,1013.5,0.0,55.0,40.0,0.0,2.75,100.5,1329.25,0.0,0.0,609.0,1329.25,609.0,720.25,None,IT_CALA,2026-04-23
2026-02-28 00:00:00+00:00,115.75,826.0,0.0,55.0,40.0,0.0,3.0,92.25,1132.0,0.0,0.0,535.25,1132.0,535.25,596.75,None,IT_CALA,2026-04-23
2026-02-28 01:00:00+00:00,112.5,828.25,0.0,51.0,39.0,0.0,3.0,87.75,1121.5,0.0,0.0,446.5,1121.5,446.5,675.0,None,IT_CALA,2026-04-23
2026-02-28 02:00:00+00:00,113.25,829.75,0.0,51.0,39.0,0.0,2.75,57.0,1092.75,0.0,0.0,433.5,1092.75,433.5,659.25,None,IT_CALA,2026-04-23
2026-02-28 03:00:00+00:00,114.75,830.0,0.0,51.0,39.0,0.0,2.75,42.5,1080.0,0.0,0.0,432.25,1080.0,432.25,647.75,None,IT_CALA,2026-04-23
2026-02-28 04:00:00+00:00,118.0,830.25,0.0,51.0,39.0,0.0,2.25,40.0,1080.5,0.0,0.0,453.75,1080.5,453.75,626.75,None,IT_CALA,2026-04-23
2026-02-28 05:00:00+00:00,113.5,830.5,0.0,51.0,39.0,3.5,3.0,30.5,1071.0,0.0,0.0,497.75,1071.0,497.75,573.25,None,IT_CALA,2026-04-23
2026-02-28 06:00:00+00:00,117.5,830.75,0.0,55.0,39.0,69.5,2.25,23.25,1137.25,0.0,0.0,658.75,1137.25,658.75,478.5,None,IT_CALA,2026-04-23
2026-02-28 07:00:00+00:00,110.5,826.75,0.0,49.25,39.0,186.5,2.0,23.75,1237.75,0.0,0.0,751.0,1237.75,751.0,486.75,None,IT_CALA,2026-04-23
2026-02-28 08:00:00+00:00,112.0,805.5,0.0,56.5,39.0,285.75,2.0,28.75,1329.5,0.0,0.0,841.25,1329.5,841.25,488.25,None,IT_CALA,2026-04-23
2026-02-28 09:00:00+00:00,112.5,400.25,0.0,49.75,39.25,357.5,2.75,13.75,975.75,0.0,0.0,698.25,975.75,698.25,277.5,None,IT_CALA,2026-04-23
2026-02-28 10:00:00+00:00,111.0,395.0,0.0,52.75,39.5,396.75,3.0,8.75,1006.75,0.0,0.0,664.5,1006.75,664.5,342.25,None,IT_CALA,2026-04-23
2026-02-28 11:00:00+00:00,119.5,373.75,0.0,46.75,39.0,362.25,2.0,15.0,958.25,0.0,0.0,688.0,958.25,688.0,270.25,None,IT_CALA,2026-04-23
2026-02-28 12:00:00+00:00,118.5,395.75,0.0,32.5,39.0,298.25,3.0,26.5,913.5,0.0,0.0,493.0,913.5,493.0,420.5,None,IT_CALA,2026-04-23
2026-02-28 13:00:00+00:00,118.75,398.75,0.0,40.75,39.0,252.0,2.0,26.75,878.0,0.0,0.0,464.5,878.0,464.5,413.5,None,IT_CALA,2026-04-23
2026-02-28 14:00:00+00:00,119.0,404.0,0.0,43.0,39.0,205.75,2.0,24.75,837.5,0.0,0.0,372.25,837.5,372.25,465.25,None,IT_CALA,2026-04-23
2026-02-28 15:00:00+00:00,118.25,785.5,0.0,46.75,39.0,88.0,2.0,19.0,1098.5,0.0,0.0,381.75,1098.5,381.75,716.75,None,IT_CALA,2026-04-23
2026-02-28 16:00:00+00:00,118.0,1094.75,0.0,52.0,39.0,9.25,2.0,10.75,1325.75,0.0,0.0,542.5,1325.75,542.5,783.25,None,IT_CALA,2026-04-23
2026-02-28 17:00:00+00:00,110.5,1183.0,0.0,95.5,39.0,0.0,2.0,11.0,1441.0,0.0,0.0,672.5,1441.0,672.5,768.5,None,IT_CALA,2026-04-23
2026-02-28 18:00:00+00:00,111.5,1184.0,0.0,96.25,39.0,0.0,2.0,11.25,1444.0,0.0,0.0,852.75,1444.0,852.75,591.25,None,IT_CALA,2026-04-23
2026-02-28 19:00:00+00:00,113.5,1184.75,0.0,78.5,39.0,0.0,2.25,14.75,1432.75,0.0,0.0,795.75,1432.75,795.75,637.0,None,IT_CALA,2026-04-23
2026-02-28 20:00:00+00:00,114.25,1188.5,0.0,48.0,39.5,0.0,2.25,10.5,1403.0,0.0,0.0,679.75,1403.0,679.75,723.25,None,IT_CALA,2026-04-23
2026-02-28 21:00:00+00:00,118.75,1135.75,0.0,47.5,40.0,0.0,2.0,9.0,1353.0,0.0,0.0,620.25,1353.0,620.25,732.75,None,IT_CALA,2026-04-23
2026-02-28 22:00:00+00:00,113.0,1065.75,0.0,47.0,40.0,0.0,2.0,10.5,1278.25,0.0,0.0,576.0,1278.25,576.0,702.25,None,IT_CALA,2026-04-23
2026-02-28 23:00:00+00:00,119.25,486.25,0.0,43.25,40.0,0.0,2.25,11.75,702.75,0.0,0.0,417.0,702.75,417.0,285.75,None,IT_CALA,2026-04-23
2026-03-01 00:00:00+00:00,119.25,407.5,0.0,46.5,40.0,0.0,2.25,10.0,625.5,0.0,0.0,318.5,625.5,318.5,307.0,None,IT_CALA,2026-04-23
2026-03-01 01:00:00+00:00,119.5,407.5,0.0,48.0,40.0,0.0,1.75,18.0,634.75,0.0,0.0,322.0,634.75,322.0,312.75,None,IT_CALA,2026-04-23
2026-03-01 02:00:00+00:00,119.75,408.5,0.0,48.0,40.0,0.0,2.0,31.25,649.5,0.0,0.0,284.25,649.5,284.25,365.25,None,IT_CALA,2026-04-23
2026-03-01 03:00:00+00:00,119.5,410.0,0.0,48.0,40.0,0.0,2.0,23.5,643.0,0.0,0.0,278.75,643.0,278.75,364.25,None,IT_CALA,2026-04-23
2026-03-01 04:00:00+00:00,114.5,409.25,0.0,48.0,40.0,0.0,1.5,19.0,632.25,0.0,0.0,276.0,632.25,276.0,356.25,None,IT_CALA,2026-04-23
2026-03-01 05:00:00+00:00,115.25,410.75,0.0,53.0,40.0,2.75,1.25,21.25,644.25,0.0,0.0,358.5,644.25,358.5,285.75,None,IT_CALA,2026-04-23
2026-03-01 06:00:00+00:00,115.75,410.0,0.0,53.0,40.0,53.0,2.0,24.5,698.25,0.0,0.0,453.5,698.25,453.5,244.75,None,IT_CALA,2026-04-23
2026-03-01 07:00:00+00:00,109.0,403.0,0.0,52.25,40.0,142.75,5.75,22.25,775.0,0.0,0.0,557.5,775.0,557.5,217.5,None,IT_CALA,2026-04-23
2026-03-01 08:00:00+00:00,110.25,50.25,0.0,49.25,40.0,234.75,7.5,20.5,512.5,0.0,0.0,544.5,512.5,544.5,-32.0,None,IT_CALA,2026-04-23
2026-03-01 09:00:00+00:00,109.75,0.0,0.0,43.5,40.0,299.0,8.0,15.25,515.5,0.0,0.0,649.5,515.5,649.5,-134.0,None,IT_CALA,2026-04-23
2026-03-01 10:00:00+00:00,109.5,0.0,0.0,57.75,40.0,367.25,8.75,13.25,596.5,0.0,0.0,745.5,596.5,745.5,-149.0,None,IT_CALA,2026-04-23
2026-03-01 11:00:00+00:00,111.0,0.0,0.0,57.5,40.0,347.25,8.25,19.5,583.5,0.0,0.0,735.5,583.5,735.5,-152.0,None,IT_CALA,2026-04-23
2026-03-01 12:00:00+00:00,111.0,21.25,0.0,57.0,40.0,347.0,8.5,22.0,606.75,0.0,0.0,716.25,606.75,716.25,-109.5,None,IT_CALA,2026-04-23
2026-03-01 13:00:00+00:00,110.5,107.75,0.0,50.75,40.0,276.5,8.25,23.5,617.25,0.0,0.0,633.0,617.25,633.0,-15.75,None,IT_CALA,2026-04-23
2026-03-01 14:00:00+00:00,109.0,339.25,0.0,50.25,40.0,203.25,8.25,31.5,781.5,0.0,0.0,613.0,781.5,613.0,168.5,None,IT_CALA,2026-04-23
2026-03-01 15:00:00+00:00,116.25,660.0,0.0,51.75,40.0,89.5,8.5,34.0,1000.0,0.0,0.0,655.5,1000.0,655.5,344.5,None,IT_CALA,2026-04-23
2026-03-01 16:00:00+00:00,115.25,1084.0,0.0,48.0,40.0,10.5,8.75,32.5,1339.0,0.0,0.0,621.5,1339.0,621.5,717.5,None,IT_CALA,2026-04-23
2026-03-01 17:00:00+00:00,111.25,1230.5,0.0,69.0,40.0,0.0,0.5,31.25,1482.5,0.0,0.0,673.5,1482.5,673.5,809.0,None,IT_CALA,2026-04-23
2026-03-01 18:00:00+00:00,104.5,1233.25,0.0,85.0,40.0,0.0,0.0,29.25,1492.0,0.0,0.0,781.0,1492.0,781.0,711.0,None,IT_CALA,2026-04-23
2026-03-01 19:00:00+00:00,112.5,1236.5,0.0,83.0,40.0,0.0,0.0,28.5,1500.5,0.0,0.0,805.75,1500.5,805.75,694.75,None,IT_CALA,2026-04-23
2026-03-01 20:00:00+00:00,113.25,1239.5,0.0,51.25,40.0,0.0,0.0,31.5,1475.5,0.0,0.0,711.0,1475.5,711.0,764.5,None,IT_CALA,2026-04-23
2026-03-01 21:00:00+00:00,119.0,1243.5,0.0,47.5,40.0,0.0,0.0,31.5,1481.5,0.0,0.0,645.75,1481.5,645.75,835.75,None,IT_CALA,2026-04-23
2026-03-01 22:00:00+00:00,115.0,1209.75,0.0,47.0,40.0,0.0,0.0,39.0,1450.75,0.0,0.0,623.0,1450.75,623.0,827.75,None,IT_CALA,2026-04-23
2026-03-01 23:00:00+00:00,120.0,677.25,0.0,52.0,40.0,0.0,0.0,68.0,957.25,0.0,0.0,507.0,957.25,507.0,450.25,None,IT_CALA,2026-04-23
2026-03-02 00:00:00+00:00,119.75,781.0,0.0,47.25,40.0,0.0,0.0,84.25,1072.25,0.0,0.0,491.75,1072.25,491.75,580.5,None,IT_CALA,2026-04-23
2026-03-02 01:00:00+00:00,119.5,781.75,0.0,47.0,40.0,0.0,0.0,93.75,1082.0,0.0,0.0,484.0,1082.0,484.0,598.0,None,IT_CALA,2026-04-23
2026-03-02 02:00:00+00:00,119.75,783.5,0.0,25.0,40.0,0.0,0.0,72.5,1040.75,0.0,0.0,467.75,1040.75,467.75,573.0,None,IT_CALA,2026-04-23
2026-03-02 03:00:00+00:00,119.75,798.0,0.0,47.5,40.0,0.0,0.0,34.25,1039.5,0.0,0.0,450.25,1039.5,450.25,589.25,None,IT_CALA,2026-04-23
2026-03-02 04:00:00+00:00,112.0,1041.25,0.0,47.0,40.0,0.0,0.0,45.5,1285.75,0.0,0.0,486.25,1285.75,486.25,799.5,None,IT_CALA,2026-04-23
2026-03-02 05:00:00+00:00,110.5,1852.25,0.0,52.0,40.0,4.25,0.0,36.0,2095.0,0.0,0.0,757.5,2095.0,757.5,1337.5,None,IT_CALA,2026-04-23
2026-03-02 06:00:00+00:00,111.5,1970.75,0.0,72.0,40.0,58.5,0.0,35.25,2288.0,0.0,0.0,980.75,2288.0,980.75,1307.25,None,IT_CALA,2026-04-23
2026-03-02 07:00:00+00:00,108.25,1964.5,0.0,72.75,40.0,150.0,0.0,22.0,2357.5,0.0,0.0,1148.0,2357.5,1148.0,1209.5,None,IT_CALA,2026-04-23
2026-03-02 08:00:00+00:00,109.75,1944.25,0.0,48.75,40.0,250.25,0.0,19.0,2412.0,0.0,0.0,1168.75,2412.0,1168.75,1243.25,None,IT_CALA,2026-04-23
2026-03-02 09:00:00+00:00,109.25,1731.25,0.0,54.25,40.0,319.0,0.0,22.0,2275.75,0.0,0.0,1252.75,2275.75,1252.75,1023.0,None,IT_CALA,2026-04-23
2026-03-02 10:00:00+00:00,110.75,1535.5,0.0,49.75,40.0,346.75,0.0,40.0,2122.75,0.0,0.0,1137.75,2122.75,1137.75,985.0,None,IT_CALA,2026-04-23
2026-03-02 11:00:00+00:00,110.5,1381.75,0.0,20.5,40.0,310.5,0.0,67.5,1930.75,0.0,0.0,1014.0,1930.75,1014.0,916.75,None,IT_CALA,2026-04-23
2026-03-02 12:00:00+00:00,110.5,1091.5,0.0,43.0,40.0,250.0,1.0,100.25,1636.25,0.0,0.0,918.25,1636.25,918.25,718.0,None,IT_CALA,2026-04-23
2026-03-02 13:00:00+00:00,111.0,1031.0,0.0,43.0,40.0,175.0,1.75,121.75,1523.5,0.0,0.0,876.5,1523.5,876.5,647.0,None,IT_CALA,2026-04-23
2026-03-02 14:00:00+00:00,108.75,1040.25,0.0,43.0,40.0,92.5,0.5,124.0,1449.0,0.0,0.0,838.25,1449.0,838.25,610.75,None,IT_CALA,2026-04-23
2026-03-02 15:00:00+00:00,116.25,1094.5,0.0,50.75,40.0,31.0,2.0,106.5,1441.0,0.0,0.0,864.0,1441.0,864.0,577.0,None,IT_CALA,2026-04-23
2026-03-02 16:00:00+00:00,116.25,1368.75,0.0,50.25,40.0,2.5,2.0,77.0,1656.75,0.0,0.0,824.0,1656.75,824.0,832.75,None,IT_CALA,2026-04-23
2026-03-02 17:00:00+00:00,112.5,2119.5,0.0,53.5,40.0,0.0,1.75,76.25,2403.5,0.0,0.0,1023.75,2403.5,1023.75,1379.75,None,IT_CALA,2026-04-23
2026-03-02 18:00:00+00:00,112.0,2312.0,0.0,44.25,40.0,0.0,2.25,51.75,2562.25,0.0,0.0,1088.5,2562.25,1088.5,1473.75,None,IT_CALA,2026-04-23
2026-03-02 19:00:00+00:00,111.5,2317.5,0.0,30.5,40.0,0.0,2.0,34.75,2536.25,0.0,0.0,1020.25,2536.25,1020.25,1516.0,None,IT_CALA,2026-04-23
2026-03-02 20:00:00+00:00,119.75,2289.0,0.0,37.75,40.0,0.0,2.0,15.5,2504.0,0.0,0.0,952.0,2504.0,952.0,1552.0,None,IT_CALA,2026-04-23
2026-03-02 21:00:00+00:00,119.0,2287.25,0.0,47.0,40.0,0.0,2.0,9.25,2504.5,0.0,0.0,950.25,2504.5,950.25,1554.25,None,IT_CALA,2026-04-23
2026-03-02 22:00:00+00:00,117.75,1879.0,0.0,46.75,40.0,0.0,2.0,8.25,2093.75,0.0,0.0,773.5,2093.75,773.5,1320.25,None,IT_CALA,2026-04-23
2026-03-02 23:00:00+00:00,114.0,1179.75,0.0,52.5,40.0,0.0,2.0,8.0,1396.25,0.0,0.0,654.0,1396.25,654.0,742.25,None,IT_CALA,2026-04-23
2026-03-03 00:00:00+00:00,110.0,1042.75,0.0,48.25,40.0,0.0,2.25,9.0,1252.25,0.0,0.0,559.5,1252.25,559.5,692.75,None,IT_CALA,2026-04-23
2026-03-03 01:00:00+00:00,110.75,1120.5,0.0,48.0,40.0,0.0,2.0,8.0,1329.25,0.0,0.0,538.0,1329.25,538.0,791.25,None,IT_CALA,2026-04-23
2026-03-03 02:00:00+00:00,112.5,1167.25,0.0,18.25,40.0,0.0,2.25,12.0,1352.25,0.0,0.0,521.0,1352.25,521.0,831.25,None,IT_CALA,2026-04-23
2026-03-03 03:00:00+00:00,112.5,1168.5,0.0,24.25,40.0,0.0,2.0,14.25,1361.5,0.0,0.0,502.25,1361.5,502.25,859.25,None,IT_CALA,2026-04-23
2026-03-03 04:00:00+00:00,116.0,1581.75,0.0,48.0,40.0,0.0,2.5,15.5,1803.75,0.0,0.0,627.25,1803.75,627.25,1176.5,None,IT_CALA,2026-04-23
2026-03-03 05:00:00+00:00,110.5,1987.0,0.0,48.75,40.0,5.5,1.75,29.0,2222.5,0.0,0.0,794.0,2222.5,794.0,1428.5,None,IT_CALA,2026-04-23
2026-03-03 06:00:00+00:00,111.25,1974.5,0.0,53.75,40.0,61.0,1.0,26.25,2267.75,0.0,0.0,974.5,2267.75,974.5,1293.25,None,IT_CALA,2026-04-23
2026-03-03 07:00:00+00:00,109.0,1939.75,0.0,53.5,40.0,160.75,1.0,24.25,2328.25,0.0,0.0,1048.75,2328.25,1048.75,1279.5,None,IT_CALA,2026-04-23
